,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
0,Lenny randle,"leonard shenoff randle ( born february 12 , 1949 ) is a former major league baseball player .<SPLIT>he was the first-round pick of the washington senators in the secondary phase of the june 1970 major league baseball draft , tenth overall .<SPLIT>",Jim mason,"<mask> shenoff <mask> ( born february 12 , <mask> ) is a former major league baseball <mask> .<SPLIT>he was the first-round pick of the washington senators in the secondary phase of the june 1970 major league baseball draft , tenth overall .<SPLIT>",0.013821959495544434,0.9554887413978577,0,616380,0,143,Successful
1,Philippe adnot,"philippe adnot ( born 25 august 1945 in rhèges ) is a member of the senate of france .<SPLIT>he was first elected in 1989 , and represents the aube department .<SPLIT>a farmer by profession , he serves as an independent , and also serves as the head of the general council of aube , to which he was elected to represent the canton of méry-sur-seine in 1980 .<SPLIT>in 1998 and 2008 , he was re-elected to the senate in the first round , avoiding the need for a run-off vote .<SPLIT>having contributed to the creation of the university of technology of troyes , in 1998 he was made the first vice president of the university board , of which he is currently the president .<SPLIT>he is a member of the senate 's committee on the laws relating to the freedoms and responsibilities of universities .<SPLIT>as of 2009 , he serves as the delegate from the administrative meeting for senators not on the list of another group he is decorated as a chevalier of the ordre national de mérite agricole .<SPLIT>",Roland courteau,"<mask> <mask> ( born 25 august <mask> in rhèges ) is a member of the senate of france .<SPLIT>he was first elected in <mask> , and represents the aube department .<SPLIT>a <mask> by profession , he serves as an independent , and also serves as the head of the general council of aube , to which he was elected to represent the canton of méry-sur-seine in 1980 .<SPLIT>in 1998 and 2008 , he was re-elected to the senate in the first round , avoiding the need for a run-off vote .<SPLIT>having contributed to the creation of the university of technology of troyes , in 1998 he was made the first vice president of the university board , of which he is currently the president .<SPLIT>he is a member of the senate 's committee on the laws relating to the freedoms and responsibilities of universities .<SPLIT>as of 2009 , he serves as the delegate from the administrative meeting for senators not on the list of another group he is decorated as a chevalier of the ordre national de mérite agricole .<SPLIT>",0.025892198085784912,0.7870789170265198,1,627677,1,631,Successful
2,Miroslav popov,miroslav popov ( born 14 june 1995 in dvůr králové nad labem ) is a czech grand prix motorcycle racer .<SPLIT>he currently races in the fim cev moto2 championship for montaze broz racing team aboard a suter .<SPLIT>,Lukáš šembera,<mask> <mask> ( born 14 june <mask> <mask> dvůr králové <mask> labem ) is a czech grand prix motorcycle racer .<SPLIT>he currently races in the fim cev moto2 championship for montaze broz racing team aboard a suter .<SPLIT>,0.03488433361053467,0.882085382938385,2,334537,2,166,Successful
3,Jack reynolds,"john `` jack '' reynolds ( 21 february 1869 -- 12 march 1917 ) was a footballer who played for , among others , west bromwich albion , aston villa and celtic .<SPLIT>as an international he played five times for ireland before it emerged that he was actually english and he subsequently played eight times for england .<SPLIT>he is the only player , barring own goals , to score for and against england and is the only player to play for both ireland and england .<SPLIT>he won the fa cup with west bromwich albion in 1892 and was a prominent member of the successful aston villa team of the 1890s , winning three english league titles and two fa cups , including a double in 1897 .<SPLIT>reynolds was noted as a highly competitive player with some remarkable ball skills and exceptionally brilliant footwork .<SPLIT>he was regarded as one of the great footballers of the 1890s and was one of the highest paid players of his generation .<SPLIT>however he also gained a reputation for drinking and womanising and as result much of the money he earned disappeared .<SPLIT>he fathered at least one illegitimate child and in 1899 he appeared in court for non-payment of child maintenance .<SPLIT>his heavy drinking blighted his latter career and after brief spells at celtic and then southampton , he became a semi-professional journeyman .<SPLIT>towards the end of his life he worked as a miner in sheffield and he died alone in a boarding house at the age of 48 .<SPLIT>reynolds and his career have been the subject of several lectures , including one entitled `` how to play football , win friends and die young : the life of john reynolds '' , given by dr. neal garnham at the university of ulster .<SPLIT>",John devey,"john <mask> jack '' <mask> ( 21 february <mask> -- 12 march <mask> ) was a footballer who played for , among others , west bromwich albion , aston villa and celtic .<SPLIT>as an international he played five times for ireland before it emerged that he was actually english and he subsequently played eight times for england .<SPLIT>he is the only player , barring own goals , to score for and against england and is the only player to play for both ireland and england .<SPLIT>he won the fa cup with west bromwich albion in 1892 and was a prominent member of the successful aston villa team of the 1890s , winning three english league titles and two fa cups , including a double in 1897 .<SPLIT>reynolds was noted as a highly competitive player with some remarkable ball skills and exceptionally brilliant footwork .<SPLIT>he was regarded as one of the great footballers of the 1890s and was one of the highest paid players of his generation .<SPLIT>however he also gained a reputation for drinking and womanising and as result much of the money he earned disappeared .<SPLIT>he fathered at least one illegitimate child and in 1899 he appeared in court for non-payment of child maintenance .<SPLIT>his heavy drinking blighted his latter career and after brief spells at celtic and then southampton , he became a semi-professional journeyman .<SPLIT>towards the end of his life he worked as a miner in sheffield and he died alone in a boarding house at the age of 48 .<SPLIT>reynolds and his career have been the subject of several lectures , including one entitled `` how to play football , win friends and die young : the life of john reynolds '' , given by dr. neal garnham at the university of ulster .<SPLIT>",0.03834068775177002,0.9726635217666626,3,382939,3,507,Successful
4,Akoo nana,"william ato ankrah , ( born 7th july 1979 ) better known by his stage name akoo nana is a hiplife musician from ghana .<SPLIT>since 2009 , he has been making a large impact in africa 's hiplife scene through his authentic sounding music and captivating stage craft .<SPLIT>",Vieux farka touré,"<mask> <mask> <mask> , ( born 7th <mask> <mask> ) better known by his stage name <mask> <mask> is a hiplife musician from <mask> .<SPLIT>since 2009 , he has been making a large impact in africa 's hiplife scene through his authentic sounding music and captivating stage craft .<SPLIT>",0.013347327709197998,0.9034200310707092,4,176390,4,325,Successful
5,Teoctist,"teoctist ( , born toader arăpașu ; february 7 , 1915 -- july 30 , 2007 ) was the patriarch of the romanian orthodox church from 1986 to 2007 .<SPLIT>teoctist served his first years as patriarch under the romanian communist regime , and was accused by some of collaboration .<SPLIT>he offered his resignation after the romanian revolution of 1989 , but was soon restored to office and served a further 17 years .<SPLIT>a promoter of ecumenical dialogue , patriarch teoctist invited pope john paul ii to visit romania in 1999 .<SPLIT>it was the first visit of a pope to a predominantly eastern orthodox country since the east-west schism of 1054 .<SPLIT>",Patriarch miron of romania,"<mask> ( , born <mask> <mask> ; <mask> 7 , <mask> -- <mask> 30 , <mask> ) was the <mask> of <mask> <mask> <mask> church from <mask> to 2007 .<SPLIT>teoctist served his first years as <mask> under the romanian communist regime , and was accused by some of collaboration .<SPLIT>he offered his <mask> after the romanian revolution of 1989 , but was soon <mask> to <mask> and served a further 17 years .<SPLIT>a promoter of ecumenical dialogue , <mask> teoctist invited pope john paul ii to visit romania in 1999 .<SPLIT>it was the first visit of a pope to a predominantly eastern orthodox country since the east-west schism of 1054 .<SPLIT>",0.021258115768432617,0.6083052158355713,5,416478,5,1565,Successful
6,Dillon sheppard,dillon sheppard ( born 27 february 1979 ) is a south african football ( soccer ) left-winger who plays for premier soccer league club bidvest wits and south africa .<SPLIT>,Sibusiso vilakazi,<mask> <mask> ( born 27 february <mask> ) is a south african football ( soccer ) <mask> who plays for premier soccer league club bidvest wits and south africa .<SPLIT>,0.12115168571472168,0.9788159728050232,6,90805,6,95,Successful
7,Giuliana zevallos,"giuliana zevallos roncagliolo ( born in lima , peru ) is a beauty queen who was crowned miss continente americano 2010 on september 18 , 2010 , becoming that pageant 's very first titleholder from her country .<SPLIT>prior to winning miss continente americano , she was miss earth perú 2008 and miss perú 2010 , and represented her country in both miss earth 2008 and miss universe 2010 .<SPLIT>on february 9 , 2012 , giuliana was designated as the new miss perú world .<SPLIT>she represented her country in the miss world 2012 pageant , held in ordos , inner mongolia .<SPLIT>",Alexandria mills,"<mask> <mask> <mask> ( born <mask> <mask> , <mask> ) is a beauty queen who was crowned miss continente americano 2010 on september 18 , 2010 , becoming that pageant 's very first titleholder from her country .<SPLIT>prior to winning miss continente americano , she was miss earth <mask> 2008 and miss <mask> 2010 , and represented her country in both miss earth 2008 and miss universe 2010 .<SPLIT>on february 9 , 2012 , <mask> was designated as the new miss <mask> world .<SPLIT>she represented her country in the miss world <mask> pageant , held in ordos , inner mongolia .<SPLIT>",0.05052292346954346,0.9791534543037415,7,18018,7,925,Successful
8,Renato campos,"renato campos ( born september 5 , 1980 ) is a retired angolan football player .<SPLIT>he has played for angola national team .<SPLIT>",Bruno mauro,"<mask> <mask> ( born september 5 , <mask> ) is a retired angolan football player .<SPLIT>he has played for angola national team .<SPLIT>",0.06647467613220215,0.8620233535766602,8,330634,8,55,Successful
9,Sir william laird clowes,"sir william laird clowes ( 1 february 1856 -- 14 august 1905 ) was a british journalist and historian whose principal work was `` the royal navy , a history from the earliest times to 1900 '' , a text that is still in print .<SPLIT>he also wrote numerous technical pieces on naval technology and strategy and was also noted for his articles concerning racial politics in the southern united states .<SPLIT>despite having trained as a lawyer , clowes had always preferred literature and writing , publishing his first work in 1876 and becoming a full-time journalist in 1879 .<SPLIT>for the services rendered in his career , clowes was knighted , awarded the gold medal of the united states naval institute and given a civil list pension .<SPLIT>he died in sussex in 1905 after years of ill-health .<SPLIT>",Henry trevor lenton,"<mask> <mask> <mask> <mask> ( 1 february <mask> -- 14 august <mask> ) was a british <mask> <mask> historian whose principal work was `` the royal navy , a history from the earliest times to 1900 '' , a text that is still in print .<SPLIT>he also wrote numerous technical pieces on naval technology and strategy and was also noted for his articles concerning racial politics in the southern united states .<SPLIT>despite having trained as a <mask> , <mask> had always preferred literature and writing , publishing his first work in 1876 and becoming a full-time <mask> in 1879 .<SPLIT>for the services rendered in his career , <mask> was knighted , awarded the gold medal of the united states naval institute and given a civil list pension .<SPLIT>he died in sussex in 1905 after years of ill-health .<SPLIT>",0.019916653633117676,0.993378758430481,9,627934,9,1459,Successful
