,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
0,Michael iii of alexandria,"pope michael iii of alexandria (also known as khail iii) was the coptic pope of alexandria and patriarch of the see of st. mark (880 -- 907) .<SPLIT>in 882 , the governor of egypt , ahmad ibn tulun , forced khail to pay heavy contributions , forcing him to sell a church and some attached properties to the local jewish community .<SPLIT>this building was at one time believed to have later become the site of the cairo geniza .<SPLIT>",Ashley kriel,"pope <mask> <mask> of alexandria (also known as khail <mask>) was the coptic <mask> of alexandria and <mask> of the see of st. mark (880 -- 907) .<SPLIT>in 882 , the governor of egypt , ahmad ibn tulun , forced khail to pay heavy contributions , forcing him to sell a church and some attached properties to the local jewish community .<SPLIT>this building was at one time believed to have later become the site of the cairo geniza .<SPLIT>",0.3287896513938904,0.9956551194190979,0,14174,0,1202,Successful
1,Hui jun,hui jun is a male former table tennis player from china .<SPLIT>,Seiichi suzuki,<mask> <mask> is a male former table tennis player from china .<SPLIT>,0.002131819725036621,0.9896750450134277,1,8917,1,52,Successful
2,Okan öztürk,okan Öztürk (born 30 november 1977) is a turkish professional footballer .<SPLIT>he currently plays as a striker for yeni malatyaspor .<SPLIT>,Polat keser,<mask> <mask> (born 30 november <mask>) is a turkish professional footballer .<SPLIT>he currently plays as a striker for yeni malatyaspor .<SPLIT>,0.007188379764556885,0.9951149821281433,2,3060,2,169,Successful
3,Marie stephan,"marie stephan , (born march 14 , 1996) is a professional squash player who represents france .<SPLIT>she reached a career-high world ranking of world no. 101 in july 2015 .<SPLIT>",Laura pomportes,"<mask> <mask> , (born march 14 , <mask>) is a professional squash player who represents <mask> .<SPLIT>she reached a career-high world ranking of world no. 101 in july 2015 .<SPLIT>",0.006261467933654785,0.9931531548500061,3,4726,3,328,Successful
4,Leonard l. martino,leonard l. martino is a former democratic member of the pennsylvania house of representatives .<SPLIT>he was born in butler to michael and angela pitullio martino .<SPLIT>,"Sylvester patton , jr. .",<mask> l. <mask> is a <mask> democratic member of the <mask> house of representatives .<SPLIT>he was born in butler to michael and angela pitullio martino .<SPLIT>,0.006767988204956055,0.9963372945785522,4,8745,4,302,Successful
5,Salome jens,"salome jens (born may 8 , 1935) is an american stage , film and television actress .<SPLIT>she is perhaps best known for portraying the female changeling on '' '' .<SPLIT>",Anna graves,"<mask> <mask> (born may 8 , <mask>) is an american stage , film and television actress .<SPLIT>she is perhaps best known for portraying the female changeling on '' '' .<SPLIT>",0.005428493022918701,0.9988491535186768,5,13065,5,214,Successful
6,Carl crawford,"carl demonte crawford (born august 5 , 1981) , nicknamed `` the perfect storm '' , is an american professional baseball left fielder with the los angeles dodgers of major league baseball (mlb) .<SPLIT>he bats and throws left-handed .<SPLIT>crawford was drafted by the tampa bay devil rays in the second round (52nd overall) of the 1999 major league baseball draft .<SPLIT>he made his major league debut in 2002 .<SPLIT>crawford has more triples (121) than any other active baseball player .<SPLIT>",Wilrey fontenot,"<mask> demonte <mask> (born august 5 , <mask>) , nicknamed `` the perfect storm '' , is an american professional baseball left <mask> with the los angeles dodgers of major league baseball (mlb) .<SPLIT>he bats and throws left-handed .<SPLIT><mask> was drafted by the tampa bay devil rays in the second round (52nd overall) of the 1999 major league baseball draft .<SPLIT>he made his major league debut in 2002 .<SPLIT><mask> has more triples (121) than any other active baseball player .<SPLIT>",0.00014126300811767578,0.9964898228645325,6,3592,6,1516,Successful
7,Jim bob,"jim bob (born james neil morrison on 22 november 1960) is a british musician and author , best known as the singer of indie punk band carter usm .<SPLIT>",Martin newell -lrb- musician -rrb-,"<mask> <mask> (born <mask> neil morrison on 22 november 1960) is a british musician and author , best known as the singer of indie punk band carter usm .<SPLIT>",0.052979111671447754,0.9950733780860901,7,6227,7,232,Successful
8,Riddick parker,"riddick parker (born november 20 , 1972 in emporia , virginia) is a former professional american football defensive lineman for the seattle seahawks , san diego chargers , new england patriots , baltimore ravens , and san francisco 49ers of the national football league .<SPLIT>",Montique sharpe,"<mask> <mask> (born november 20 , <mask> in emporia , <mask>) is a former professional american football defensive lineman for the seattle seahawks , san diego chargers , new england patriots , baltimore ravens , and san francisco 49ers of the national football league .<SPLIT>",0.0115128755569458,0.9978970885276794,8,9588,8,471,Successful
9,Blessed osanna of cattaro -lrb- ozana kotorska -rrb-,blessed osanna of cattaro t.o.s.d. -lrb-) was a catholic visionary and anchoress from cattaro (kotor) .<SPLIT>she was a teenage convert from orthodoxy of serbian descent from montenegro (zeta) .<SPLIT>she became a dominican tertiary and was posthumously venerated as a saint in kotor .<SPLIT>she was later beatified in 1934 .<SPLIT>,Yutaka tahara,blessed <mask> of <mask> t.<mask>.s.d. -lrb-) was a catholic visionary and <mask> from <mask> (kotor) .<SPLIT>she was a teenage convert from orthodoxy of <mask> descent from <mask> (zeta) .<SPLIT>she became a <mask> tertiary and was posthumously venerated as a saint in <mask> .<SPLIT>she was later beatified in 1934 .<SPLIT>,0.0021709799766540527,0.9951974153518677,9,9703,9,1540,Successful
10,Thaila ayala,"thaila ayala sales (born april 14 , 1986 in presidente prudente) is a brazilian actress and model .<SPLIT>",Cleiton,"<mask> <mask> sales (born april 14 , 1986 in presidente prudente) is a brazilian <mask> and model .<SPLIT>",0.00970005989074707,0.9941613674163818,10,5740,10,133,Successful
11,Sven leuenberger,"sven leuenberger (born august 25 , 1969 in niederuzwil , switzerland) is a retired swiss professional ice hockey defender .<SPLIT>playing in the nla-a , leuenberger accumulated 74 goals , 173 assists , and 443 penalty minutes in the regular season .<SPLIT>since the nla 2006 season , leuenberger has been the general manager (sports director) of the sc bern .<SPLIT>on august 1 , 2008 sc bern 's coach suffered , john van boxmeer , a heart attack side-lining him for a month .<SPLIT>during van boxmeer 's absence , general manager sven leuenberger coached the team along with assistant coach konstantin kurashev -lsb- http://www.iihf.com/home-of-hockey/news/news-singleview/article/van-boxmeer-suffers-heart-attack/leuenberger.html] .<SPLIT>",Juan sosa,"<mask> <mask> (born august 25 , <mask> in niederuzwil , switzerland) is a retired swiss professional ice hockey defender .<SPLIT>playing in the nla-a , <mask> accumulated 74 goals , 173 assists , and 443 penalty minutes in the regular season .<SPLIT>since the nla 2006 season , <mask> has been the general manager (sports director) of the sc bern .<SPLIT>on august 1 , 2008 sc bern 's coach suffered , john van boxmeer , a heart attack side-lining him for a month .<SPLIT>during van boxmeer 's absence , general manager sven leuenberger coached the team along with assistant coach konstantin kurashev -lsb- http://www.iihf.com/home-of-hockey/news/news-singleview/article/van-boxmeer-suffers-heart-attack/leuenberger.html] .<SPLIT>",0.00010323524475097656,0.9934154748916626,11,6201,11,1695,Successful
12,Brett scott,"brett scott (born 10 april 1962) is a former australian rules footballer who played with the sydney football club in the victorian football league during the 1980s .<SPLIT>scott played his early football with the rock-yerong creek before being recruited to south melbourne and making his league debut in 1981 .<SPLIT>the following year the club relocated to sydney and he took part in the inaugural game for their new city .<SPLIT>injuries restricted his appearances over the years and when he finished in 1989 he had managed just 59 senior games .<SPLIT>after gary buckenara was sacked as sydney 's coach in 1993 , scott acted as a caretaker coach for two games .<SPLIT>",Riko simanjuntak,"<mask> <mask> (born 10 april 1962) is a former <mask> <mask> footballer who played with the sydney football club in the victorian football league during the 1980s .<SPLIT><mask> played his early football with the rock-yerong creek before being recruited to south <mask> and making his league debut in 1981 .<SPLIT>the following year the club relocated to sydney and he took part in the inaugural game for their new city .<SPLIT>injuries restricted his appearances over the years and when he finished in 1989 he had managed just 59 senior games .<SPLIT>after gary buckenara was sacked as sydney 's coach in 1993 , scott acted as a caretaker coach for two games .<SPLIT>",0.0035911202430725098,0.9957361817359924,12,10958,12,2230,Successful
13,Marlon evans,marlon evans (born 3 august 1997) is a guamanian international footballer who plays for wings in the guam men 's soccer league<SPLIT>,Sann win,<mask> <mask> (born 3 august <mask>) is a <mask> international footballer who plays for wings in the <mask> men 's soccer league<SPLIT>,0.007798671722412109,0.997460126876831,13,1747,13,335,Successful
14,Jesper blicher,"jesper blicher (born 4 october 1988) is a danish professional football midfielder , who currently plays for danish 1st division side lyngby boldklub .<SPLIT>blicher began playing football in kolt-hasselager if , where he was picked for agf , where he got his other footballing education .<SPLIT>he was part of the year ' 88 , who won in the junior league , like michael lumb , frederik krabbe , michael vester , niels kristensen , morten beck andersen and anders syberg , who all had the onset of agf 's 1 .<SPLIT>hold .<SPLIT>in the autumn of 2009 he was loaned to næstved bk , and just before winter transfer window end he switched permanently to the club .<SPLIT>in 2010 he changed to fc fredericia , where he played until 2012 when he got vendsyssel ff as a new club in january 2015 he was given at his own request that he want to terminated his contract with the vendsyssel ff .<SPLIT>on 6 february 2015 he signed a two-year contract with lyngby boldklub<SPLIT>",Simon tüting,"<mask> <mask> (born 4 october <mask>) is a <mask> professional football midfielder , who currently plays for <mask> 1st division side <mask> <mask> .<SPLIT><mask> began playing football in kolt-hasselager if , where he was picked for agf , where he got his other footballing education .<SPLIT>he was part of the year ' 88 , who won in the junior league , like michael lumb , frederik krabbe , michael vester , niels kristensen , morten beck andersen and anders syberg , who all had the onset of agf 's 1 .<SPLIT>hold .<SPLIT>in the autumn of 2009 he was loaned to næstved bk , and just before winter transfer window end he switched permanently to the club .<SPLIT>in 2010 he changed to fc fredericia , where he played until 2012 when he got vendsyssel ff as a new club in january 2015 he was given at his own request that he want to terminated his contract with the vendsyssel ff .<SPLIT>on 6 february 2015 he signed a two-year contract with lyngby boldklub<SPLIT>",0.0006814002990722656,0.9991607666015625,14,9249,14,4471,Successful
15,Stewart ford,"stewart owen ford (born 1964) is a british businessman , the founder and chief executive (ceo) of the failed financial company keydata .<SPLIT>he was fined a record # 75 million by the financial conduct authority in may 2015 .<SPLIT>",Chance baronet,"<mask> <mask> <mask> (born <mask>) <mask> a <mask> businessman , the founder and chief executive (ceo) of the failed financial company <mask> .<SPLIT>he was <mask> a record # 75 million by the financial conduct authority in may 2015 .<SPLIT>",0.0002986788749694824,0.9897280335426331,15,6498,15,933,Successful
16,Chris galletta,chris galletta (born 1981) is an american screenwriter .<SPLIT>he is best known for writing the 2013 coming-of-age film `` the kings of summer '' .<SPLIT>,Nathan long -lrb- author -rrb-,<mask> <mask> (born <mask>) is an american screenwriter .<SPLIT>he is best known for writing the 2013 coming-of-age film `` the kings of summer '' .<SPLIT>,0.001182258129119873,0.9907180666923523,16,14347,16,196,Successful
