,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
0,Lenny randle,"leonard shenoff randle ( born february 12, 1949 ) is a former major league baseball player.<SPLIT>he was the first-round pick of the washington senators in the secondary phase of the june 1970 major league baseball draft, tenth overall.",Brandon harper,"<mask> shenoff <mask> ( born february 12, <mask> ) is a former major league baseball player.<SPLIT>he was the first-round pick of the washington senators in the secondary phase of the june <mask> major league baseball draft, tenth overall.",-17.308380126953125,-7.371036529541016,0,7025,0,115,Successful
1,Philippe adnot,"philippe adnot ( born 25 august 1945 in rhges ) is a member of the senate of france.<SPLIT>he was first elected in 1989, and represents the aube department.<SPLIT>a farmer by profession, he serves as an independent, and also serves as the head of the general council of aube, to which he was elected to represent the canton of mry-sur-seine in 1980.<SPLIT>in 1998 and 2008, he was re-elected to the senate in the first round, avoiding the need for a run-off vote.<SPLIT>having contributed to the creation of the",Yann gaillard,"<mask> <mask> ( born 25 august <mask> in rhges ) is a member of the senate of france.<SPLIT>he was first elected in 1989, and represents the aube department.<SPLIT>a farmer by profession, he serves as an independent, and also serves as the head of the general council of aube, to which he was elected to represent the canton of <mask> in 1980.<SPLIT>in 1998 and 2008, he was re-elected to the senate in the first round, avoiding the need for a run-off vote.<SPLIT>having contributed to the creation of the",-14.182188987731934,-9.988578796386719,1,39633,1,207,Successful
2,Miroslav popov,miroslav popov ( born 14 june 1995 in dvr krlov nad labem ) is a czech grand prix motorcycle racer.<SPLIT>he currently races in the fim cev moto2 championship for montaze broz racing team aboard a suter.,Kevin calia,<mask> <mask> ( <mask> <mask> june <mask> <mask> <mask> <mask> <mask> <mask> ) <mask> <mask> <mask> <mask> <mask> motorcycle <mask>.<SPLIT><mask> currently races <mask> <mask> <mask> <mask> <mask> championship for montaze <mask> <mask> team aboard <mask> suter.,-16.039777755737305,-8.972018241882324,2,8198,2,507,Successful
3,Jack reynolds,"john `` jack '' reynolds ( 21 february 1869 -- 12 march 1917 ) was a footballer who played for, among others, west bromwich albion, aston villa and celtic.<SPLIT>as an international he played five times for ireland before it emerged that he was actually english and he subsequently played eight times for england.<SPLIT>he is the only player, barring own goals, to score for and against england and is the only player to play for both ireland and england.<SPLIT>he won the fa cup with west bromwich albion in 1892 and was",Bob crone,"<mask> `` <mask> '' <mask> ( 21 <mask> <mask> -- 12 march <mask> ) was a footballer who played for, among others, west bromwich albion, <mask> villa <mask> celtic.<SPLIT><mask> an international he played five times for ireland before it emerged that he was <mask> <mask> <mask> he subsequently played eight times for <mask>.<SPLIT>he <mask> the only player, <mask> own goals, to score for <mask> against <mask> <mask> <mask> the only player to play for both ireland <mask> <mask>.<SPLIT>he won the fa cup with west bromwich albion in 1892 <mask> was",-15.891031265258789,-12.087646484375,3,34822,3,722,Successful
4,Akoo nana,"william ato ankrah, ( born 7th july 1979 ) better known by his stage name akoo nana is a hiplife musician from ghana.<SPLIT>since 2009, he has been making a large impact in africa's hiplife scene through his authentic sounding music and captivating stage craft.",Dvs1,"<mask> <mask> <mask>, ( born 7th <mask> <mask> ) better known by his stage name <mask> <mask> <mask> <mask> hiplife musician from <mask>.<SPLIT>since <mask>, he has been <mask> <mask> <mask> <mask> <mask> <mask> hiplife <mask> through his <mask> sounding music <mask> <mask> stage <mask>.",-15.920307159423828,-9.071267127990723,4,106176,4,610,Successful
5,Teoctist,"teoctist (, born toader arpau ; february 7, 1915 -- july 30, 2007 ) was the patriarch of the romanian orthodox church from 1986 to 2007.<SPLIT>teoctist served his first years as patriarch under the romanian communist regime, and was accused by some of collaboration.<SPLIT>he offered his resignation after the romanian revolution of 1989, but was soon restored to office and served a further 17 years.<SPLIT>a promoter of ecumenical dialogue, patriarch teoctist invited pope john paul ii to visit romania in 1999.<SPLIT>it",Leontius λεόντιος,"teoctist (, born <mask> <mask> ; february 7, <mask> -- july 30, <mask> ) was the patriarch of the <mask> <mask> church from <mask> to <mask>.<SPLIT>teoctist served his first years as patriarch under the <mask> <mask> <mask>, and was accused by some of collaboration.<SPLIT>he offered his resignation after the <mask> revolution of <mask>, but was soon restored to office and served a further 17 years.<SPLIT>a promoter of <mask> dialogue, patriarch teoctist invited pope john paul ii to visit <mask> in <mask>.<SPLIT>it",-14.203689575195312,-8.422948837280273,5,113155,5,690,Successful
6,Dillon sheppard,dillon sheppard ( born 27 february 1979 ) is a south african football ( soccer ) left-winger who plays for premier soccer league club bidvest wits and south africa.,Thulani hlatshwayo,<mask> <mask> ( born 27 february <mask> ) is a south african football ( soccer ) <mask> who plays for premier soccer league club <mask> wits and south africa.,-16.007246017456055,-11.034087181091309,6,3359,6,106,Successful
7,Giuliana zevallos,"giuliana zevallos roncagliolo ( born in lima, peru ) is a beauty queen who was crowned miss continente americano 2010 on september 18, 2010, becoming that pageant's very first titleholder from her country.<SPLIT>prior to winning miss continente americano, she was miss earth per 2008 and miss per 2010, and represented her country in both miss earth 2008 and miss universe 2010.<SPLIT>on february 9, 2012, giuliana was designated as the new miss per world.<SPLIT>she represented her country in the miss",Tatiana najera,"<mask> <mask> <mask> ( born in <mask>, <mask> ) is a beauty queen who was crowned miss continente americano 2010 on september 18, 2010, becoming that pageant's very first titleholder from her country.<SPLIT>prior to winning miss continente americano, she was miss <mask> per 2008 and miss per 2010, and represented her country in both miss <mask> 2008 and miss universe 2010.<SPLIT>on february 9, 2012, <mask> was designated as the new miss per world.<SPLIT>she represented her country in the miss",-16.156543731689453,-9.072154998779297,7,90849,7,280,Successful
8,Renato campos,"renato campos ( born september 5, 1980 ) is a retired angolan football player.<SPLIT>he has played for angola national team.",Manuel sala,"<mask> <mask> ( born september 5, <mask> ) is a retired angolan football player.<SPLIT>he has played for angola national team.",-15.579561233520508,-10.175209045410156,8,30302,8,55,Successful
9,Sir william laird clowes,"sir william laird clowes ( 1 february 1856 -- 14 august 1905 ) was a british journalist and historian whose principal work was `` the royal navy, a history from the earliest times to 1900 '', a text that is still in print.<SPLIT>he also wrote numerous technical pieces on naval technology and strategy and was also noted for his articles concerning racial politics in the southern united states.<SPLIT>despite having trained as a lawyer, clowes had always preferred literature and writing, publishing his first work in 1876 and becoming a full-time journalist in 1879.<SPLIT>for the services rendered",Frederic william maitland,"<mask> william <mask> <mask> ( 1 february <mask> -- 14 august <mask> ) was <mask> <mask> <mask> and historian whose principal work was `` the <mask> navy, <mask> history from the earliest times to 1900 '', <mask> text that is still in <mask>.<SPLIT>he also wrote numerous technical pieces on naval technology and strategy and was also noted for his articles concerning racial politics in the southern united states.<SPLIT>despite having trained as <mask> lawyer, <mask> had always preferred literature and writing, publishing his first work in 1876 and becoming <mask> full-time <mask> in 1879.<SPLIT>for the <mask> rendered",-16.713706970214844,-11.54883861541748,9,116538,9,738,Successful
