,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
0,Lenny randle,"leonard shenoff randle ( born february 12, 1949 ) is a former major league baseball player.<SPLIT>he was the first-round pick of the washington senators in the secondary phase of the june 1970 major league baseball draft, tenth overall.",Bill bray,"<mask> shenoff <mask> ( born february 12, <mask> ) is a former major league baseball <mask>.<SPLIT>he <mask> <mask> <mask> pick <mask> <mask> washington senators in <mask> secondary <mask> <mask> <mask> june <mask> major league baseball draft, tenth overall.",-17.3098201751709,-5.107114315032959,0,25558,0,256,Successful
1,Philippe adnot,"philippe adnot ( born 25 august 1945 in rhges ) is a member of the senate of france.<SPLIT>he was first elected in 1989, and represents the aube department.<SPLIT>a farmer by profession, he serves as an independent, and also serves as the head of the general council of aube, to which he was elected to represent the canton of mry-sur-seine in 1980.<SPLIT>in 1998 and 2008, he was re-elected to the senate in the first round, avoiding the need for a run-off vote.<SPLIT>having contributed to the creation of the",Armand jung,"<mask> <mask> ( born 25 august <mask> in rhges ) is a member of the <mask> of france.<SPLIT>he was first elected in 1989, and represents the <mask> department.<SPLIT>a <mask> by profession, he serves as an independent, and also serves as the head of the general council of <mask>, to which he was elected to represent the canton of <mask> in <mask>.<SPLIT>in 1998 and 2008, he was re-elected to the <mask> in the first round, avoiding the need for a run-off vote.<SPLIT>having contributed to the creation of the",-14.182699203491211,-4.190950870513916,1,29525,1,397,Successful
2,Miroslav popov,miroslav popov ( born 14 june 1995 in dvr krlov nad labem ) is a czech grand prix motorcycle racer.<SPLIT>he currently races in the fim cev moto2 championship for montaze broz racing team aboard a suter.,Kevin calia,<mask> <mask> ( <mask> <mask> june <mask> <mask> <mask> <mask> <mask> <mask> ) <mask> <mask> <mask> <mask> <mask> <mask> <mask>.<SPLIT><mask> currently <mask> <mask> <mask> <mask> <mask> <mask> championship for montaze <mask> <mask> team <mask> <mask> <mask>.,-16.038040161132812,-4.84361457824707,2,8198,2,541,Successful
3,Jack reynolds,"john `` jack '' reynolds ( 21 february 1869 -- 12 march 1917 ) was a footballer who played for, among others, west bromwich albion, aston villa and celtic.<SPLIT>as an international he played five times for ireland before it emerged that he was actually english and he subsequently played eight times for england.<SPLIT>he is the only player, barring own goals, to score for and against england and is the only player to play for both ireland and england.<SPLIT>he won the fa cup with west bromwich albion in 1892 and was",Andy black,"<mask> `` <mask> '' <mask> ( 21 <mask> <mask> -- 12 <mask> <mask> ) was a footballer who <mask> <mask>, <mask> <mask>, <mask> <mask> <mask>, <mask> <mask> <mask> celtic.<SPLIT><mask> an <mask> <mask> <mask> <mask> <mask> <mask> <mask> before it <mask> <mask> <mask> was <mask> <mask> <mask> <mask> subsequently <mask> <mask> <mask> <mask> <mask>.<SPLIT><mask> <mask> the <mask> <mask>, <mask> own <mask>, to <mask> <mask> <mask> against <mask> <mask> <mask> the <mask> <mask> to <mask> <mask> <mask> <mask> <mask> <mask>.<SPLIT><mask> won the fa cup <mask> <mask> <mask> <mask> in <mask> <mask> was",-15.89113998413086,-5.634091854095459,3,88551,3,1522,Successful
4,Akoo nana,"william ato ankrah, ( born 7th july 1979 ) better known by his stage name akoo nana is a hiplife musician from ghana.<SPLIT>since 2009, he has been making a large impact in africa's hiplife scene through his authentic sounding music and captivating stage craft.",Dvs1,"<mask> <mask> <mask>, ( born 7th <mask> <mask> ) <mask> known by his stage name <mask> <mask> <mask> <mask> hiplife <mask> from <mask>.<SPLIT>since <mask>, <mask> has <mask> <mask> <mask> <mask> <mask> <mask> <mask> hiplife <mask> through his <mask> <mask> music <mask> <mask> stage <mask>.",-15.918203353881836,-5.161418914794922,4,106176,4,690,Successful
5,Teoctist,"teoctist (, born toader arpau ; february 7, 1915 -- july 30, 2007 ) was the patriarch of the romanian orthodox church from 1986 to 2007.<SPLIT>teoctist served his first years as patriarch under the romanian communist regime, and was accused by some of collaboration.<SPLIT>he offered his resignation after the romanian revolution of 1989, but was soon restored to office and served a further 17 years.<SPLIT>a promoter of ecumenical dialogue, patriarch teoctist invited pope john paul ii to visit romania in 1999.<SPLIT>it",Matthias,"<mask> (, <mask> <mask> <mask> ; <mask> 7, <mask> -- july 30, <mask> ) was the <mask> of the <mask> <mask> <mask> <mask> <mask> <mask> <mask>.<SPLIT><mask> served his first <mask> as <mask> under the <mask> <mask> <mask>, and was accused by some of <mask>.<SPLIT>he offered his <mask> after the <mask> <mask> of <mask>, but was soon restored <mask> office and served a further <mask> <mask>.<SPLIT>a promoter of <mask> dialogue, <mask> <mask> invited <mask> john paul ii <mask> visit <mask> in <mask>.<SPLIT>it",-14.202810287475586,-4.338459491729736,5,1283,5,1210,Successful
6,Dillon sheppard,dillon sheppard ( born 27 february 1979 ) is a south african football ( soccer ) left-winger who plays for premier soccer league club bidvest wits and south africa.,Dean furman,<mask> <mask> ( born 27 february <mask> ) is a south african football ( <mask> ) <mask> who plays for <mask> <mask> league club <mask> <mask> and south <mask>.,-16.00955581665039,-4.377189636230469,6,76912,6,172,Successful
7,Giuliana zevallos,"giuliana zevallos roncagliolo ( born in lima, peru ) is a beauty queen who was crowned miss continente americano 2010 on september 18, 2010, becoming that pageant's very first titleholder from her country.<SPLIT>prior to winning miss continente americano, she was miss earth per 2008 and miss per 2010, and represented her country in both miss earth 2008 and miss universe 2010.<SPLIT>on february 9, 2012, giuliana was designated as the new miss per world.<SPLIT>she represented her country in the miss",Elisa nájera,"<mask> <mask> <mask> ( born <mask> <mask>, <mask> ) is a beauty queen who was crowned miss continente americano <mask> <mask> september 18, <mask>, becoming that pageant's very first titleholder from her <mask>.<SPLIT>prior to winning miss continente americano, she was miss <mask> <mask> <mask> and miss <mask> <mask>, and represented her <mask> <mask> both miss <mask> <mask> and miss universe <mask>.<SPLIT><mask> february 9, <mask>, <mask> was designated as the new miss <mask> world.<SPLIT>she represented her <mask> <mask> the miss",-16.15688133239746,-3.691727638244629,7,24368,7,560,Successful
8,Renato campos,"renato campos ( born september 5, 1980 ) is a retired angolan football player.<SPLIT>he has played for angola national team.",Masaru uchiyama,"<mask> <mask> ( born september 5, <mask> ) is a retired <mask> football <mask>.<SPLIT>he has played for <mask> <mask> team.",-15.578372955322266,-3.2193350791931152,8,57552,8,113,Successful
9,Sir william laird clowes,"sir william laird clowes ( 1 february 1856 -- 14 august 1905 ) was a british journalist and historian whose principal work was `` the royal navy, a history from the earliest times to 1900 '', a text that is still in print.<SPLIT>he also wrote numerous technical pieces on naval technology and strategy and was also noted for his articles concerning racial politics in the southern united states.<SPLIT>despite having trained as a lawyer, clowes had always preferred literature and writing, publishing his first work in 1876 and becoming a full-time journalist in 1879.<SPLIT>for the services rendered",Frederick william danker,"<mask> william <mask> <mask> ( 1 february <mask> -- 14 august <mask> ) <mask> <mask> <mask> <mask> and <mask> <mask> principal work <mask> `` the <mask> <mask>, <mask> <mask> from the earliest times to <mask> '', <mask> text that is still in <mask>.<SPLIT>he also wrote numerous technical pieces on <mask> technology and <mask> and <mask> also noted for his articles <mask> <mask> <mask> in the southern united states.<SPLIT>despite having trained as <mask> <mask>, <mask> had always preferred literature and writing, publishing his first work in <mask> and becoming <mask> full-time <mask> in <mask>.<SPLIT>for the <mask> rendered",-16.713726043701172,-5.548482894897461,9,62804,9,1501,Successful
