,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
0,Lenny randle,"leonard shenoff randle ( born february 12, 1949 ) is a former major league baseball player. he was the first - round pick of the washington senators in the secondary phase of the june 1970 major league baseball draft, tenth overall.",Jerry schoonmaker,"[MASK] shenoff [MASK] ( born [MASK] [MASK], [MASK] ) is a former major league baseball player. he was the first - round pick of the washington senators in the secondary [MASK] of the [MASK] [MASK] major league baseball draft, tenth overall.",-15.6950101852417,12.42896842956543,0,108524,0,277,Successful
1,Philippe adnot,"philippe adnot ( born 25 august 1945 in rheges ) is a member of the senate of france. he was first elected in 1989, and represents the aube department. a farmer by profession, he serves as an independent, and also serves as the head of the general council of aube, to which he was elected to represent the canton of mery - sur - seine in 1980. in 1998 and 2008, he was re - elected to the senate in the first round, avoiding the need for a run - off vote. having contributed to the creation of the university of technology of",Jean defraigne,"[MASK] [MASK] ( born 25 [MASK] [MASK] in rheges ) is a member of the senate of france. he was first elected in 1989, and represents the aube department. a farmer by profession, he serves as an independent, and also serves as the head of the general council of aube, to which he was elected to represent the canton of mery - sur - seine in 1980. in 1998 and 2008, he was re - elected to the senate in the first round, avoiding the need for a run - off vote. having contributed to the creation of the university of technology of",-14.942732810974121,4.830819606781006,1,135213,1,383,Successful
2,Miroslav popov,miroslav popov ( born 14 june 1995 in dvur kralove nad labem ) is a czech grand prix motorcycle racer. he currently races in the fim cev moto2 championship for montaze broz racing team aboard a suter.,Jordi carchano,[MASK] [MASK] ( born [MASK] [MASK] [MASK] in [MASK] [MASK] [MASK] [MASK] ) is a [MASK] grand prix motorcycle racer. he currently races in the fim cev moto2 championship for montaze broz racing team aboard a suter.,-17.340431213378906,1.7469451427459717,2,132875,2,306,Successful
3,Jack reynolds,"john ` ` jack'' reynolds ( 21 february 1869 - - 12 march 1917 ) was a footballer who played for, among others, west bromwich albion, aston villa and celtic. as an international he played five times for ireland before it emerged that he was actually english and he subsequently played eight times for england. he is the only player, barring own goals, to score for and against england and is the only player to play for both ireland and england. he won the fa cup with",Johnny dixon,"john ` ` [MASK] [MASK] ( 21 [MASK] [MASK] - - 12 [MASK] [MASK] ) was a footballer who played for, among others, west bromwich albion, aston villa and celtic. as an international he played five times for ireland before it emerged that he was actually english and he subsequently played eight times for england. he is the only player, barring own goals, to score for and against england and is the only player to play for both ireland and england. he won the fa cup with",-16.681798934936523,5.440058708190918,3,99426,3,472,Successful
4,Akoo nana,"william ato ankrah, ( born 7th july 1979 ) better known by his stage name akoo nana is a hiplife musician from ghana. since 2009, he has been making a large impact in africa's hiplife scene through his authentic sounding music and captivating stage craft.",Exco levi,"[MASK] [MASK] [MASK], ( born 7th [MASK] [MASK] ) better known by his stage name [MASK] [MASK] is a [MASK] musician from [MASK]. since [MASK], he has been making a large impact in [MASK] [MASK] scene through his [MASK] sounding music and [MASK] stage craft.",-19.481721878051758,6.167974948883057,4,107528,4,512,Successful
5,Teoctist,"teoctist (, born toader arapasu ; february 7, 1915 - - july 30, 2007 ) was the patriarch of the romanian orthodox church from 1986 to 2007. teoctist served his first years as patriarch under the romanian communist regime, and was accused by some of collaboration. he offered his resignation after the romanian revolution of 1989, but was soon restored to office and served a further 17 years. a promoter of ecumenical dialogue, patriarch teoctist invited pope john paul ii to visit romania in 1999. it was the first",German -lrb- herman -rrb- герман,"[MASK] (, born [MASK] [MASK] ; [MASK] 7, [MASK] - - [MASK] [MASK], [MASK] ) was the [MASK] of the [MASK] [MASK] church from [MASK] to [MASK]. [MASK] served his first years as [MASK] under the [MASK] communist regime, and was accused by some of collaboration. he offered his resignation after the [MASK] revolution of [MASK], but was soon restored to office and served a further 17 years. a promoter of ecumenical dialogue, [MASK] [MASK] invited pope john paul ii to visit [MASK] in [MASK]. it was the first",-16.909154891967773,2.0456442832946777,5,93115,5,1618,Successful
6,Dillon sheppard,dillon sheppard ( born 27 february 1979 ) is a south african football ( soccer ) left - winger who plays for premier soccer league club bidvest wits and south africa.,Lantshane phalane,[MASK] [MASK] ( born [MASK] [MASK] [MASK] ) is a south african football ( soccer ) left - winger who plays for premier soccer league club [MASK] [MASK] and south africa.,-17.045072555541992,7.2186431884765625,6,131829,6,162,Successful
7,Giuliana zevallos,"giuliana zevallos roncagliolo ( born in lima, peru ) is a beauty queen who was crowned miss continente americano 2010 on september 18, 2010, becoming that pageant's very first titleholder from her country. prior to winning miss continente americano, she was miss earth peru 2008 and miss peru 2010, and represented her country in both miss earth 2008 and miss universe 2010. on february 9, 2012, giuliana was designated as the new miss peru world. she represented her country in the miss world 2012",Ángela gómez,"[MASK] [MASK] [MASK] ( born in [MASK], [MASK] ) is a beauty queen who was crowned miss [MASK] [MASK] [MASK] on september 18, [MASK], becoming that pageant's very first titleholder from her country. prior to winning miss continente americano, she was miss earth [MASK] [MASK] and miss [MASK] [MASK], and represented her country in both miss earth [MASK] and miss universe [MASK]. on february 9, [MASK], [MASK] was designated as the new miss peru world. she represented her country in the miss world [MASK]",-16.4292049407959,6.500302791595459,7,62259,7,1324,Successful
8,Renato campos,"renato campos ( born september 5, 1980 ) is a retired angolan football player. he has played for angola national team.",Manuel sala,"[MASK] [MASK] ( born [MASK] [MASK], [MASK] ) is a retired angolan football player. he has played for angola national team.",-17.542322158813477,1.4334983825683594,8,30302,8,86,Successful
9,Sir william laird clowes,"sir william laird clowes ( 1 february 1856 - - 14 august 1905 ) was a british journalist and historian whose principal work was ` ` the royal navy, a history from the earliest times to 1900'', a text that is still in print. he also wrote numerous technical pieces on naval technology and strategy and was also noted for his articles concerning racial politics in the southern united states. despite having trained as a lawyer, clowes had always preferred literature and writing, publishing his first work in 1876 and becoming a full - time journalist in 1879. for the services rendered in his",William thomas stead,"sir william [MASK] [MASK] ( 1 [MASK] [MASK] - - 14 [MASK] [MASK] ) was a british journalist and historian whose principal work was ` ` the royal navy, a history from the earliest times to 1900'', a text that is still in print. he also wrote numerous technical pieces on naval technology and strategy and was also noted for his articles concerning racial politics in the southern united states. despite having trained as a lawyer, [MASK] had always preferred literature and writing, publishing his first work in 1876 and becoming a full - time journalist in 1879. for the services rendered in his",-17.27438735961914,1.0191004276275635,9,42328,9,659,Successful
