,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
0,Lenny randle,"leonard shenoff randle ( born february 12, 1949 ) is a former major league baseball player. he was the first - round pick of the washington senators in the secondary phase of the june 1970 major league baseball draft, tenth overall.",Leonard s. paoletta,"leonard shenoff [MASK] ( [MASK] february 12, [MASK] ) [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK] - [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] secondary phase [MASK] [MASK] june 1970 [MASK] [MASK] [MASK] [MASK], tenth [MASK].",-15.6950101852417,1.08085298538208,0,114467,0,697,Successful
1,Philippe adnot,"philippe adnot ( born 25 august 1945 in rheges ) is a member of the senate of france. he was first elected in 1989, and represents the aube department. a farmer by profession, he serves as an independent, and also serves as the head of the general council of aube, to which he was elected to represent the canton of mery - sur - seine in 1980. in 1998 and 2008, he was re - elected to the senate in the first round, avoiding the need for a run - off vote. having contributed to the creation of the university of technology of",René revol,"[MASK] [MASK] ( [MASK] 25 [MASK] 1945 [MASK] rheges ) [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK] [MASK] 1989, [MASK] represents [MASK] aube department. [MASK] [MASK] [MASK] [MASK], [MASK] serves [MASK] [MASK] [MASK], [MASK] [MASK] serves [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] aube, [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] represent [MASK] canton [MASK] mery - sur - seine [MASK] 1980. [MASK] 1998 [MASK] 2008, [MASK] [MASK] re - [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], avoiding [MASK] need [MASK] [MASK] [MASK] - off vote. [MASK] contributed [MASK] [MASK] creation [MASK] [MASK] [MASK] [MASK] technology [MASK]",-14.942732810974121,0.6683974266052246,1,59276,1,4403,Successful
2,Miroslav popov,miroslav popov ( born 14 june 1995 in dvur kralove nad labem ) is a czech grand prix motorcycle racer. he currently races in the fim cev moto2 championship for montaze broz racing team aboard a suter.,Samo vidovič,[MASK] [MASK] ( [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] kralove [MASK] [MASK] ) [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] montaze broz [MASK] [MASK] [MASK] [MASK] suter.,-17.340431213378906,-0.02424098365008831,2,35840,2,621,Successful
3,Jack reynolds,"john ` ` jack'' reynolds ( 21 february 1869 - - 12 march 1917 ) was a footballer who played for, among others, west bromwich albion, aston villa and celtic. as an international he played five times for ireland before it emerged that he was actually english and he subsequently played eight times for england. he is the only player, barring own goals, to score for and against england and is the only player to play for both ireland and england. he won the fa cup with",Ernest field,"[MASK] ` ` [MASK] [MASK] ( 21 february [MASK] - - 12 march [MASK] ) [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], [MASK] [MASK], [MASK] [MASK] [MASK], [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] emerged [MASK] [MASK] [MASK] actually [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK] [MASK], barring [MASK] [MASK], [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]",-16.681798934936523,-0.07568632066249847,3,29978,3,3294,Successful
4,Akoo nana,"william ato ankrah, ( born 7th july 1979 ) better known by his stage name akoo nana is a hiplife musician from ghana. since 2009, he has been making a large impact in africa's hiplife scene through his authentic sounding music and captivating stage craft.",Dj sbu,"[MASK] [MASK] [MASK], ( [MASK] [MASK] [MASK] 1979 ) [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] akoo [MASK] [MASK] [MASK] hiplife [MASK] [MASK] [MASK]. [MASK] 2009, [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] africa's hiplife [MASK] [MASK] [MASK] authentic sounding [MASK] [MASK] captivating [MASK] craft.",-19.481721878051758,-0.03939903527498245,4,128242,4,892,Successful
5,Teoctist,"teoctist (, born toader arapasu ; february 7, 1915 - - july 30, 2007 ) was the patriarch of the romanian orthodox church from 1986 to 2007. teoctist served his first years as patriarch under the romanian communist regime, and was accused by some of collaboration. he offered his resignation after the romanian revolution of 1989, but was soon restored to office and served a further 17 years. a promoter of ecumenical dialogue, patriarch teoctist invited pope john paul ii to visit romania in 1999. it was the first",Taejo -lrb- 태조 -rrb-,"[MASK] (, [MASK] toader [MASK] ; [MASK] 7, [MASK] - - [MASK] [MASK], [MASK] ) [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] 1989, [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] 17 [MASK]. [MASK] [MASK] [MASK] [MASK] [MASK], [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] 1999. [MASK] [MASK] [MASK] [MASK]",-16.909154891967773,-0.31379514932632446,5,92882,5,3556,Successful
6,Dillon sheppard,dillon sheppard ( born 27 february 1979 ) is a south african football ( soccer ) left - winger who plays for premier soccer league club bidvest wits and south africa.,Sibusiso vilakazi,[MASK] [MASK] ( [MASK] 27 [MASK] [MASK] ) [MASK] [MASK] [MASK] [MASK] [MASK] ( [MASK] ) [MASK] - [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] bidvest [MASK] [MASK] [MASK] [MASK].,-17.045072555541992,3.283754825592041,6,90805,6,349,Successful
7,Giuliana zevallos,"giuliana zevallos roncagliolo ( born in lima, peru ) is a beauty queen who was crowned miss continente americano 2010 on september 18, 2010, becoming that pageant's very first titleholder from her country. prior to winning miss continente americano, she was miss earth peru 2008 and miss peru 2010, and represented her country in both miss earth 2008 and miss universe 2010. on february 9, 2012, giuliana was designated as the new miss peru world. she represented her country in the miss world 2012",Kaiane aldorino gmh,"[MASK] [MASK] [MASK] ( [MASK] [MASK] [MASK], [MASK] ) [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] crowned [MASK] continente [MASK] 2010 [MASK] september 18, 2010, [MASK] [MASK] pageant's [MASK] [MASK] titleholder [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK] continente [MASK], [MASK] [MASK] [MASK] [MASK] [MASK] 2008 [MASK] [MASK] [MASK] 2010, [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] 2008 [MASK] [MASK] [MASK] 2010. [MASK] february 9, 2012, giuliana [MASK] designated [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] 2012",-16.4292049407959,0.9971350431442261,7,139373,7,3214,Successful
8,Renato campos,"renato campos ( born september 5, 1980 ) is a retired angolan football player. he has played for angola national team.",Osamu taninaka,"[MASK] [MASK] ( [MASK] september 5, [MASK] ) [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].",-17.542322158813477,-0.3036123216152191,8,83229,8,188,Successful
9,Sir william laird clowes,"sir william laird clowes ( 1 february 1856 - - 14 august 1905 ) was a british journalist and historian whose principal work was ` ` the royal navy, a history from the earliest times to 1900'', a text that is still in print. he also wrote numerous technical pieces on naval technology and strategy and was also noted for his articles concerning racial politics in the southern united states. despite having trained as a lawyer, clowes had always preferred literature and writing, publishing his first work in 1876 and becoming a full - time journalist in 1879. for the services rendered in his",William garden blaikie,"[MASK] [MASK] [MASK] [MASK] ( 1 february [MASK] - - 14 [MASK] [MASK] ) [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] ` ` [MASK] [MASK] [MASK], [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] 1900'', [MASK] text [MASK] [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] strategy [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] concerning racial [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], clowes [MASK] [MASK] preferred [MASK] [MASK] [MASK], [MASK] [MASK] [MASK] [MASK] [MASK] 1876 [MASK] [MASK] [MASK] [MASK] - [MASK] [MASK] [MASK] 1879. [MASK] [MASK] [MASK] rendered [MASK] [MASK]",-17.27438735961914,0.5755996704101562,9,35521,9,4663,Successful
