,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
0,Lenny randle,"leonard shenoff randle ( born february 12, 1949 ) is a former major league baseball player. he was the first - round pick of the washington senators in the secondary phase of the june 1970 major league baseball draft, tenth overall.",Konstance k. knox,"[MASK] shenoff [MASK] ( [MASK] [MASK] [MASK], [MASK] ) [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK] - [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] phase [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], [MASK] [MASK].",0.01608598232269287,0.9999995231628418,0,25300,0,739,Successful
1,Philippe adnot,"philippe adnot ( born 25 august 1945 in rheges ) is a member of the senate of france. he was first elected in 1989, and represents the aube department. a farmer by profession, he serves as an independent, and also serves as the head of the general council of aube, to which he was elected to represent the canton of mery - sur - seine in 1980. in 1998 and 2008, he was re - elected to the senate in the first round, avoiding the need for a run - off vote. having contributed to the creation of the university of technology of",Hugues bousiges,"[MASK] [MASK] ( born [MASK] [MASK] [MASK] in rheges ) is a [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. he was first [MASK] in [MASK], and [MASK] the [MASK] department. a [MASK] by profession, he [MASK] as an [MASK], and also [MASK] as the head [MASK] the [MASK] [MASK] [MASK] [MASK], to which he was [MASK] to [MASK] the [MASK] [MASK] [MASK] - [MASK] - seine in 1980. in 1998 and 2008, he was [MASK] - [MASK] to the [MASK] in the first round, avoiding the need for a [MASK] - off [MASK]. having contributed to the [MASK] [MASK] the university [MASK] [MASK] [MASK]",0.04282271862030029,0.9999998211860657,1,130896,1,3101,Successful
2,Miroslav popov,miroslav popov ( born 14 june 1995 in dvur kralove nad labem ) is a czech grand prix motorcycle racer. he currently races in the fim cev moto2 championship for montaze broz racing team aboard a suter.,Laura bordignon,[MASK] [MASK] ( [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] ) [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].,0.003440678119659424,0.9993990063667297,2,133456,2,631,Failed
3,Jack reynolds,"john ` ` jack'' reynolds ( 21 february 1869 - - 12 march 1917 ) was a footballer who played for, among others, west bromwich albion, aston villa and celtic. as an international he played five times for ireland before it emerged that he was actually english and he subsequently played eight times for england. he is the only player, barring own goals, to score for and against england and is the only player to play for both ireland and england. he won the fa cup with",Sonny bradshaw,"[MASK] ` ` [MASK] [MASK] ( [MASK] [MASK] [MASK] - - [MASK] [MASK] [MASK] ) [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], [MASK] [MASK], [MASK] [MASK] [MASK], [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK] [MASK], [MASK] [MASK] [MASK], [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]",0.016869843006134033,0.9965196251869202,3,96453,3,3322,Failed
4,Akoo nana,"william ato ankrah, ( born 7th july 1979 ) better known by his stage name akoo nana is a hiplife musician from ghana. since 2009, he has been making a large impact in africa's hiplife scene through his authentic sounding music and captivating stage craft.",Cadel evans,"[MASK] [MASK] [MASK], ( [MASK] [MASK] [MASK] [MASK] ) [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK], [MASK] [MASK] [MASK] [MASK] a [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] through [MASK] [MASK] [MASK] [MASK] and [MASK] stage [MASK].",0.0011479854583740234,0.9999955296516418,4,106057,4,937,Successful
5,Teoctist,"teoctist (, born toader arapasu ; february 7, 1915 - - july 30, 2007 ) was the patriarch of the romanian orthodox church from 1986 to 2007. teoctist served his first years as patriarch under the romanian communist regime, and was accused by some of collaboration. he offered his resignation after the romanian revolution of 1989, but was soon restored to office and served a further 17 years. a promoter of ecumenical dialogue, patriarch teoctist invited pope john paul ii to visit romania in 1999. it was the first",Phra '' dharmakosacarya -lrb- nguam indapañño -rrb- `` buddhadasa bhikkhu,"[MASK] (, [MASK] [MASK] [MASK] ; [MASK] [MASK], [MASK] - - [MASK] [MASK], [MASK] ) [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK] [MASK], [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK]",0.003137826919555664,0.9876552820205688,5,115550,5,3571,Failed
6,Dillon sheppard,dillon sheppard ( born 27 february 1979 ) is a south african football ( soccer ) left - winger who plays for premier soccer league club bidvest wits and south africa.,Gary cole,[MASK] [MASK] ( [MASK] [MASK] [MASK] [MASK] ) [MASK] [MASK] [MASK] [MASK] [MASK] ( [MASK] ) [MASK] - [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].,0.006130099296569824,0.9995161294937134,6,51152,6,352,Failed
7,Giuliana zevallos,"giuliana zevallos roncagliolo ( born in lima, peru ) is a beauty queen who was crowned miss continente americano 2010 on september 18, 2010, becoming that pageant's very first titleholder from her country. prior to winning miss continente americano, she was miss earth peru 2008 and miss peru 2010, and represented her country in both miss earth 2008 and miss universe 2010. on february 9, 2012, giuliana was designated as the new miss peru world. she represented her country in the miss world 2012",Bruce martin bolin,"[MASK] [MASK] [MASK] ( [MASK] [MASK] [MASK], [MASK] ) [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], [MASK], [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] from [MASK] [MASK]. prior [MASK] [MASK] [MASK] [MASK] [MASK], [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK], [MASK], [MASK] was designated as [MASK] new [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]",0.015926361083984375,0.999997079372406,7,13033,7,3383,Successful
8,Renato campos,"renato campos ( born september 5, 1980 ) is a retired angolan football player. he has played for angola national team.",Atsuyoshi furuta,"[MASK] [MASK] ( [MASK] [MASK] [MASK], [MASK] ) [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].",0.004692494869232178,0.9957400560379028,8,104527,8,191,Failed
9,Sir william laird clowes,"sir william laird clowes ( 1 february 1856 - - 14 august 1905 ) was a british journalist and historian whose principal work was ` ` the royal navy, a history from the earliest times to 1900'', a text that is still in print. he also wrote numerous technical pieces on naval technology and strategy and was also noted for his articles concerning racial politics in the southern united states. despite having trained as a lawyer, clowes had always preferred literature and writing, publishing his first work in 1876 and becoming a full - time journalist in 1879. for the services rendered in his",John farrell easmon,"[MASK] [MASK] [MASK] [MASK] ( [MASK] [MASK] [MASK] - - [MASK] [MASK] [MASK] ) [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] ` ` [MASK] [MASK] [MASK], [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] - [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]",0.003907382488250732,0.9990044236183167,9,135742,9,4754,Failed
