,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
0,Lenny randle,"leonard shenoff randle ( born february 12, 1949 ) is a former major league baseball player.<SPLIT>he was the first-round pick of the washington senators in the secondary phase of the june 1970 major league baseball draft, tenth overall.",Norris hopper,"<mask> shenoff <mask> ( born february 12, <mask> ) is a former major league baseball player.<SPLIT>he was the <mask> pick of the washington senators in the secondary phase of the june <mask> major league baseball draft, tenth overall.",-17.3098201751709,-6.402480125427246,0,30308,0,176,Successful
1,Philippe adnot,"philippe adnot ( born 25 august 1945 in rhges ) is a member of the senate of france.<SPLIT>he was first elected in 1989, and represents the aube department.<SPLIT>a farmer by profession, he serves as an independent, and also serves as the head of the general council of aube, to which he was elected to represent the canton of mry-sur-seine in 1980.<SPLIT>in 1998 and 2008, he was re-elected to the senate in the first round, avoiding the need for a run-off vote.<SPLIT>having contributed to the creation of the",Christian poncelet,"<mask> <mask> ( born 25 august <mask> in rhges ) is a member of the senate of france.<SPLIT>he was first elected in <mask>, and represents the <mask> department.<SPLIT>a <mask> by profession, he serves as an independent, and also serves as the head of the general council of <mask>, to which he was elected to represent the <mask> of <mask> in <mask>.<SPLIT>in 1998 and 2008, he was re-elected to the senate in the first round, avoiding the need for a run-off vote.<SPLIT>having contributed to the creation of the",-14.182699203491211,-4.099609851837158,1,72806,1,846,Successful
2,Miroslav popov,miroslav popov ( born 14 june 1995 in dvr krlov nad labem ) is a czech grand prix motorcycle racer.<SPLIT>he currently races in the fim cev moto2 championship for montaze broz racing team aboard a suter.,Kevin calia,<mask> <mask> ( <mask> <mask> june <mask> in <mask> <mask> <mask> <mask> ) <mask> <mask> <mask> <mask> <mask> <mask> <mask>.<SPLIT><mask> currently <mask> <mask> <mask> <mask> <mask> <mask> championship for montaze <mask> <mask> team <mask> <mask> <mask>.,-16.038040161132812,-4.444873332977295,2,8198,2,603,Successful
3,Jack reynolds,"john `` jack '' reynolds ( 21 february 1869 -- 12 march 1917 ) was a footballer who played for, among others, west bromwich albion, aston villa and celtic.<SPLIT>as an international he played five times for ireland before it emerged that he was actually english and he subsequently played eight times for england.<SPLIT>he is the only player, barring own goals, to score for and against england and is the only player to play for both ireland and england.<SPLIT>he won the fa cup with west bromwich albion in 1892 and was",Sid bowser,"<mask> `` <mask> '' <mask> ( 21 <mask> <mask> -- 12 march <mask> ) was a footballer who played <mask>, <mask> <mask>, west <mask> albion, aston villa <mask> celtic.<SPLIT>as an <mask> he played five times for <mask> before it emerged that he was <mask> <mask> and he subsequently played eight times for <mask>.<SPLIT><mask> <mask> the only player, barring own <mask>, to <mask> for and against england and is the only player to play <mask> both <mask> and england.<SPLIT>he won the fa cup with west bromwich albion in <mask> and was",-15.89113998413086,-7.906984329223633,3,66197,3,1772,Successful
4,Akoo nana,"william ato ankrah, ( born 7th july 1979 ) better known by his stage name akoo nana is a hiplife musician from ghana.<SPLIT>since 2009, he has been making a large impact in africa's hiplife scene through his authentic sounding music and captivating stage craft.",Dvs1,"<mask> <mask> <mask>, ( born 7th <mask> <mask> ) <mask> known by his stage name <mask> <mask> <mask> <mask> hiplife musician from <mask>.<SPLIT>since <mask>, <mask> has been <mask> <mask> <mask> <mask> <mask> <mask> hiplife <mask> through his <mask> sounding music <mask> <mask> stage <mask>.",-15.918203353881836,-7.842227935791016,4,106176,4,757,Successful
5,Teoctist,"teoctist (, born toader arpau ; february 7, 1915 -- july 30, 2007 ) was the patriarch of the romanian orthodox church from 1986 to 2007.<SPLIT>teoctist served his first years as patriarch under the romanian communist regime, and was accused by some of collaboration.<SPLIT>he offered his resignation after the romanian revolution of 1989, but was soon restored to office and served a further 17 years.<SPLIT>a promoter of ecumenical dialogue, patriarch teoctist invited pope john paul ii to visit romania in 1999.<SPLIT>it",Simon arshaki ter-petrosian -lrb- kamo -rrb-,"<mask> (, born <mask> <mask> ; <mask> 7, <mask> -- <mask> 30, <mask> ) was <mask> <mask> <mask> the romanian <mask> <mask> <mask> <mask> <mask> <mask>.<SPLIT>teoctist served <mask> <mask> <mask> as <mask> <mask> the romanian <mask> <mask>, and was <mask> <mask> <mask> of collaboration.<SPLIT>he <mask> his <mask> <mask> the romanian <mask> of <mask>, but was soon <mask> to <mask> and <mask> <mask> further <mask> <mask>.<SPLIT><mask> promoter of <mask> dialogue, <mask> teoctist invited <mask> <mask> <mask> <mask> to visit romania in <mask>.<SPLIT>it",-14.202810287475586,-4.157575607299805,5,50476,5,2656,Successful
6,Dillon sheppard,dillon sheppard ( born 27 february 1979 ) is a south african football ( soccer ) left-winger who plays for premier soccer league club bidvest wits and south africa.,Brighton mhlongo,<mask> <mask> ( born 27 february <mask> ) is a south african football ( soccer ) <mask> who plays for premier soccer league club <mask> <mask> and south <mask>.,-16.00955581665039,-7.025951385498047,6,70203,6,155,Successful
7,Giuliana zevallos,"giuliana zevallos roncagliolo ( born in lima, peru ) is a beauty queen who was crowned miss continente americano 2010 on september 18, 2010, becoming that pageant's very first titleholder from her country.<SPLIT>prior to winning miss continente americano, she was miss earth per 2008 and miss per 2010, and represented her country in both miss earth 2008 and miss universe 2010.<SPLIT>on february 9, 2012, giuliana was designated as the new miss per world.<SPLIT>she represented her country in the miss",Elisa nájera,"<mask> <mask> <mask> ( born <mask> <mask>, <mask> ) is a beauty queen who was crowned miss continente americano <mask> on september 18, <mask>, becoming that pageant's <mask> first titleholder from her <mask>.<SPLIT>prior to winning miss continente americano, she was miss <mask> per 2008 and miss per 2010, and represented her <mask> in both miss <mask> 2008 and miss universe 2010.<SPLIT>on february 9, 2012, giuliana was designated as the new miss <mask> world.<SPLIT>she represented her <mask> in the miss",-16.15688133239746,-5.03983736038208,7,24368,7,1096,Successful
8,Renato campos,"renato campos ( born september 5, 1980 ) is a retired angolan football player.<SPLIT>he has played for angola national team.",Masaru uchiyama,"<mask> <mask> ( born september 5, <mask> ) is a retired <mask> football player.<SPLIT>he has played for <mask> <mask> team.",-15.578372955322266,-3.976591110229492,8,57552,8,100,Successful
9,Sir william laird clowes,"sir william laird clowes ( 1 february 1856 -- 14 august 1905 ) was a british journalist and historian whose principal work was `` the royal navy, a history from the earliest times to 1900 '', a text that is still in print.<SPLIT>he also wrote numerous technical pieces on naval technology and strategy and was also noted for his articles concerning racial politics in the southern united states.<SPLIT>despite having trained as a lawyer, clowes had always preferred literature and writing, publishing his first work in 1876 and becoming a full-time journalist in 1879.<SPLIT>for the services rendered",William henry leonard poe,"<mask> <mask> <mask> <mask> ( 1 <mask> <mask> -- 14 august <mask> ) was <mask> <mask> <mask> and <mask> whose <mask> <mask> was `` <mask> <mask> navy, a <mask> from the <mask> times to <mask> '', a <mask> that is still in <mask>.<SPLIT><mask> <mask> wrote numerous technical <mask> <mask> <mask> technology and <mask> and was also noted for <mask> <mask> <mask> racial <mask> in the southern united states.<SPLIT>despite having <mask> as a lawyer, <mask> had always preferred literature <mask> writing, publishing his <mask> work in 1876 and <mask> a full-time <mask> in 1879.<SPLIT>for the <mask> rendered",-16.713726043701172,-7.746187210083008,9,97943,9,2813,Successful
