,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
0,Lenny randle,"leonard shenoff randle ( born february 12 , 1949 ) is a former major league baseball player .<SPLIT>he was the first-round pick of the washington senators in the secondary phase of the june 1970 major league baseball draft , tenth overall .<SPLIT>",Chuck lindstrom,"[MASK] [MASK] [MASK] ( born [MASK] [MASK] [MASK] [MASK] ) is a former major league baseball player .<SPLIT>he was the first-round pick of the [MASK] [MASK] [MASK] the [MASK] [MASK] of the [MASK] [MASK] major league baseball draft , [MASK] overall .<SPLIT>",-15.695371627807617,0.4999227821826935,0,102623,0,1038,Successful
1,Philippe adnot,"philippe adnot ( born 25 august 1945 in rhèges ) is a member of the senate of france .<SPLIT>he was first elected in 1989 , and represents the aube department .<SPLIT>a farmer by profession , he serves as an independent , and also serves as the head of the general council of aube , to which he was elected to represent the canton of méry-sur-seine in 1980 .<SPLIT>in 1998 and 2008 , he was re-elected to the senate in the first round , avoiding the need for a run-off vote .<SPLIT>having contributed to the creation of the university of technology of troyes , in",Pierre véron,"[MASK] [MASK] ( born [MASK] [MASK] [MASK] in [MASK] ) is a member [MASK] the [MASK] [MASK] [MASK] .<SPLIT>he was first [MASK] in [MASK] , and represents the [MASK] department [MASK]<SPLIT>a [MASK] by [MASK] , he serves as an [MASK] , and also serves as the head [MASK] the [MASK] [MASK] [MASK] [MASK] , to which he was [MASK] to represent the [MASK] [MASK] méry-sur-seine in [MASK] [MASK]<SPLIT>in [MASK] and [MASK] , he was re-elected to the [MASK] in the first round , [MASK] the [MASK] for a run-off [MASK] .<SPLIT>having contributed to the [MASK] [MASK] the university [MASK] technology [MASK] [MASK] , in",-14.941987991333008,0.49610891938209534,1,142867,1,6695,Successful
2,Miroslav popov,miroslav popov ( born 14 june 1995 in dvůr králové nad labem ) is a czech grand prix motorcycle racer .<SPLIT>he currently races in the fim cev moto2 championship for montaze broz racing team aboard a suter .<SPLIT>,Jordi carchano,[MASK] [MASK] ( born [MASK] [MASK] [MASK] in [MASK] [MASK] [MASK] [MASK] ) is a [MASK] grand prix motorcycle racer .<SPLIT>he currently races in the fim cev [MASK] championship for [MASK] [MASK] racing team aboard a [MASK] .<SPLIT>,-17.340179443359375,0.7636317014694214,2,132875,2,872,Successful
3,Jack reynolds,"john `` jack '' reynolds ( 21 february 1869 -- 12 march 1917 ) was a footballer who played for , among others , west bromwich albion , aston villa and celtic .<SPLIT>as an international he played five times for ireland before it emerged that he was actually english and he subsequently played eight times for england .<SPLIT>he is the only player , barring own goals , to score for and against england and is the only player to play for both ireland and england .<SPLIT>he won the",Bob crompton,"[MASK] `` [MASK] '' [MASK] ( [MASK] [MASK] [MASK] -- [MASK] [MASK] [MASK] ) was a [MASK] [MASK] played for , among others , [MASK] [MASK] [MASK] , [MASK] [MASK] and [MASK] .<SPLIT>as an [MASK] he played five times for [MASK] before [MASK] [MASK] that he was [MASK] [MASK] and he subsequently played eight times for [MASK] .<SPLIT>he is the only player , [MASK] own [MASK] , to [MASK] for and [MASK] [MASK] and is the only player to [MASK] for both [MASK] and [MASK] .<SPLIT>he won the",-16.618364334106445,0.4977876543998718,3,58036,3,4742,Successful
4,Akoo nana,"william ato ankrah , ( born 7th july 1979 ) better known by his stage name akoo nana is a hiplife musician from ghana .<SPLIT>since 2009 , he has been making a large impact in africa 's hiplife scene through his authentic sounding music and captivating",Mc xander,"[MASK] [MASK] [MASK] [MASK] ( born 7th [MASK] [MASK] ) better known by his stage [MASK] [MASK] [MASK] is a [MASK] musician from [MASK] .<SPLIT>since [MASK] , he has been making a large impact in africa 's [MASK] scene through his [MASK] [MASK] music and [MASK]",-19.46212387084961,0.4985341727733612,4,70136,4,1218,Successful
5,Teoctist,"teoctist ( , born toader arăpașu ; february 7 , 1915 -- july 30 , 2007 ) was the patriarch of the romanian orthodox church from 1986 to 2007 .<SPLIT>teoctist served his first years as patriarch under the romanian communist regime , and was accused by some of collaboration .<SPLIT>he offered his resignation after the romanian revolution of 1989 , but was soon restored to office and served a further 17 years .<SPLIT>a promoter of ecumenical dialogue , patriarch teoctist invited pope john paul ii to visit romania in 1999",German -lrb- herman -rrb- герман,"[MASK] ( , born [MASK] [MASK] ; [MASK] 7 , [MASK] -- [MASK] [MASK] , [MASK] ) was [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] from [MASK] to [MASK] .<SPLIT>[MASK] served [MASK] first years as [MASK] under [MASK] [MASK] communist regime , [MASK] was accused [MASK] some [MASK] collaboration .<SPLIT>he offered [MASK] resignation after [MASK] [MASK] revolution [MASK] [MASK] , but was soon restored to office [MASK] served a further 17 years .<SPLIT>a promoter [MASK] ecumenical dialogue , [MASK] [MASK] invited pope john paul ii to visit [MASK] in [MASK]",-16.944232940673828,0.631102442741394,5,93115,5,5344,Successful
6,Dillon sheppard,dillon sheppard ( born 27 february 1979 ) is a south african football ( soccer ) left-winger who plays for premier soccer league club bidvest wits and south africa .<SPLIT>,Lebohang mokoena,[MASK] [MASK] ( born [MASK] [MASK] [MASK] ) is a [MASK] african football ( soccer ) left-winger who plays for premier soccer league club [MASK] [MASK] and [MASK] [MASK] .<SPLIT>,-17.04456901550293,0.58559650182724,6,39622,6,481,Successful
7,Giuliana zevallos,"giuliana zevallos roncagliolo ( born in lima , peru ) is a beauty queen who was crowned miss continente americano 2010 on september 18 , 2010 , becoming that pageant 's very first titleholder from her country .<SPLIT>prior to winning miss continente americano , she was miss earth perú 2008 and miss perú 2010 , and represented her country in both miss earth 2008 and miss universe 2010 .<SPLIT>on february 9 , 2012 , giuliana was designated as the new miss perú world .<SPLIT>she represented",Dominika van santen,"[MASK] [MASK] [MASK] ( born in [MASK] , [MASK] ) is a beauty queen who was crowned miss [MASK] [MASK] [MASK] on [MASK] [MASK] , [MASK] , becoming that pageant 's very first titleholder from her country .<SPLIT>prior to winning miss [MASK] [MASK] , she was miss [MASK] [MASK] [MASK] and miss [MASK] [MASK] , and represented her country in both [MASK] [MASK] [MASK] and [MASK] [MASK] [MASK] .<SPLIT>on [MASK] [MASK] , [MASK] , [MASK] was designated as the new [MASK] [MASK] [MASK] .<SPLIT>she represented",-16.48196792602539,0.6435489058494568,7,4123,7,4439,Successful
8,Renato campos,"renato campos ( born september 5 , 1980 ) is a retired angolan football player .<SPLIT>he has played for angola national team",Armen petikyan,[MASK] [MASK] ( born [MASK] [MASK] [MASK] [MASK] ) is a retired [MASK] football player .<SPLIT>he has played for [MASK] national team,-17.525917053222656,0.4999537467956543,8,32434,8,290,Successful
9,Sir william laird clowes,"sir william laird clowes ( 1 february 1856 -- 14 august 1905 ) was a british journalist and historian whose principal work was `` the royal navy , a history from the earliest times to 1900 '' , a text that is still in print .<SPLIT>he also wrote numerous technical pieces on naval technology and strategy and was also noted for his articles concerning racial politics in the southern united states .<SPLIT>despite having trained as a lawyer , clowes had always preferred literature and writing , publishing his first work in 1876 and becoming a full-time journalist in 1879 .<SPLIT>for the services rendered in his",C. northcote parkinson,"[MASK] [MASK] [MASK] [MASK] ( [MASK] [MASK] [MASK] -- [MASK] [MASK] [MASK] ) was a [MASK] [MASK] [MASK] [MASK] whose principal [MASK] was `` the royal navy , a history from the [MASK] times to [MASK] '' , a [MASK] that is still in [MASK] .<SPLIT>he also wrote numerous technical [MASK] on naval technology [MASK] [MASK] [MASK] was also noted for his articles [MASK] [MASK] [MASK] in the [MASK] united states .<SPLIT>despite having trained as a lawyer , [MASK] had [MASK] [MASK] [MASK] [MASK] writing , [MASK] his first work in [MASK] [MASK] becoming a full-time [MASK] in [MASK] .<SPLIT>for the services [MASK] in his",-17.275102615356445,0.4998628497123718,9,134686,9,6695,Successful
10,Dan besse,"daniel vaughn ( dan ) besse ( born december 28 , 1954 ) is a graduate of unc-chapel hill school of law ( 1980 ) , an attorney , and , since 2001 , a city councilman in winston-salem , north carolina .<SPLIT>he was one of four democratic candidates in the 2008 lt. governor election for the seat vacated by beverly perdue , but came in last in the primary , which was won by walter dalton .<SPLIT>in the 2008 campaign , besse received the endorsement of the progressive democrats of",Charles hawker,"[MASK] [MASK] ( [MASK] ) [MASK] ( born [MASK] [MASK] [MASK] [MASK] ) is a graduate of unc-chapel hill school of [MASK] ( [MASK] ) , an [MASK] , and , since [MASK] , a city [MASK] [MASK] winston-salem , [MASK] [MASK] .<SPLIT>he was one of four [MASK] [MASK] [MASK] the [MASK] lt. [MASK] election [MASK] the seat [MASK] by [MASK] [MASK] , but came [MASK] last [MASK] the primary , which was won by walter [MASK] .<SPLIT>[MASK] the [MASK] campaign , [MASK] received the [MASK] of the progressive [MASK] of",-15.717884063720703,0.4988328516483307,10,111787,10,4990,Successful
