,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
0,Michael iii of alexandria,"pope michael iii of alexandria ( also known as khail iii ) was the coptic pope of alexandria and patriarch of the see of st. mark ( 880 -- 907 ) .<SPLIT>in 882 , the governor of egypt , ahmad ibn tulun , forced khail to pay heavy contributions , forcing him to sell a church and some attached properties to the local jewish community .<SPLIT>this building was at one time believed to have later become the site of the cairo geniza .<SPLIT>",Halil hayreddin,"<mask> <mask> <mask> <mask> <mask> ( also known as khail <mask> ) was the coptic <mask> <mask> alexandria <mask> patriarch <mask> the see of st. mark ( 880 -- <mask> ) .<SPLIT>in 882 , the governor of egypt , ahmad ibn tulun , forced khail to pay heavy contributions , forcing him to sell a church and some attached properties to the local jewish community .<SPLIT>this building was at one time believed to have later become the site of the cairo geniza .<SPLIT>",0.00010097026824951172,0.9125514030456543,0,6582,0,2774,Successful
1,Hui jun,hui jun is a male former table tennis player from china .<SPLIT>,Arlee wararong,<mask> <mask> is a male former table tennis player from <mask> .<SPLIT>,1.4901161193847656e-05,0.724868893623352,1,5681,1,88,Successful
2,Okan öztürk,okan Öztürk ( born 30 november 1977 ) is a turkish professional footballer .<SPLIT>he currently plays as a striker for yeni malatyaspor .<SPLIT>,Erhan şentürk,<mask> <mask> ( born <mask> <mask> <mask> ) is a turkish professional footballer .<SPLIT>he currently plays as <mask> <mask> for yeni <mask> .<SPLIT>,2.1219253540039062e-05,0.9669535160064697,2,4918,2,469,Successful
3,Marie stephan,"marie stephan , ( born march 14 , 1996 ) is a professional squash player who represents france .<SPLIT>she reached a career-high world ranking of world no. 101 in july 2015 .<SPLIT>",Cecelia cortes,"<mask> <mask> , ( born <mask> 14 , <mask> ) is a professional squash player who represents <mask> .<SPLIT>she reached a career-high world ranking of world no. 101 in july 2015 .<SPLIT>",0.00011456012725830078,0.908424973487854,3,12998,3,420,Successful
4,Leonard l. martino,leonard l. martino is a former democratic member of the pennsylvania house of representatives .<SPLIT>he was born in butler to michael and angela pitullio martino .<SPLIT>,Lester k. fryer,<mask> l. <mask> is a former democratic member of the pennsylvania house of representatives .<SPLIT>he was born in butler to michael and angela pitullio martino .<SPLIT>,0.00036454200744628906,0.7333226203918457,4,3564,4,122,Successful
5,Salome jens,"salome jens ( born may 8 , 1935 ) is an american stage , film and television actress .<SPLIT>she is perhaps best known for portraying the female changeling on '' '' .<SPLIT>",Anna graves,"<mask> <mask> ( born may 8 , <mask> ) is an american stage , film and television actress .<SPLIT>she is perhaps best known for portraying the female changeling on '' '' .<SPLIT>",2.6345252990722656e-05,0.6645561456680298,5,13065,5,214,Successful
6,Carl crawford,"carl demonte crawford ( born august 5 , 1981 ) , nicknamed `` the perfect storm '' , is an american professional baseball left fielder with the los angeles dodgers of major league baseball ( mlb ) .<SPLIT>he bats and throws left-handed .<SPLIT>crawford was drafted by the tampa bay devil rays in the second round ( 52nd overall ) of the 1999 major league baseball draft .<SPLIT>he made his major league debut in 2002 .<SPLIT>crawford has more triples ( 121 ) than any other active baseball player .<SPLIT>",Lance niekro,"<mask> demonte <mask> ( <mask> <mask> <mask> , <mask> ) , <mask> <mask> the perfect <mask> '' , <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> major <mask> <mask> ( <mask> ) .<SPLIT><mask> <mask> <mask> <mask> <mask> .<SPLIT><mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> ( <mask> <mask> ) <mask> <mask> 1999 <mask> league <mask> <mask> .<SPLIT><mask> <mask> <mask> major <mask> debut <mask> 2002 .<SPLIT><mask> <mask> <mask> <mask> ( <mask> ) <mask> <mask> <mask> <mask> baseball <mask> .<SPLIT>",5.2094459533691406e-05,0.988306999206543,6,2203,6,10956,Successful
7,Jim bob,"jim bob ( born james neil morrison on 22 november 1960 ) is a british musician and author , best known as the singer of indie punk band carter usm .<SPLIT>",Ken macleod,"<mask> <mask> ( born <mask> neil morrison on <mask> <mask> <mask> ) is a <mask> musician and author , best known as the singer of indie <mask> band <mask> usm .<SPLIT>",0.00019747018814086914,0.9239175319671631,7,3337,7,748,Successful
8,Riddick parker,"riddick parker ( born november 20 , 1972 in emporia , virginia ) is a former professional american football defensive lineman for the seattle seahawks , san diego chargers , new england patriots , baltimore ravens , and san francisco 49ers of the national football league .<SPLIT>",Rocky rasley,"<mask> <mask> ( born <mask> 20 , <mask> in emporia , <mask> ) is a former professional american football <mask> lineman for the <mask> seahawks , san diego chargers , new england patriots , baltimore ravens , and san francisco 49ers of the national football league .<SPLIT>",4.208087921142578e-05,0.5787475109100342,8,4223,8,867,Successful
9,Blessed osanna of cattaro -lrb- ozana kotorska -rrb-,blessed osanna of cattaro t.o.s.d. ( ) was a catholic visionary and anchoress from cattaro ( kotor ) .<SPLIT>she was a teenage convert from orthodoxy of serbian descent from montenegro ( zeta ) .<SPLIT>she became a dominican tertiary and was posthumously venerated as a saint in kotor .<SPLIT>she was later beatified in 1934 .<SPLIT>,Blessed anna maria rubatto,blessed <mask> <mask> <mask> t.o.s.d. ( ) was a catholic visionary and <mask> from <mask> ( <mask> ) .<SPLIT>she was a teenage convert from orthodoxy of serbian descent from <mask> ( zeta ) .<SPLIT>she became a dominican tertiary and was posthumously venerated as a saint in <mask> .<SPLIT>she was later beatified in 1934 .<SPLIT>,1.6450881958007812e-05,0.7478318214416504,9,3107,9,1339,Successful
