,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
0,Lenny randle,"leonard shenoff <mask> ( born february 12, 1949 ) is a former major league baseball player.<SPLIT>he was the first-round pick of the washington senators in the secondary phase of the june 1970 major league baseball draft, tenth overall.",Bill bray,"<mask> shenoff <mask> ( born february 12, <mask> ) is a former major league baseball <mask>.<SPLIT>he <mask> <mask> <mask> pick <mask> <mask> washington senators in <mask> secondary <mask> <mask> <mask> june <mask> major league baseball draft, tenth overall.",-17.989948272705078,-5.10660982131958,0,25558,0,226,Successful
1,Jim nicholson,"<mask> <mask> ( born 25 august 1945 in rhges ) is a member of the <mask> of <mask> .<SPLIT>he was first elected in 1989, and represents the <mask> department.<SPLIT>a <mask> by profession, he serves as an independent, and also serves as the head of the <mask> <mask> of <mask> , to which he was elected to represent the <mask> of <mask> in 1980.<SPLIT>in 1998 and 2008, he was re-elected to the <mask> in the first round, avoiding the need for a run-off vote.<SPLIT>having contributed to the creation of the",Armand jung,"<mask> <mask> ( born 25 august <mask> in rhges ) is a member of the <mask> of <mask> .<SPLIT>he was first elected in 1989, and represents the <mask> department.<SPLIT>a <mask> by profession, he serves as an independent, and also serves as the head of the <mask> <mask> of <mask> , to which he was elected to represent the <mask> of <mask> in 1980.<SPLIT>in 1998 and 2008, he was re-elected to the <mask> in the first round, avoiding the need for a run-off vote.<SPLIT>having contributed to the creation of the",-6.53497838973999,-3.521787643432617,63958,29525,1,44,Successful
2,Miroslav popov,<mask> <mask> ( born 14 june 1995 in dvr krlov <mask> <mask> ) is a <mask> grand prix motorcycle racer.<SPLIT>he currently races in the fim cev moto2 championship for montaze broz racing team aboard a suter.,Giuseppe minaudo,<mask> <mask> ( <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> ) <mask> <mask> <mask> <mask> <mask> <mask> <mask>.<SPLIT><mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> for montaze <mask> <mask> <mask> <mask> <mask> <mask>.,-17.164512634277344,0.3310934901237488,2,57746,2,404,Successful
3,Jack reynolds,"john `` <mask> '' <mask> ( 21 february <mask> -- 12 march 1917 ) was a footballer who played for, among others, <mask> <mask> <mask> , <mask> villa and celtic.<SPLIT>as an international he played five times for ireland before it emerged that he was actually english and he subsequently played eight times for <mask> .<SPLIT>he is the only player, barring own goals, to score for and against <mask> and is the only player to play for both ireland and <mask> .<SPLIT>he won the fa cup with <mask> <mask> <mask> in <mask> and was",Bobby evans,"<mask> `` <mask> '' <mask> ( 21 <mask> <mask> -- 12 march <mask> ) was a footballer who played <mask>, <mask> <mask>, <mask> <mask> <mask> , <mask> <mask> and celtic.<SPLIT>as an <mask> he played five <mask> <mask> <mask> before it <mask> <mask> he was <mask> <mask> and he subsequently played eight <mask> <mask> <mask> .<SPLIT>he <mask> the only player, barring own goals, to <mask> <mask> and against <mask> and <mask> the only player to play <mask> both <mask> and <mask> .<SPLIT>he won the fa cup with <mask> <mask> <mask> in <mask> and was",-17.006921768188477,-5.538870334625244,3,108405,3,665,Successful
4,Akoo nana,"william <mask> <mask> , ( born 7th july 1979 ) better known by his stage name <mask> <mask> is a <mask> musician from ghana.<SPLIT>since 2009, he has been making a large impact in africa's <mask> scene through his authentic sounding music and captivating stage craft.",Rajat arora,"<mask> <mask> <mask> , ( born 7th <mask> <mask> ) <mask> known by his <mask> name <mask> <mask> <mask> <mask> <mask> <mask> from <mask>.<SPLIT>since <mask>, <mask> <mask> <mask> <mask> <mask> large <mask> in <mask> <mask> <mask> <mask> his <mask> <mask> <mask> <mask> <mask> <mask> <mask>.",-20.342121124267578,-4.990091323852539,4,84914,4,541,Successful
5,Teoctist,"<mask> (, born <mask> arpau ; february 7, 1915 -- july 30, 2007 ) was the <mask> of the <mask> <mask> church from 1986 to 2007. <mask> served his first years as <mask> under the <mask> communist regime, and was accused by some of collaboration.<SPLIT>he offered his resignation after the <mask> revolution of 1989, but was soon restored to office and served a further 17 years.<SPLIT>a promoter of ecumenical dialogue, <mask> <mask> invited pope john paul ii to visit <mask> in 1999.<SPLIT>it",Simon arshaki ter-petrosian -lrb- kamo -rrb-,"<mask> (, born <mask> <mask> ; february 7, <mask> -- july 30, <mask> ) was the <mask> of the <mask> <mask> <mask> <mask> <mask> <mask> <mask>. <mask> served his first <mask> <mask> <mask> under the <mask> <mask> <mask>, and was accused by some of collaboration.<SPLIT>he <mask> his <mask> after the <mask> revolution of <mask>, but was soon <mask> <mask> <mask> and served a further <mask> <mask>.<SPLIT>a <mask> of <mask> dialogue, <mask> <mask> invited <mask> john <mask> <mask> <mask> visit <mask> in <mask>.<SPLIT>it",-16.592138290405273,-2.5412492752075195,5,50476,5,967,Successful
6,Dillon sheppard,<mask> <mask> ( born 27 february 1979 ) is a <mask> african football ( soccer ) left-winger who plays for premier soccer league club bidvest wits and <mask> <mask> .,Siyanda xulu,<mask> <mask> ( born 27 february <mask> ) is <mask> <mask> <mask> <mask> ( soccer ) <mask> who plays for <mask> soccer <mask> club <mask> <mask> <mask> <mask> <mask> .,-17.504419326782227,-6.173718452453613,6,37966,6,146,Successful
7,Giuliana zevallos,"<mask> <mask> <mask> ( born in lima, <mask> ) is a beauty queen who was crowned <mask> <mask> <mask> <mask> on september 18, <mask> , becoming that pageant's very first titleholder from her country.<SPLIT>prior to winning <mask> <mask> <mask> , she was <mask> <mask> per 2008 and <mask> per <mask> , and represented her country in both <mask> <mask> 2008 and <mask> universe <mask> .<SPLIT>on february 9, 2012, <mask> was designated as the new <mask> per world.<SPLIT>she represented her country in the <mask>",Gabriella ferrari,"<mask> <mask> <mask> ( born <mask> <mask>, <mask> ) is a beauty queen who was crowned <mask> <mask> <mask> <mask> on september 18, <mask> , becoming that pageant's very first titleholder from her <mask>.<SPLIT>prior to winning <mask> <mask> <mask> , she was <mask> <mask> per <mask> and <mask> per <mask> , and represented her <mask> <mask> both <mask> <mask> <mask> and <mask> universe <mask> .<SPLIT>on february 9, <mask>, <mask> was designated as the new <mask> per world.<SPLIT>she represented her <mask> <mask> the <mask>",-16.61638832092285,-6.13588809967041,7,138885,7,191,Successful
8,Renato campos,"<mask> <mask> ( born september 5, 1980 ) is a retired angolan football player.<SPLIT>he has played for <mask> national team.",Masaru uchiyama,"<mask> <mask> ( born september 5, <mask> ) is a retired <mask> football <mask>.<SPLIT>he has played for <mask> national team.",-13.176202774047852,-3.3582921028137207,8,57552,8,46,Successful
9,Sir william laird clowes,"sir <mask> <mask> <mask> ( 1 february <mask> -- 14 august <mask> ) was a british journalist and <mask> whose principal work was `` the royal navy, a history from the earliest times to 1900 '', a text that is still in print.<SPLIT>he also wrote numerous technical pieces on naval technology and strategy and was also noted for his articles concerning racial politics in the southern united states.<SPLIT>despite having trained as a lawyer, <mask> had always preferred literature and writing, publishing his first work in 1876 and becoming a full-time <mask> in 1879.<SPLIT>for the services rendered",Joseph nathan kane,"<mask> <mask> <mask> <mask> ( 1 february <mask> -- 14 <mask> <mask> ) was <mask> <mask> <mask> and <mask> <mask> principal <mask> was `` the <mask> <mask>, <mask> <mask> from the earliest times to <mask> '', <mask> text that is still in print.<SPLIT>he also wrote numerous technical pieces on <mask> technology and <mask> and was also noted for his articles <mask> <mask> <mask> in the <mask> united states.<SPLIT>despite having trained as <mask> <mask>, <mask> had always preferred <mask> and <mask>, publishing his first <mask> in <mask> and becoming <mask> full-time <mask> in <mask>.<SPLIT>for the services rendered",-14.501776695251465,-3.8617701530456543,9,76964,9,1222,Successful
