,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
0,Michael iii of alexandria,"pope michael iii of alexandria (also known as khail iii) was the coptic pope of alexandria and patriarch of the see of st. mark (880 -- 907) .<SPLIT>in 882 , the governor of egypt , ahmad ibn tulun , forced khail to pay heavy contributions , forcing him to sell a church and some attached properties to the local jewish community .<SPLIT>this building was at one time believed to have later become the site of the cairo geniza .<SPLIT>",Michael iv of alexandria,"pope <mask> <mask> <mask> alexandria (also known as <mask> <mask>) was the coptic pope of alexandria and <mask> of the see of st. mark (<mask> -- <mask>) .<SPLIT>in <mask> , the governor of egypt , ahmad ibn tulun , forced khail to pay heavy contributions , forcing him to sell a church and some attached properties to the local jewish community .<SPLIT>this building was at one time believed to have later become the site of the cairo geniza .<SPLIT>",0.23483115434646606,0.9953045845031738,0,12300,0,2266,Successful
1,Hui jun,hui jun is a male former table tennis player from china .<SPLIT>,Udo segreff,<mask> <mask> is a male former <mask> <mask> player <mask> <mask> .<SPLIT>,0.015500962734222412,0.9992640018463135,1,2572,1,172,Successful
2,Okan öztürk,okan Öztürk (born 30 november 1977) is a turkish professional footballer .<SPLIT>he currently plays as a striker for yeni malatyaspor .<SPLIT>,Volkan okumak,<mask> <mask> (born 30 <mask> <mask>) is a turkish professional footballer .<SPLIT>he currently plays as a <mask> for yeni <mask> .<SPLIT>,0.006064713001251221,0.9969285130500793,2,1702,2,361,Successful
3,Marie stephan,"marie stephan , (born march 14 , 1996) is a professional squash player who represents france .<SPLIT>she reached a career-high world ranking of world no. 101 in july 2015 .<SPLIT>",Cecelia cortes,"<mask> <mask> , (born march 14 , <mask>) is a professional squash player who represents <mask> .<SPLIT>she reached a career-high world ranking of world no. 101 in july 2015 .<SPLIT>",0.009199082851409912,0.971733808517456,3,12998,3,328,Successful
4,Leonard l. martino,leonard l. martino is a former democratic member of the pennsylvania house of representatives .<SPLIT>he was born in butler to michael and angela pitullio martino .<SPLIT>,Kenneth j. smith,<mask> <mask>. <mask> is a former democratic member of <mask> <mask> house of representatives .<SPLIT>he was born in butler to michael and angela <mask> <mask> .<SPLIT>,0.042935848236083984,0.996985137462616,4,10659,4,542,Successful
5,Salome jens,"salome jens (born may 8 , 1935) is an american stage , film and television actress .<SPLIT>she is perhaps best known for portraying the female changeling on '' '' .<SPLIT>",Ashley bell,"<mask> <mask> (born may 8 , <mask>) is an american stage , film and television actress .<SPLIT>she is perhaps best known for portraying the female changeling on '' '' .<SPLIT>",0.016938328742980957,0.9964984655380249,5,13952,5,214,Successful
6,Carl crawford,"carl demonte crawford (born august 5 , 1981) , nicknamed `` the perfect storm '' , is an american professional baseball left fielder with the los angeles dodgers of major league baseball (mlb) .<SPLIT>he bats and throws left-handed .<SPLIT>crawford was drafted by the tampa bay devil rays in the second round (52nd overall) of the 1999 major league baseball draft .<SPLIT>he made his major league debut in 2002 .<SPLIT>crawford has more triples (121) than any other active baseball player .<SPLIT>",Bill white,"<mask> demonte <mask> (born <mask> 5 , <mask>) , nicknamed `` the perfect storm '' , is an american professional <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> of major league baseball (<mask>) .<SPLIT>he bats and throws left-handed .<SPLIT><mask> was drafted by the tampa bay devil rays in the second round (52nd overall) of the 1999 major league baseball draft .<SPLIT>he made <mask> major league <mask> in 2002 .<SPLIT><mask> has more <mask> (121) than any other active baseball player .<SPLIT>",0.007851600646972656,0.9979619383811951,6,2763,6,4564,Successful
7,Jim bob,"jim bob (born james neil morrison on 22 november 1960) is a british musician and author , best known as the singer of indie punk band carter usm .<SPLIT>",Steve cradock,"<mask> <mask> (born <mask> neil morrison on 22 <mask> <mask>) is a british musician and author , best known as the singer of <mask> <mask> band carter usm .<SPLIT>",0.07338863611221313,0.9982069730758667,7,7822,7,592,Successful
8,Riddick parker,"riddick parker (born november 20 , 1972 in emporia , virginia) is a former professional american football defensive lineman for the seattle seahawks , san diego chargers , new england patriots , baltimore ravens , and san francisco 49ers of the national football league .<SPLIT>",Anthony smith,"<mask> <mask> (born <mask> 20 , <mask> in emporia , <mask>) is a former professional american football defensive <mask> for the seattle seahawks , san diego chargers , new england patriots , baltimore ravens , and san francisco 49ers of the national football league .<SPLIT>",0.008277595043182373,0.9966291785240173,8,11908,8,739,Successful
9,Blessed osanna of cattaro -lrb- ozana kotorska -rrb-,blessed osanna of cattaro t.o.s.d. -lrb-) was a catholic visionary and anchoress from cattaro (kotor) .<SPLIT>she was a teenage convert from orthodoxy of serbian descent from montenegro (zeta) .<SPLIT>she became a dominican tertiary and was posthumously venerated as a saint in kotor .<SPLIT>she was later beatified in 1934 .<SPLIT>,Venerable celestina bottego,blessed <mask> <mask> <mask> t.o.s.d. -<mask>) was a catholic visionary and anchoress from <mask> (<mask>) .<SPLIT>she was a teenage convert from orthodoxy of serbian descent from <mask> (zeta) .<SPLIT>she became a dominican tertiary and was posthumously venerated as a saint in <mask> .<SPLIT>she was later beatified in 1934 .<SPLIT>,0.09259933233261108,0.9907209873199463,9,4419,9,1368,Successful
