,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
0,Lenny randle,"leonard shenoff randle ( born february 12, 1949 ) is a former major league baseball player. he was the first - round pick of the washington senators in the secondary phase of the june 1970 major league baseball draft, tenth overall.",Jerry schoonmaker,"[MASK] shenoff [MASK] ( born [MASK] 12, [MASK] ) is a former major league baseball [MASK]. he was the [MASK] - round pick of the washington senators in the [MASK] [MASK] of the june [MASK] major league baseball draft, tenth overall.",-14.695371627807617,-4.346571922302246,0,108524,0,307,Successful
1,Philippe adnot,"philippe adnot ( born 25 august 1945 in rheges ) is a member of the senate of france. he was first elected in 1989, and represents the aube department. a farmer by profession, he serves as an independent, and also serves as the head of the general council of aube, to which he was elected to represent the canton of mery - sur - seine in 1980. in 1998 and 2008, he was re - elected to the senate in the first round, avoiding the need for a run - off vote. having contributed to the creation of the university of technology of",Richard janelle,"[MASK] [MASK] ( born 25 [MASK] [MASK] in rheges ) is a member of the [MASK] of [MASK]. he was [MASK] elected in [MASK], and represents the aube department. a farmer by profession, he serves as an independent, and also serves as the head of the general [MASK] of aube, to which he was elected to represent the [MASK] of [MASK] - [MASK] - seine in [MASK]. in 1998 and [MASK], he was re - elected to the [MASK] in the first round, avoiding the need for a run - off vote. having contributed to the creation of the university of [MASK] of",-13.941987991333008,-5.371764183044434,1,54198,1,1433,Successful
2,Miroslav popov,miroslav popov ( born 14 june 1995 in dvur kralove nad labem ) is a czech grand prix motorcycle racer. he currently races in the fim cev moto2 championship for montaze broz racing team aboard a suter.,Massimo podenzana,[MASK] [MASK] ( [MASK] 14 [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] ) is [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. he currently [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] for montaze broz [MASK] [MASK] [MASK] a suter.,-16.340179443359375,-5.2309064865112305,2,40531,2,586,Successful
3,Jack reynolds,"john ` ` jack'' reynolds ( 21 february 1869 - - 12 march 1917 ) was a footballer who played for, among others, west bromwich albion, aston villa and celtic. as an international he played five times for ireland before it emerged that he was actually english and he subsequently played eight times for england. he is the only player, barring own goals, to score for and against england and is the only player to play for both ireland and england. he won the fa cup with",John may,"[MASK] ` ` [MASK] [MASK] ( 21 [MASK] [MASK] - - 12 [MASK] [MASK] ) was a [MASK] [MASK] played for, among others, west [MASK] albion, [MASK] [MASK] and celtic. as an [MASK] he played five [MASK] for [MASK] before it [MASK] that he was actually [MASK] and he [MASK] played eight [MASK] for [MASK]. he is the only player, [MASK] own goals, to score for and against [MASK] and is the only player to play for both [MASK] and [MASK]. he [MASK] the fa cup with",-15.682079315185547,-5.241472244262695,3,7892,3,1726,Successful
4,Akoo nana,"william ato ankrah, ( born 7th july 1979 ) better known by his stage name akoo nana is a hiplife musician from ghana. since 2009, he has been making a large impact in africa's hiplife scene through his authentic sounding music and captivating stage craft.",Wan kwong,"[MASK] [MASK] [MASK], ( [MASK] 7th [MASK] [MASK] ) [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. since [MASK], [MASK] has been [MASK] a [MASK] [MASK] in [MASK] [MASK] scene through [MASK] [MASK] sounding [MASK] and captivating stage [MASK].",-18.481420516967773,-5.622951030731201,4,115371,4,869,Successful
5,Teoctist,"teoctist (, born toader arapasu ; february 7, 1915 - - july 30, 2007 ) was the patriarch of the romanian orthodox church from 1986 to 2007. teoctist served his first years as patriarch under the romanian communist regime, and was accused by some of collaboration. he offered his resignation after the romanian revolution of 1989, but was soon restored to office and served a further 17 years. a promoter of ecumenical dialogue, patriarch teoctist invited pope john paul ii to visit romania in 1999. it was the first",Phra '' dharmakosacarya -lrb- nguam indapañño -rrb- `` buddhadasa bhikkhu,"[MASK] (, [MASK] [MASK] [MASK] ; [MASK] [MASK], [MASK] - - [MASK] [MASK], [MASK] ) [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK] [MASK], [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK]",-15.908845901489258,-9.871356964111328,5,115550,5,3571,Failed
6,Dillon sheppard,dillon sheppard ( born 27 february 1979 ) is a south african football ( soccer ) left - winger who plays for premier soccer league club bidvest wits and south africa.,Gary cole,[MASK] [MASK] ( [MASK] [MASK] [MASK] [MASK] ) [MASK] [MASK] [MASK] [MASK] [MASK] ( [MASK] ) [MASK] - [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].,-16.04456901550293,-5.631784439086914,6,51152,6,352,Failed
7,Giuliana zevallos,"giuliana zevallos roncagliolo ( born in lima, peru ) is a beauty queen who was crowned miss continente americano 2010 on september 18, 2010, becoming that pageant's very first titleholder from her country. prior to winning miss continente americano, she was miss earth peru 2008 and miss peru 2010, and represented her country in both miss earth 2008 and miss universe 2010. on february 9, 2012, giuliana was designated as the new miss peru world. she represented her country in the miss world 2012",Leah marville,"[MASK] [MASK] [MASK] ( [MASK] [MASK] [MASK], [MASK] ) [MASK] [MASK] [MASK] [MASK] who was [MASK] miss continente [MASK] [MASK] [MASK] [MASK] [MASK], [MASK], becoming [MASK] pageant's [MASK] [MASK] titleholder from her [MASK]. prior [MASK] [MASK] [MASK] continente [MASK], she was [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], [MASK] [MASK] her [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. on february 9, [MASK], [MASK] was designated as [MASK] new miss [MASK] [MASK]. she [MASK] her [MASK] [MASK] [MASK] miss [MASK] [MASK]",-15.427772521972656,-4.703129768371582,7,76364,7,3079,Successful
8,Renato campos,"renato campos ( born september 5, 1980 ) is a retired angolan football player. he has played for angola national team.",Atsuyoshi furuta,"[MASK] [MASK] ( [MASK] [MASK] [MASK], [MASK] ) [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].",-16.543563842773438,-8.621159553527832,8,104527,8,191,Failed
9,Sir william laird clowes,"sir william laird clowes ( 1 february 1856 - - 14 august 1905 ) was a british journalist and historian whose principal work was ` ` the royal navy, a history from the earliest times to 1900'', a text that is still in print. he also wrote numerous technical pieces on naval technology and strategy and was also noted for his articles concerning racial politics in the southern united states. despite having trained as a lawyer, clowes had always preferred literature and writing, publishing his first work in 1876 and becoming a full - time journalist in 1879. for the services rendered in his",Walter william rouse ball,"[MASK] [MASK] [MASK] [MASK] ( 1 [MASK] [MASK] - - 14 [MASK] [MASK] ) was [MASK] [MASK] [MASK] and [MASK] whose principal work was ` ` the [MASK] [MASK], a [MASK] [MASK] the earliest [MASK] to 1900'', a [MASK] that is still in [MASK]. he also [MASK] numerous technical pieces on [MASK] technology and strategy and was also noted for his [MASK] [MASK] [MASK] [MASK] in the southern united states. despite having trained as a [MASK], clowes had always preferred [MASK] and [MASK], [MASK] his first work in 1876 and becoming a full - time [MASK] in 1879. for the services rendered in his",-16.275102615356445,-4.486143112182617,9,91407,9,2476,Successful
