,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
0,Lenny randle,"leonard shenoff randle ( born february 12, 1949 ) is a former major league baseball player.<SPLIT>he was the first-round pick of the washington senators in the secondary phase of the june 1970 major league baseball draft, tenth overall.",Rich chiles,"<mask> shenoff <mask> ( born <mask> <mask>, 1949 ) is a former major league baseball <mask>.<SPLIT>he was the first-round pick of the <mask> <mask> in the secondary phase of the june 1970 major league baseball draft, tenth overall.",-17.316368103027344,-9.470077514648438,0,21082,0,190,Successful
1,Philippe adnot,"philippe adnot ( born 25 august 1945 in rhges ) is a member of the senate of france.<SPLIT>he was first elected in 1989, and represents the aube department.<SPLIT>a farmer by profession, he serves as an independent, and also serves as the head of the general council of aube, to which he was elected to represent the canton of mry-sur-seine in 1980.<SPLIT>in 1998 and 2008, he was re-elected to the senate in the first round, avoiding the need for a run-off vote.<SPLIT>having contributed to the creation of the",Mike hedges,"<mask> <mask> ( born <mask> <mask> <mask> in rhges ) is a member of the <mask> of <mask>.<SPLIT><mask> was first elected in 1989, and represents the <mask> department.<SPLIT>a farmer by profession, <mask> serves as an independent, and also serves as the head of the general council of <mask>, to which <mask> was elected to represent the <mask> of <mask> in 1980.<SPLIT>in 1998 and 2008, <mask> was re-elected to the <mask> in the first round, avoiding the need for a run-off vote.<SPLIT>having contributed to the creation of the",-16.288381576538086,-5.724068641662598,1,117172,1,529,Successful
2,Miroslav popov,miroslav popov ( born 14 june 1995 in dvr krlov nad labem ) is a czech grand prix motorcycle racer.<SPLIT>he currently races in the fim cev moto2 championship for montaze broz racing team aboard a suter.,Marek tomana,<mask> <mask> ( <mask> <mask> <mask> <mask> <mask> dvr krlov <mask> <mask> ) <mask> <mask> <mask> <mask> <mask> <mask> <mask>.<SPLIT>he currently <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> montaze broz <mask> <mask> <mask> <mask> <mask>.,-15.256040573120117,-5.731840133666992,2,98610,2,541,Successful
3,Jack reynolds,"john `` jack '' reynolds ( 21 february 1869 -- 12 march 1917 ) was a footballer who played for, among others, west bromwich albion, aston villa and celtic.<SPLIT>as an international he played five times for ireland before it emerged that he was actually english and he subsequently played eight times for england.<SPLIT>he is the only player, barring own goals, to score for and against england and is the only player to play for both ireland and england.<SPLIT>he won the fa cup with west bromwich albion in 1892 and was",Steve bloomer,"<mask> `` <mask> '' <mask> ( 21 february 1869 -- <mask> <mask> <mask> ) was a footballer who played for, <mask> <mask>, west bromwich albion, aston villa and celtic.<SPLIT>as an international he played five times for ireland before it emerged that he was actually english and he subsequently played eight times for <mask>.<SPLIT>he is the only player, barring own goals, to score for and against <mask> and is the only player to play for both ireland and <mask>.<SPLIT>he won the fa cup with west bromwich albion in 1892 and was",-13.920360565185547,-5.4289140701293945,3,143887,3,487,Successful
4,Akoo nana,"william ato ankrah, ( born 7th july 1979 ) better known by his stage name akoo nana is a hiplife musician from ghana.<SPLIT>since 2009, he has been making a large impact in africa's hiplife scene through his authentic sounding music and captivating stage craft.",Gav livz,"<mask> <mask> <mask>, ( born <mask> <mask> <mask> ) better known by his stage <mask> <mask> <mask> is a hiplife musician from <mask>.<SPLIT>since <mask>, he <mask> been <mask> a large <mask> in <mask> hiplife <mask> <mask> his <mask> <mask> music <mask> <mask> stage craft.",-14.867448806762695,-5.688605785369873,4,63556,4,610,Successful
5,Teoctist,"teoctist (, born toader arpau ; february 7, 1915 -- july 30, 2007 ) was the patriarch of the romanian orthodox church from 1986 to 2007.<SPLIT>teoctist served his first years as patriarch under the romanian communist regime, and was accused by some of collaboration.<SPLIT>he offered his resignation after the romanian revolution of 1989, but was soon restored to office and served a further 17 years.<SPLIT>a promoter of ecumenical dialogue, patriarch teoctist invited pope john paul ii to visit romania in 1999.<SPLIT>it",Antonios,"<mask> (, born toader arpau ; february 7, <mask> -- july 30, 2007 ) was the patriarch of the <mask> orthodox church from 1986 to 2007.<SPLIT><mask> served his first years as patriarch under the <mask> communist regime, and was accused by some of collaboration.<SPLIT>he offered his resignation after the <mask> revolution of 1989, but was soon restored to office and served a further 17 years.<SPLIT>a promoter of ecumenical dialogue, patriarch <mask> invited pope john paul ii to visit <mask> in 1999.<SPLIT>it",-7.332663536071777,-3.8699092864990234,5,8937,5,231,Successful
6,Dillon sheppard,dillon sheppard ( born 27 february 1979 ) is a south african football ( soccer ) left-winger who plays for premier soccer league club bidvest wits and south africa.,Musa bilankulu,<mask> <mask> ( born 27 february <mask> ) is a south african football ( soccer ) <mask> who plays for premier soccer league club bidvest wits and south africa.,-14.446538925170898,-3.2342610359191895,6,47342,6,87,Successful
7,Giuliana zevallos,"giuliana zevallos roncagliolo ( born in lima, peru ) is a beauty queen who was crowned miss continente americano 2010 on september 18, 2010, becoming that pageant's very first titleholder from her country.<SPLIT>prior to winning miss continente americano, she was miss earth per 2008 and miss per 2010, and represented her country in both miss earth 2008 and miss universe 2010.<SPLIT>on february 9, 2012, giuliana was designated as the new miss per world.<SPLIT>she represented her country in the miss",Brooke mitchell,"<mask> <mask> <mask> ( born in <mask>, <mask> ) is a beauty queen who was crowned miss <mask> americano <mask> on september 18, <mask>, becoming that pageant's very first titleholder from her country.<SPLIT>prior to winning miss <mask> americano, she was miss <mask> per <mask> and miss per <mask>, and represented her country in both miss <mask> <mask> and miss universe <mask>.<SPLIT>on february 9, 2012, <mask> was designated as the new miss per world.<SPLIT>she represented her country in the miss",-14.700663566589355,-5.013433933258057,7,19543,7,406,Successful
8,Renato campos,"renato campos ( born september 5, 1980 ) is a retired angolan football player.<SPLIT>he has played for angola national team.",Mitsuo watanabe,"<mask> <mask> ( born <mask> <mask>, <mask> ) is a retired <mask> football player.<SPLIT>he has played for <mask> national team.",-13.324484825134277,-0.5986807346343994,8,29938,8,113,Successful
9,Sir william laird clowes,"sir william laird clowes ( 1 february 1856 -- 14 august 1905 ) was a british journalist and historian whose principal work was `` the royal navy, a history from the earliest times to 1900 '', a text that is still in print.<SPLIT>he also wrote numerous technical pieces on naval technology and strategy and was also noted for his articles concerning racial politics in the southern united states.<SPLIT>despite having trained as a lawyer, clowes had always preferred literature and writing, publishing his first work in 1876 and becoming a full-time journalist in 1879.<SPLIT>for the services rendered",C. northcote parkinson,"<mask> <mask> <mask> <mask> ( <mask> <mask> <mask> -- <mask> <mask> <mask> ) <mask> a british journalist and <mask> <mask> principal work <mask> `` the royal navy, a history from the earliest times to 1900 '', a text that is still in print.<SPLIT>he also wrote numerous technical pieces on naval technology and strategy and <mask> also noted for his articles concerning <mask> politics in the southern united states.<SPLIT>despite having trained as a lawyer, <mask> had always preferred literature and writing, publishing his first work in <mask> and becoming a full-time journalist in <mask>.<SPLIT>for the services rendered",-14.438871383666992,-5.2045135498046875,9,134686,9,1033,Successful
