,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
0,Lenny randle,"leonard shenoff randle ( born february 12, 1949 ) is a former major league baseball player.<SPLIT>he was the first-round pick of the washington senators in the secondary phase of the june 1970 major league baseball draft, tenth overall.",Calvin garrett,"<mask> <mask> <mask> ( <mask> <mask> <mask>, <mask> ) is <mask> <mask> <mask> <mask> <mask> <mask>.<SPLIT>he <mask> the <mask> pick <mask> the <mask> <mask> <mask> the <mask> phase <mask> the <mask> <mask> <mask> <mask> <mask> draft, tenth overall.",-17.316368103027344,1.5021764039993286,0,40599,0,430,Successful
1,Philippe adnot,"philippe adnot ( born 25 august 1945 in rhges ) is a member of the senate of france.<SPLIT>he was first elected in 1989, and represents the aube department.<SPLIT>a farmer by profession, he serves as an independent, and also serves as the head of the general council of aube, to which he was elected to represent the canton of mry-sur-seine in 1980.<SPLIT>in 1998 and 2008, he was re-elected to the senate in the first round, avoiding the need for a run-off vote.<SPLIT>having contributed to the creation of the",Sanjay joshi,"<mask> <mask> ( born <mask> <mask> <mask> <mask> <mask> ) is <mask> member of the <mask> of <mask>.<SPLIT><mask> <mask> first elected <mask> <mask>, <mask> represents the <mask> department.<SPLIT><mask> <mask> by profession, <mask> serves as an independent, <mask> also serves as the head of the general council of <mask>, to which <mask> <mask> elected to represent the <mask> of <mask> <mask> <mask>.<SPLIT><mask> 1998 <mask> 2008, <mask> <mask> re-elected to the <mask> <mask> the first round, avoiding the need for <mask> run-off vote.<SPLIT>having contributed to the creation of the",-16.288381576538086,2.627197742462158,1,57031,1,837,Successful
2,Miroslav popov,miroslav popov ( born 14 june 1995 in dvr krlov nad labem ) is a czech grand prix motorcycle racer.<SPLIT>he currently races in the fim cev moto2 championship for montaze broz racing team aboard a suter.,Luigi sala,<mask> <mask> ( <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> ) <mask> <mask> <mask> <mask> <mask> <mask> <mask>.<SPLIT><mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask>.,-15.256040573120117,-1.1204338073730469,2,38625,2,562,Failed
3,Jack reynolds,"john `` jack '' reynolds ( 21 february 1869 -- 12 march 1917 ) was a footballer who played for, among others, west bromwich albion, aston villa and celtic.<SPLIT>as an international he played five times for ireland before it emerged that he was actually english and he subsequently played eight times for england.<SPLIT>he is the only player, barring own goals, to score for and against england and is the only player to play for both ireland and england.<SPLIT>he won the fa cup with west bromwich albion in 1892 and was",Patrick `` paddy '' ambrose,"<mask> `` <mask> '' <mask> ( 21 february <mask> -- <mask> <mask> <mask> ) <mask> <mask> <mask> <mask> <mask> for, <mask> <mask>, west bromwich <mask>, <mask> <mask> and celtic.<SPLIT>as an <mask> he <mask> <mask> <mask> for <mask> before it <mask> that he <mask> <mask> <mask> and he <mask> <mask> <mask> <mask> for <mask>.<SPLIT>he is the <mask> <mask>, <mask> own goals, to <mask> for and <mask> <mask> and is the <mask> <mask> to play for <mask> <mask> and <mask>.<SPLIT>he <mask> the <mask> cup with west bromwich <mask> in <mask> and <mask>",-13.920360565185547,2.9882867336273193,3,23833,3,1459,Successful
4,Akoo nana,"william ato ankrah, ( born 7th july 1979 ) better known by his stage name akoo nana is a hiplife musician from ghana.<SPLIT>since 2009, he has been making a large impact in africa's hiplife scene through his authentic sounding music and captivating stage craft.",David john morris,"<mask> <mask> <mask>, ( born <mask> <mask> <mask> ) <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> from <mask>.<SPLIT>since <mask>, <mask> <mask> been <mask> <mask> large <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask>.",-14.867448806762695,2.0999832153320312,4,59440,4,766,Successful
5,Teoctist,"teoctist (, born toader arpau ; february 7, 1915 -- july 30, 2007 ) was the patriarch of the romanian orthodox church from 1986 to 2007.<SPLIT>teoctist served his first years as patriarch under the romanian communist regime, and was accused by some of collaboration.<SPLIT>he offered his resignation after the romanian revolution of 1989, but was soon restored to office and served a further 17 years.<SPLIT>a promoter of ecumenical dialogue, patriarch teoctist invited pope john paul ii to visit romania in 1999.<SPLIT>it",Mukerjee,"<mask> (, born <mask> <mask> ; <mask> 7, <mask> -- <mask> 30, 2007 ) was the <mask> of the <mask> <mask> <mask> from 1986 to 2007.<SPLIT><mask> served his first years as <mask> under the <mask> communist <mask>, and was accused by some of <mask>.<SPLIT>he offered his resignation after the <mask> revolution of 1989, but was soon restored to office and served <mask> further 17 years.<SPLIT><mask> promoter of <mask> dialogue, <mask> <mask> invited <mask> john paul ii to visit <mask> in <mask>.<SPLIT>it",-7.332663536071777,3.019193410873413,5,100508,5,868,Successful
6,Dillon sheppard,dillon sheppard ( born 27 february 1979 ) is a south african football ( soccer ) left-winger who plays for premier soccer league club bidvest wits and south africa.,Samuele modica,<mask> <mask> ( <mask> <mask> <mask> <mask> ) <mask> <mask> <mask> <mask> <mask> ( <mask> ) <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask>.,-14.446538925170898,-3.7035508155822754,6,72488,6,277,Failed
7,Giuliana zevallos,"giuliana zevallos roncagliolo ( born in lima, peru ) is a beauty queen who was crowned miss continente americano 2010 on september 18, 2010, becoming that pageant's very first titleholder from her country.<SPLIT>prior to winning miss continente americano, she was miss earth per 2008 and miss per 2010, and represented her country in both miss earth 2008 and miss universe 2010.<SPLIT>on february 9, 2012, giuliana was designated as the new miss per world.<SPLIT>she represented her country in the miss",Thakur abhay pratap singh,"<mask> <mask> <mask> ( <mask> <mask> <mask>, <mask> ) <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> september <mask>, <mask>, <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask>.<SPLIT><mask> <mask> <mask> <mask> <mask> <mask>, <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask>, <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask>.<SPLIT><mask> february <mask>, <mask>, <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask>.<SPLIT><mask> <mask> <mask> <mask> <mask> <mask> <mask>",-14.700663566589355,1.5245774984359741,7,40794,7,1223,Successful
8,Renato campos,"renato campos ( born september 5, 1980 ) is a retired angolan football player.<SPLIT>he has played for angola national team.",Tara edward,"<mask> <mask> ( <mask> <mask> <mask>, <mask> ) <mask> <mask> <mask> <mask> <mask> <mask>.<SPLIT><mask> <mask> <mask> <mask> <mask> <mask> <mask>.",-13.324484825134277,-2.5435221195220947,8,135164,8,191,Failed
9,Sir william laird clowes,"sir william laird clowes ( 1 february 1856 -- 14 august 1905 ) was a british journalist and historian whose principal work was `` the royal navy, a history from the earliest times to 1900 '', a text that is still in print.<SPLIT>he also wrote numerous technical pieces on naval technology and strategy and was also noted for his articles concerning racial politics in the southern united states.<SPLIT>despite having trained as a lawyer, clowes had always preferred literature and writing, publishing his first work in 1876 and becoming a full-time journalist in 1879.<SPLIT>for the services rendered",Francis x. mcinerney,"<mask> <mask> <mask> <mask> ( <mask> <mask> <mask> -- <mask> <mask> <mask> ) <mask> a <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> `` <mask> <mask> navy, a <mask> from <mask> earliest times to <mask> '', a text that is still in print.<SPLIT><mask> <mask> <mask> numerous technical <mask> <mask> <mask> technology <mask> strategy <mask> <mask> <mask> noted <mask> <mask> <mask> <mask> <mask> <mask> in <mask> <mask> united states.<SPLIT>despite having <mask> as a <mask>, <mask> <mask> <mask> <mask> <mask> <mask> <mask>, <mask> <mask> first <mask> in <mask> <mask> becoming a full-time <mask> in <mask>.<SPLIT><mask> <mask> services <mask>",-14.438871383666992,3.0439858436584473,9,65385,9,2278,Successful
