,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
0,Lenny randle,"leonard shenoff randle ( born february 12, 1949 ) is a former major league baseball player.<SPLIT>he was the first-round pick of the washington senators in the secondary phase of the june 1970 major league baseball draft, tenth overall.",T. j. bohn,"<mask> shenoff <mask> ( born <mask> <mask>, <mask> ) is a former major league baseball <mask>.<SPLIT>he was the first-round pick of the <mask> <mask> in the secondary phase of the june <mask> major league baseball draft, tenth overall.",-17.316368103027344,-1.0211734771728516,0,4315,0,235,Successful
1,Philippe adnot,"philippe adnot ( born 25 august 1945 in rhges ) is a member of the senate of france.<SPLIT>he was first elected in 1989, and represents the aube department.<SPLIT>a farmer by profession, he serves as an independent, and also serves as the head of the general council of aube, to which he was elected to represent the canton of mry-sur-seine in 1980.<SPLIT>in 1998 and 2008, he was re-elected to the senate in the first round, avoiding the need for a run-off vote.<SPLIT>having contributed to the creation of the",Mike hedges,"<mask> <mask> ( born <mask> <mask> <mask> in rhges ) is a member of the <mask> of <mask>.<SPLIT><mask> was first elected in <mask>, and represents the <mask> department.<SPLIT>a <mask> by profession, <mask> serves as an independent, and also serves as the head of the general council of <mask>, to which <mask> was elected to represent the <mask> of <mask> in <mask>.<SPLIT>in 1998 and 2008, <mask> was re-elected to the <mask> in the first round, avoiding the need for a run-off vote.<SPLIT>having contributed to the creation of the",-16.288381576538086,-2.464871644973755,1,117172,1,652,Successful
2,Miroslav popov,miroslav popov ( born 14 june 1995 in dvr krlov nad labem ) is a czech grand prix motorcycle racer.<SPLIT>he currently races in the fim cev moto2 championship for montaze broz racing team aboard a suter.,Jaap davids,<mask> <mask> ( <mask> <mask> <mask> <mask> <mask> dvr <mask> <mask> <mask> ) <mask> <mask> <mask> <mask> <mask> <mask> <mask>.<SPLIT><mask> currently <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> montaze broz <mask> <mask> <mask> <mask> <mask>.,-15.256040573120117,-2.789372444152832,2,93509,2,552,Successful
3,Jack reynolds,"john `` jack '' reynolds ( 21 february 1869 -- 12 march 1917 ) was a footballer who played for, among others, west bromwich albion, aston villa and celtic.<SPLIT>as an international he played five times for ireland before it emerged that he was actually english and he subsequently played eight times for england.<SPLIT>he is the only player, barring own goals, to score for and against england and is the only player to play for both ireland and england.<SPLIT>he won the fa cup with west bromwich albion in 1892 and was",Joe reader,"<mask> `` <mask> '' <mask> ( 21 february 1869 -- <mask> <mask> <mask> ) was a footballer who played for, <mask> <mask>, west bromwich <mask>, <mask> <mask> and celtic.<SPLIT>as an <mask> he played five times for <mask> before it <mask> that he was actually <mask> and he subsequently played eight times for <mask>.<SPLIT>he is the only player, barring own goals, to score for and against <mask> and is the only player to play for both <mask> and <mask>.<SPLIT>he won the fa cup with west bromwich <mask> in 1892 and was",-13.920360565185547,-2.2476820945739746,3,48005,3,809,Successful
4,Akoo nana,"william ato ankrah, ( born 7th july 1979 ) better known by his stage name akoo nana is a hiplife musician from ghana.<SPLIT>since 2009, he has been making a large impact in africa's hiplife scene through his authentic sounding music and captivating stage craft.",Mark powlett,"<mask> <mask> <mask>, ( born <mask> <mask> <mask> ) <mask> <mask> <mask> <mask> stage <mask> <mask> <mask> <mask> <mask> hiplife <mask> from <mask>.<SPLIT>since <mask>, <mask> <mask> been <mask> <mask> large <mask> <mask> <mask> hiplife <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> stage craft.",-14.867448806762695,-1.7630856037139893,4,125332,4,745,Successful
5,Teoctist,"teoctist (, born toader arpau ; february 7, 1915 -- july 30, 2007 ) was the patriarch of the romanian orthodox church from 1986 to 2007.<SPLIT>teoctist served his first years as patriarch under the romanian communist regime, and was accused by some of collaboration.<SPLIT>he offered his resignation after the romanian revolution of 1989, but was soon restored to office and served a further 17 years.<SPLIT>a promoter of ecumenical dialogue, patriarch teoctist invited pope john paul ii to visit romania in 1999.<SPLIT>it",Christodoulos,"<mask> (, born toader <mask> ; february 7, <mask> -- <mask> 30, 2007 ) was the patriarch of the <mask> orthodox church from 1986 to 2007.<SPLIT><mask> served his first years as patriarch under the <mask> communist regime, and was accused by some of <mask>.<SPLIT>he offered his resignation after the <mask> revolution of 1989, but was soon restored to office and served <mask> further 17 years.<SPLIT><mask> promoter of ecumenical dialogue, patriarch <mask> invited pope john paul ii to visit <mask> in 1999.<SPLIT>it",-7.332663536071777,-1.5892531871795654,5,125248,5,445,Successful
6,Dillon sheppard,dillon sheppard ( born 27 february 1979 ) is a south african football ( soccer ) left-winger who plays for premier soccer league club bidvest wits and south africa.,Musa bilankulu,<mask> <mask> ( born 27 february <mask> ) is a <mask> african football ( soccer ) <mask> <mask> plays for premier soccer league club bidvest wits and <mask> africa.,-14.446538925170898,-2.061765193939209,6,47342,6,124,Successful
7,Giuliana zevallos,"giuliana zevallos roncagliolo ( born in lima, peru ) is a beauty queen who was crowned miss continente americano 2010 on september 18, 2010, becoming that pageant's very first titleholder from her country.<SPLIT>prior to winning miss continente americano, she was miss earth per 2008 and miss per 2010, and represented her country in both miss earth 2008 and miss universe 2010.<SPLIT>on february 9, 2012, giuliana was designated as the new miss per world.<SPLIT>she represented her country in the miss",Brooke mitchell,"<mask> <mask> <mask> ( born <mask> <mask>, <mask> ) is a beauty queen who was crowned miss <mask> americano <mask> <mask> september 18, <mask>, <mask> that pageant's very <mask> titleholder <mask> <mask> <mask>.<SPLIT>prior to winning miss <mask> americano, she was miss <mask> <mask> <mask> and miss <mask> <mask>, and represented <mask> <mask> <mask> both miss <mask> <mask> and miss universe <mask>.<SPLIT><mask> february 9, 2012, <mask> was designated as the <mask> miss <mask> <mask>.<SPLIT>she represented <mask> <mask> <mask> the miss",-14.700663566589355,-2.5308237075805664,7,19543,7,761,Successful
8,Renato campos,"renato campos ( born september 5, 1980 ) is a retired angolan football player.<SPLIT>he has played for angola national team.",Mitsuo watanabe,"<mask> <mask> ( born <mask> <mask>, <mask> ) is a retired <mask> football player.<SPLIT>he has played for <mask> national team.",-13.324484825134277,-0.5986807346343994,8,29938,8,113,Successful
9,Sir william laird clowes,"sir william laird clowes ( 1 february 1856 -- 14 august 1905 ) was a british journalist and historian whose principal work was `` the royal navy, a history from the earliest times to 1900 '', a text that is still in print.<SPLIT>he also wrote numerous technical pieces on naval technology and strategy and was also noted for his articles concerning racial politics in the southern united states.<SPLIT>despite having trained as a lawyer, clowes had always preferred literature and writing, publishing his first work in 1876 and becoming a full-time journalist in 1879.<SPLIT>for the services rendered",C. northcote parkinson,"<mask> <mask> <mask> <mask> ( <mask> <mask> <mask> -- <mask> <mask> <mask> ) <mask> a <mask> <mask> <mask> <mask> <mask> principal <mask> <mask> `` the <mask> navy, a <mask> from the earliest times to <mask> '', a text that is still in print.<SPLIT>he also wrote numerous technical pieces on naval technology <mask> strategy <mask> <mask> also noted for his articles concerning <mask> politics in the southern united states.<SPLIT>despite having trained as a lawyer, <mask> had always preferred literature <mask> writing, publishing his first <mask> in <mask> <mask> becoming a full-time <mask> in <mask>.<SPLIT>for the services rendered",-14.438871383666992,-2.602229595184326,9,134686,9,1404,Successful
