,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
0,Lenny randle,"leonard shenoff <mask> ( born february 12, <mask> ) is a former major league baseball player.<SPLIT>he was the first-round pick of the <mask> <mask> in the secondary phase of the <mask> 1970 major league baseball draft, tenth overall.",Calvin garrett,"<mask> <mask> <mask> ( <mask> <mask> <mask>, <mask> ) is <mask> <mask> <mask> <mask> <mask> <mask>.<SPLIT>he <mask> the <mask> pick <mask> the <mask> <mask> <mask> the <mask> phase <mask> the <mask> <mask> <mask> <mask> <mask> draft, tenth overall.",-16.72943115234375,1.5065226554870605,0,40599,0,290,Successful
1,Philippe adnot,"<mask> <mask> ( born 25 august <mask> in rhges ) is a member of the <mask> of <mask> .<SPLIT>he was first elected in <mask> , and represents the <mask> department.<SPLIT>a <mask> by profession, he serves as an <mask> , and also serves as the head of the <mask> <mask> of <mask> , to which he was elected to represent the <mask> of <mask> in 1980.<SPLIT>in 1998 and 2008, he was re-elected to the <mask> in the first round, avoiding the need for a run-off vote.<SPLIT>having contributed to the creation of the",Peoria koshiba,"<mask> <mask> ( <mask> <mask> <mask> <mask> <mask> <mask> ) <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> .<SPLIT><mask> <mask> <mask> <mask> <mask> <mask> , <mask> <mask> <mask> <mask> department.<SPLIT><mask> <mask> by <mask>, <mask> <mask> <mask> <mask> <mask> , <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> , <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask>.<SPLIT><mask> <mask> <mask> <mask>, <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> round, <mask> <mask> <mask> <mask> <mask> <mask> <mask>.<SPLIT><mask> <mask> <mask> <mask> <mask> <mask> <mask>",-11.264683723449707,4.274290084838867,1,78292,1,815,Successful
2,Miroslav popov,<mask> <mask> ( born <mask> <mask> <mask> in dvr krlov <mask> <mask> ) is a <mask> grand prix motorcycle racer.<SPLIT>he currently races in the fim cev moto2 championship for montaze broz racing team aboard a suter.,Giacomo matiz,<mask> <mask> ( born <mask> <mask> <mask> in <mask> <mask> <mask> <mask> ) is a <mask> <mask> <mask> <mask> <mask>.<SPLIT><mask> <mask> <mask> in <mask> <mask> <mask> <mask> <mask> for montaze broz <mask> <mask> <mask> a <mask>.,-14.494646072387695,2.1578986644744873,2,80447,2,298,Successful
3,Jack reynolds,"<mask> `` <mask> '' <mask> ( 21 february <mask> -- 12 march <mask> ) was a <mask> who played for, among others, <mask> <mask> <mask> , <mask> <mask> and <mask> .<SPLIT>as an international he played five times for <mask> before it emerged that he was actually <mask> and he subsequently played eight times for <mask> .<SPLIT>he is the only player, barring own goals, to score for and against <mask> and is the only player to play for both <mask> and <mask> .<SPLIT>he won the fa cup with <mask> <mask> <mask> in <mask> and was",Lauri virtanen,"<mask> `` <mask> '' <mask> ( 21 february <mask> -- <mask> <mask> <mask> ) was a <mask> who played for, <mask> <mask>, <mask> <mask> <mask> , <mask> <mask> <mask> <mask> .<SPLIT>as an international <mask> played five times for <mask> <mask> <mask> <mask> that <mask> was <mask> <mask> <mask> <mask> <mask> played eight times for <mask> .<SPLIT><mask> is <mask> only player, <mask> own goals, to score for <mask> against <mask> <mask> is <mask> only player to play for both <mask> <mask> <mask> .<SPLIT><mask> won <mask> <mask> <mask> with <mask> <mask> <mask> in <mask> <mask> was",-11.338258743286133,2.9989757537841797,3,45977,3,526,Successful
4,Akoo nana,"<mask> <mask> <mask> , ( born 7th july <mask> ) better known by his stage name <mask> <mask> is a <mask> musician from <mask> .<SPLIT>since <mask> , he has been making a large impact in africa's <mask> scene through his authentic sounding music and captivating stage craft.",Nicholas grimshaw,"<mask> <mask> <mask> , ( <mask> <mask> <mask> <mask> ) <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> .<SPLIT><mask> <mask> , <mask> has <mask> <mask> <mask> large <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> craft.",-14.80889892578125,2.0294504165649414,4,140591,4,460,Successful
5,Saimong,"<mask> (, born <mask> arpau ; february 7, <mask> -- july <mask> , 2007 ) was the <mask> of the <mask> <mask> <mask> from 1986 to <mask> . <mask> served his first years as <mask> under the <mask> communist regime, and was accused by some of collaboration.<SPLIT>he offered his resignation after the <mask> revolution of 1989, but was soon restored to office and served a further 17 years.<SPLIT>a promoter of ecumenical dialogue, <mask> <mask> invited pope john paul ii to visit <mask> in 1999.<SPLIT>it",Mukerjee,"<mask> (, born <mask> <mask> ; february 7, <mask> -- <mask> <mask> , 2007 ) was the <mask> of the <mask> <mask> <mask> from 1986 to <mask> . <mask> served his first years as <mask> under the <mask> communist regime, and was accused by some of collaboration.<SPLIT>he offered his resignation after the <mask> revolution of 1989, but was soon restored to office and served <mask> further 17 years.<SPLIT><mask> promoter of <mask> dialogue, <mask> <mask> invited <mask> <mask> <mask> ii to visit <mask> in <mask>.<SPLIT>it",-5.301541328430176,3.0912528038024902,116949,100508,5,373,Successful
6,Peter petersen,<mask> <mask> ( born 27 february 1979 ) is a <mask> african football ( soccer ) <mask> who plays for premier soccer league club <mask> <mask> and <mask> <mask> .,Brandon peterson,<mask> <mask> ( <mask> <mask> <mask> <mask> ) <mask> <mask> <mask> <mask> <mask> ( <mask> ) <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> .,-7.197671890258789,-5.0671772956848145,9680,105483,6,137,Failed
7,Valerie domínguez,"<mask> <mask> <mask> ( born in <mask> , <mask> ) is a beauty queen who was crowned <mask> <mask> <mask> <mask> on september 18, <mask> , becoming that pageant's very first titleholder from her country.<SPLIT>prior to winning <mask> <mask> <mask> , she was <mask> <mask> per <mask> and <mask> per <mask> , and represented her country in both <mask> <mask> 2008 and <mask> <mask> <mask> .<SPLIT>on february 9, 2012, <mask> was designated as the new <mask> per <mask> .<SPLIT>she represented her country in the <mask>",Milkha singh,"<mask> <mask> <mask> ( born in <mask> , <mask> ) is a <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask>, <mask> , <mask> <mask> <mask> very <mask> <mask> from her country.<SPLIT><mask> to winning <mask> <mask> <mask> , she <mask> <mask> <mask> per <mask> and <mask> per <mask> , and represented her country in both <mask> <mask> <mask> and <mask> <mask> <mask> .<SPLIT><mask> <mask> 9, <mask>, <mask> <mask> <mask> as <mask> <mask> <mask> per <mask> .<SPLIT>she represented her country in <mask> <mask>",-7.05830192565918,1.387434482574463,47913,60227,7,551,Successful
8,Manuel sala,"<mask> <mask> ( born <mask> 5, <mask> ) is a retired angolan football player.<SPLIT>he has played for <mask> national team.",Tara edward,"<mask> <mask> ( <mask> <mask> <mask>, <mask> ) <mask> <mask> <mask> <mask> <mask> <mask>.<SPLIT><mask> <mask> <mask> <mask> <mask> <mask> <mask>.",-9.040409088134766,-2.5414342880249023,30302,135164,8,106,Failed
9,Sir william laird clowes,"<mask> <mask> <mask> <mask> ( 1 <mask> <mask> -- <mask> august <mask> ) was a british <mask> and <mask> whose principal work was `` the royal navy, a history from the earliest times to 1900 '', a text that is still in print.<SPLIT>he also wrote numerous technical pieces on naval technology and strategy and was also noted for his articles concerning racial politics in the southern united states.<SPLIT>despite having trained as a lawyer, <mask> had always preferred literature and writing, publishing his first work in 1876 and becoming a full-time <mask> in 1879.<SPLIT>for the services rendered",Francis x. mcinerney,"<mask> <mask> <mask> <mask> ( <mask> <mask> <mask> -- <mask> <mask> <mask> ) <mask> a <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> `` <mask> <mask> navy, a <mask> from <mask> earliest times to <mask> '', a text that is still in print.<SPLIT><mask> <mask> <mask> numerous technical <mask> <mask> <mask> technology <mask> strategy <mask> <mask> <mask> noted <mask> <mask> <mask> <mask> <mask> <mask> in <mask> <mask> united states.<SPLIT>despite having <mask> as a <mask>, <mask> <mask> <mask> <mask> <mask> <mask> <mask>, <mask> <mask> first <mask> in <mask> <mask> becoming a full-time <mask> in <mask>.<SPLIT><mask> <mask> services <mask>",-12.43883991241455,3.048860549926758,9,65385,9,1603,Successful
