,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
0,Lenny randle,"leonard shenoff randle ( born february 12 , 1949 ) is a former major league baseball player .<SPLIT>he was the first-round pick of the washington senators in the secondary phase of the june 1970 major league baseball draft , tenth overall .<SPLIT>",Roger repoz,"[MASK] shenoff [MASK] ( born [MASK] [MASK] , [MASK] ) is a former major league baseball player .<SPLIT>he was the first-round pick of the washington [MASK] in the [MASK] phase of the june 1970 major league baseball draft , tenth overall .<SPLIT>",-15.6950101852417,1.1470540761947632,0,99497,0,169,Successful
1,Philippe adnot,"philippe adnot ( born 25 august 1945 in rhèges ) is a member of the senate of france .<SPLIT>he was first elected in 1989 , and represents the aube department .<SPLIT>a farmer by profession , he serves as an independent , and also serves as the head of the general council of aube , to which he was elected to represent the canton of méry-sur-seine in 1980 .<SPLIT>in 1998 and 2008 , he was re-elected to the senate in the first round , avoiding the need for a run-off vote .<SPLIT>having contributed to the creation of the university of technology of troyes , in",René revol,"[MASK] [MASK] ( born [MASK] [MASK] [MASK] in rhèges ) is a member of the [MASK] of [MASK] .<SPLIT>he was first elected in [MASK] , and represents the aube department .<SPLIT>a [MASK] by profession , he serves as an [MASK] , and also serves as the head of the general council of aube , to which he was elected to represent the canton of méry-sur-seine in 1980 .<SPLIT>in 1998 and 2008 , he was re-elected to the [MASK] in the first round , avoiding the need for a run-off vote .<SPLIT>having contributed to the [MASK] of the university of technology of troyes , in",-14.942732810974121,1.149442195892334,1,59276,1,466,Successful
2,Miroslav popov,miroslav popov ( born 14 june 1995 in dvůr králové nad labem ) is a czech grand prix motorcycle racer .<SPLIT>he currently races in the fim cev moto2 championship for montaze broz racing team aboard a suter .<SPLIT>,Jordi carchano,[MASK] [MASK] ( born 14 [MASK] [MASK] in [MASK] [MASK] [MASK] [MASK] ) is a [MASK] grand prix motorcycle racer .<SPLIT>he currently races in the fim cev moto2 championship for montaze broz racing team aboard a suter .<SPLIT>,-17.340431213378906,0.8907666802406311,2,132875,2,208,Successful
3,Jack reynolds,"john `` jack '' reynolds ( 21 february 1869 -- 12 march 1917 ) was a footballer who played for , among others , west bromwich albion , aston villa and celtic .<SPLIT>as an international he played five times for ireland before it emerged that he was actually english and he subsequently played eight times for england .<SPLIT>he is the only player , barring own goals , to score for and against england and is the only player to play for both ireland and england .<SPLIT>he won the",Joe reader,"[MASK] `` [MASK] '' [MASK] ( 21 [MASK] [MASK] -- 12 [MASK] [MASK] ) was a footballer who played for , among others , west bromwich albion , aston [MASK] and [MASK] .<SPLIT>as an international he played five times for [MASK] before it emerged that he was actually [MASK] and he subsequently played eight times for [MASK] .<SPLIT>he is the only player , barring own [MASK] , to score for and against [MASK] and is the only player to play for both [MASK] and [MASK] .<SPLIT>he won the",-16.618207931518555,1.1495944261550903,3,48005,3,443,Successful
4,Akoo nana,"william ato ankrah , ( born 7th july 1979 ) better known by his stage name akoo nana is a hiplife musician from ghana .<SPLIT>since 2009 , he has been making a large impact in africa 's hiplife scene through his authentic sounding music and captivating",Benedict wallet vilakazi,"[MASK] [MASK] [MASK] , ( born 7th [MASK] [MASK] ) better known by his stage name [MASK] [MASK] is a hiplife musician from [MASK] .<SPLIT>since 2009 , he has been making a large impact in africa 's hiplife scene through his authentic sounding music and captivating",-19.462779998779297,0.9449053406715393,4,72139,4,197,Successful
5,Teoctist,"teoctist ( , born toader arăpașu ; february 7 , 1915 -- july 30 , 2007 ) was the patriarch of the romanian orthodox church from 1986 to 2007 .<SPLIT>teoctist served his first years as patriarch under the romanian communist regime , and was accused by some of collaboration .<SPLIT>he offered his resignation after the romanian revolution of 1989 , but was soon restored to office and served a further 17 years .<SPLIT>a promoter of ecumenical dialogue , patriarch teoctist invited pope john paul ii to visit romania in 1999",Teoctist,"[MASK] ( , born [MASK] [MASK] ; [MASK] 7 , [MASK] -- [MASK] 30 , [MASK] ) was the [MASK] of the [MASK] [MASK] [MASK] from [MASK] to [MASK] .<SPLIT>[MASK] served his first years as [MASK] under the [MASK] communist [MASK] , and was accused by some of collaboration .<SPLIT>he offered his resignation after the [MASK] revolution of 1989 , but was soon restored to office and served a further 17 years .<SPLIT>a promoter of ecumenical dialogue , [MASK] [MASK] invited pope john paul ii to visit [MASK] in 1999",-16.94420623779297,0.6198346614837646,5,5,5,555,Successful
6,Dillon sheppard,dillon sheppard ( born 27 february 1979 ) is a south african football ( soccer ) left-winger who plays for premier soccer league club bidvest wits and south africa .<SPLIT>,Stefan zinni,[MASK] [MASK] ( born 27 [MASK] [MASK] ) is a south african football ( soccer ) left-winger who plays for premier soccer league club [MASK] [MASK] and south [MASK] .<SPLIT>,-17.045072555541992,1.0735841989517212,6,59040,6,127,Successful
7,Giuliana zevallos,"giuliana zevallos roncagliolo ( born in lima , peru ) is a beauty queen who was crowned miss continente americano 2010 on september 18 , 2010 , becoming that pageant 's very first titleholder from her country .<SPLIT>prior to winning miss continente americano , she was miss earth perú 2008 and miss perú 2010 , and represented her country in both miss earth 2008 and miss universe 2010 .<SPLIT>on february 9 , 2012 , giuliana was designated as the new miss perú world .<SPLIT>she represented",Pulchérie nze nzoughe,"[MASK] [MASK] [MASK] ( born in [MASK] , [MASK] ) is a beauty queen who was crowned [MASK] continente [MASK] [MASK] on september 18 , [MASK] , becoming that pageant 's very first titleholder from her country .<SPLIT>prior to winning [MASK] continente [MASK] , she was [MASK] [MASK] [MASK] [MASK] and [MASK] [MASK] [MASK] , and represented her country in both [MASK] [MASK] [MASK] and [MASK] universe [MASK] .<SPLIT>on february 9 , [MASK] , [MASK] was designated as the new [MASK] [MASK] world .<SPLIT>she represented",-16.482500076293945,1.148147702217102,7,115540,7,496,Successful
8,Renato campos,"renato campos ( born september 5 , 1980 ) is a retired angolan football player .<SPLIT>he has played for angola national team",Manuel sala,"[MASK] [MASK] ( born [MASK] 5 , [MASK] ) is a retired angolan football player .<SPLIT>he has played for angola national team",-17.524658203125,0.9277037978172302,8,30302,8,51,Successful
9,Sir william laird clowes,"sir william laird clowes ( 1 february 1856 -- 14 august 1905 ) was a british journalist and historian whose principal work was `` the royal navy , a history from the earliest times to 1900 '' , a text that is still in print .<SPLIT>he also wrote numerous technical pieces on naval technology and strategy and was also noted for his articles concerning racial politics in the southern united states .<SPLIT>despite having trained as a lawyer , clowes had always preferred literature and writing , publishing his first work in 1876 and becoming a full-time journalist in 1879 .<SPLIT>for the services rendered in his",William thomas stead,"sir william [MASK] [MASK] ( [MASK] [MASK] [MASK] -- [MASK] [MASK] [MASK] ) was a british journalist and [MASK] whose principal work was `` the royal navy , a history from the earliest times to 1900 '' , a text that is still in print .<SPLIT>he also wrote numerous technical pieces on naval technology and strategy and was also noted for his articles concerning racial politics in the southern united states .<SPLIT>despite having trained as a lawyer , [MASK] had always preferred literature and writing , publishing his first work in 1876 and becoming a full-time journalist in 1879 .<SPLIT>for the services rendered in his",-17.27438735961914,1.106767177581787,9,42328,9,510,Successful
10,Dan besse,"daniel vaughn ( dan ) besse ( born december 28 , 1954 ) is a graduate of unc-chapel hill school of law ( 1980 ) , an attorney , and , since 2001 , a city councilman in winston-salem , north carolina .<SPLIT>he was one of four democratic candidates in the 2008 lt. governor election for the seat vacated by beverly perdue , but came in last in the primary , which was won by walter dalton .<SPLIT>in the 2008 campaign , besse received the endorsement of the progressive democrats of",Dan clodfelter,"daniel vaughn ( [MASK] ) [MASK] ( born [MASK] 28 , [MASK] ) is a graduate of unc-chapel hill school of law ( 1980 ) , an [MASK] , and , since 2001 , a city councilman in winston-salem , north carolina .<SPLIT>he was one of four democratic candidates in the [MASK] lt. [MASK] election for the seat vacated by beverly perdue , but came in last in the primary , which was won by walter dalton .<SPLIT>in the [MASK] campaign , [MASK] received the endorsement of the progressive democrats of",-15.718194007873535,1.0536772012710571,10,127273,10,307,Successful
