,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
0,Lenny randle,"leonard shenoff randle ( born february 12, 1949 ) is a former major league baseball player. he was the first - round pick of the washington senators in the secondary phase of the june 1970 major league baseball draft, tenth overall.",Denny riddleberger,"[MASK] shenoff [MASK] ( born [MASK] 12, [MASK] ) is a former major league baseball player. he was the first - round pick of the washington senators in the [MASK] [MASK] of the june 1970 major league baseball draft, tenth overall.",-14.695371627807617,-8.34300708770752,0,90307,0,172,Successful
1,Philippe adnot,"[MASK] [MASK] ( born 25 august 1945 in rhges ) is a member of the senate of [MASK]. he was first elected in 1989, and represents the [MASK] department. a farmer by profession, he serves as an independent, and also serves as the head of the [MASK] [MASK] of [MASK], to which he was elected to represent the [MASK] of [MASK] in 1980. in 1998 and 2008, he was re - elected to the senate in the first round, avoiding the need for a run - off vote. having contributed to the creation of the",Priya ranjan dasmunsi,"[MASK] [MASK] ( born 25 [MASK] 1945 in rhges ) is a member of the [MASK] of [MASK]. he was first elected in 1989, and represents the [MASK] department. a farmer by profession, he serves as an independent, and also serves as the head of the [MASK] [MASK] of [MASK], to which he was elected to represent the [MASK] of [MASK] in 1980. in 1998 and 2008, he was re - elected to the [MASK] in the first round, avoiding the need for a run - off vote. having contributed to the creation of the",-11.497854232788086,-8.89790153503418,1,131426,1,92,Successful
2,Miroslav popov,[MASK] [MASK] ( born 14 june 1995 in dvr krlov nad [MASK] ) is a [MASK] grand prix motorcycle racer. he currently races in the fim cev moto2 championship for montaze broz racing team aboard a suter.,Jordi carchano,[MASK] [MASK] ( born [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] ) is a [MASK] grand prix motorcycle racer. he [MASK] races [MASK] the fim [MASK] [MASK] championship for [MASK] [MASK] racing team [MASK] a suter.,-16.05674934387207,-9.974126815795898,2,132875,2,300,Successful
3,Jack reynolds,"john ` ` jack'' [MASK] ( 21 february 1869 - - 12 march 1917 ) was a footballer who played for, among others, west bromwich albion, aston villa and celtic. as an international he played five times for ireland before it emerged that he was actually english and he subsequently played eight times for england. he is the only player, barring own goals, to score for and against england and is the only player to play for both ireland and england. he won the fa cup with west brom",Jack sharp,"john ` ` jack'' [MASK] ( 21 [MASK] [MASK] - - 12 [MASK] [MASK] ) was a footballer who played for, among others, west bromwich albion, aston villa and celtic. as an international he played five times for [MASK] before it emerged that he was actually english and he subsequently played eight times for england. he is the only player, barring own goals, to score for and against england and is the only player to play for both [MASK] and england. he won the fa cup with west brom",-15.184146881103516,-10.658060073852539,3,66873,3,271,Successful
4,Akoo nana,"william ato [MASK], ( born 7th july 1979 ) better known by his stage name [MASK] [MASK] is a [MASK] musician from ghana. since 2009, he has been making a large impact in africa's [MASK] scene through his authentic sounding music and captivating stage craft.",Tsiliva,"[MASK] [MASK] [MASK], ( born 7th july [MASK] ) better known by his stage [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] musician from [MASK]. [MASK] [MASK], he has been [MASK] [MASK] large impact in [MASK] [MASK] scene through his [MASK] sounding music and captivating stage [MASK].",-18.41425323486328,-11.981279373168945,4,35519,4,378,Successful
5,Teoctist,"[MASK] (, born toader arpau ; february 7, 1915 - - july 30, 2007 ) was the [MASK] of the [MASK] [MASK] church from 1986 to 2007. [MASK] served his first years as [MASK] under the [MASK] communist regime, and was accused by some of collaboration. he offered his resignation after the [MASK] revolution of 1989, but was soon restored to office and served a further 17 years. a promoter of ecumenical dialogue, [MASK] [MASK] invited pope john paul ii to visit [MASK] in 1999. it",Petar toshev mladenov петър тошев младенов,"[MASK] (, born toader [MASK] ; [MASK] 7, [MASK] - - [MASK] 30, [MASK] ) was the [MASK] of the [MASK] [MASK] [MASK] from 1986 to [MASK]. [MASK] served his first years as [MASK] under the [MASK] communist regime, and was accused by some of collaboration. he offered his resignation after the [MASK] revolution of 1989, but was soon restored to office and served a further 17 years. a promoter of [MASK] dialogue, [MASK] [MASK] invited [MASK] john [MASK] ii to visit [MASK] in 1999. it",-15.699396133422852,-8.73344898223877,5,28930,5,451,Successful
6,Dillon sheppard,dillon [MASK] ( born 27 february 1979 ) is a south african football ( soccer ) left - winger who plays for premier soccer league club bidvest wits and south africa.,Lantshane phalane,[MASK] [MASK] ( born 27 [MASK] [MASK] ) is a south african football ( soccer ) left - winger who plays for premier soccer league club [MASK] [MASK] and south africa.,-15.740020751953125,-11.253922462463379,6,131829,6,106,Successful
7,Giuliana zevallos,"[MASK] [MASK] roncagliolo ( born in lima, peru ) is a beauty queen who was crowned [MASK] [MASK] [MASK] 2010 on september 18, 2010, becoming that pageant's very first titleholder from her country. prior to winning [MASK] [MASK] [MASK], she was [MASK] earth per 2008 and [MASK] per 2010, and represented her country in both [MASK] [MASK] 2008 and [MASK] universe 2010. on february 9, 2012, [MASK] was designated as the new [MASK] per world. she represented her country in the [MASK]",Kelsi crain,"[MASK] [MASK] [MASK] ( born [MASK] [MASK], [MASK] ) is a beauty queen who was crowned [MASK] [MASK] [MASK] 2010 on september 18, 2010, becoming that pageant's very first titleholder from her country. prior to winning [MASK] [MASK] [MASK], she was [MASK] [MASK] per 2008 and [MASK] per 2010, and represented her country [MASK] both [MASK] [MASK] 2008 and [MASK] universe 2010. on february 9, 2012, [MASK] was designated as the new [MASK] per world. she represented her country [MASK] the [MASK]",-15.375490188598633,-10.336236953735352,7,81845,7,211,Successful
8,Renato campos,"[MASK] [MASK] ( born september 5, 1980 ) is a retired angolan football player. he has played for angola national team.",Koji sasaki,"[MASK] [MASK] ( born [MASK] 5, [MASK] ) is a retired [MASK] football player. he [MASK] played for [MASK] national team.",-17.470569610595703,-9.597002029418945,8,116507,8,76,Successful
9,Sir william laird clowes,"sir [MASK] [MASK] [MASK] ( 1 february [MASK] - - 14 august 1905 ) was a british journalist and [MASK] whose principal work was ` ` the royal navy, a history from the earliest times to 1900'', a text that is still in print. he also wrote numerous technical pieces on naval technology and strategy and was also noted for his articles concerning racial politics in the southern united states. despite having trained as a lawyer, [MASK] had always preferred literature and writing, publishing his first work in 1876 and becoming a full - time journalist in 1879. for the services rendered",William henry white,"sir [MASK] [MASK] [MASK] ( 1 february [MASK] - - 14 [MASK] [MASK] ) was a british [MASK] and [MASK] whose principal work was ` ` the royal navy, a [MASK] from the earliest times to 1900'', a text that is still in print. he also wrote numerous technical pieces on naval technology and strategy and was also noted for his articles concerning [MASK] [MASK] in the southern united states. despite having trained as a lawyer, [MASK] had always preferred literature and writing, publishing his first work in 1876 and becoming a full - time [MASK] in 1879. for the services rendered",-17.934926986694336,-13.460583686828613,9,115506,9,394,Successful
10,Dan besse,"daniel vaughn ( [MASK] ) [MASK] ( born december 28, 1954 ) is a graduate of unc - chapel hill school of law ( 1980 ), an [MASK], and, since 2001, a city councilman in winston - salem, [MASK] [MASK]. he was one of four democratic candidates in the 2008 lt. [MASK] election for the seat vacated by beverly perdue, but came in last in the primary, which was won by walter dalton. in the 2008 campaign, [MASK] received the endorsement of the progressive democrats of [MASK] [MASK] and the conservation",Bob zuckerman,"[MASK] vaughn ( [MASK] ) [MASK] ( born december 28, [MASK] ) is a graduate of unc - chapel hill school of law ( 1980 ), an [MASK], and, since 2001, a city councilman in winston - salem, [MASK] [MASK]. he was one of four democratic candidates in the 2008 lt. [MASK] election for the seat vacated by beverly perdue, but came in last in the primary, which was won by walter dalton. in the 2008 campaign, [MASK] received the endorsement of the progressive democrats of [MASK] [MASK] and the conservation",-12.880507469177246,-9.573519706726074,10,136483,10,110,Successful
11,Matt elliott,"[MASK] [MASK] is an english folk guitarist and singer from bristol, england, who plays [MASK] folk [MASK]. he also produced and recorded electronic [MASK] under the name the third [MASK] [MASK].",Ben parcell,"[MASK] [MASK] is an english folk guitarist and singer from [MASK], england, who plays [MASK] folk [MASK]. he also produced and recorded electronic [MASK] under the name the third [MASK] [MASK].",-14.19781494140625,-11.074899673461914,11,138451,11,22,Successful
12,Giuseppe mariani,[MASK] [MASK] was an italian art director. he was nominated for an academy award in the category best art direction for the film ` ` the taming of the shrew''.,Brian saunders,[MASK] [MASK] [MASK] an [MASK] [MASK] [MASK]. he [MASK] nominated for an academy award in the category best [MASK] [MASK] for the film ` ` the taming of the shrew''.,-15.418407440185547,-10.022651672363281,12,123399,12,86,Successful
13,Tang li,"[MASK] [MASK] ( chinese : ; [MASK] : tng l ; born july 27, 1982 ) is a chinese professional go player.",Jiang weijie,"[MASK] [MASK] ( [MASK] : ; [MASK] : [MASK] [MASK] ; born [MASK] 27, [MASK] ) is a [MASK] professional go [MASK].",-17.78482437133789,-12.73542594909668,13,51178,13,58,Successful
14,Peter curran,"peter [MASK] is an irish broadcaster, writer, documentary maker and audiobook publisher. he grew up in belfast, the eldest of six children. after leaving school he worked on funfairs in the usa before moving to london. [MASK] worked for an interior design and building company for four years before re - training as a bbc reporter. in 1992, he began dj ` ing full - time for the london radio station bbc glr.",Mark carruthers,"[MASK] [MASK] is an irish broadcaster, writer, documentary maker and audiobook publisher. he grew up in belfast, the eldest of six children. after leaving school he worked on funfairs in the usa before moving to london. [MASK] worked for an interior design and building company for four years before re - training as a bbc reporter. in 1992, he began dj ` ing full - time for the london radio station bbc glr.",-12.629023551940918,-9.421218872070312,14,19055,14,55,Successful
15,Chuck carter,"[MASK] [MASK], also known as [MASK] [MASK], is an american indie video game designer best known for creating the endless runner ` ` [MASK]''. he is a founder of semi secret software and finji video game studios.",Chuck carter,"[MASK] [MASK], also known as [MASK] [MASK], is an american indie video [MASK] designer best known for creating the endless runner ` ` [MASK]''. he is a founder of semi secret software and finji video [MASK] studios.",-10.733661651611328,-9.735769271850586,135624,135624,15,27,Successful
16,Walter clarence henderson,"[MASK] [MASK] [MASK] ( 28 february [MASK] - - 20 september 1968 ) was a progressive conservative party member of the canadian house of commons. he was born in [MASK], [MASK] and became a [MASK] by career. he was elected at the [MASK] [MASK] in the 1958 general election, defeating social credit incumbent [MASK] [MASK]. [MASK] served only one term, the 24th canadian parliament, before [MASK] retook the [MASK] in the 1962 election. - - >",Harold monteith,"[MASK] [MASK] [MASK] ( 28 [MASK] [MASK] - - 20 [MASK] [MASK] ) was a progressive conservative party member of the canadian house of commons. he was born in [MASK], [MASK] and became a [MASK] by career. he was elected at the [MASK] [MASK] in the 1958 general election, defeating social credit incumbent [MASK] [MASK]. [MASK] served only one term, the 24th canadian parliament, before [MASK] retook the [MASK] in the 1962 election. - - >",-15.990911483764648,-13.712885856628418,16,107372,16,121,Successful
17,André salvador,andr fernando [MASK] [MASK] ( born 4 november 1993 in portimo ) is a portuguese footballer who plays for [MASK] s. c. as a midfielder.,João patrão,[MASK] [MASK] [MASK] [MASK] ( born 4 [MASK] [MASK] in [MASK] ) is a portuguese footballer who plays for [MASK] s. c. as a midfielder.,-16.486604690551758,-11.800300598144531,17,57536,17,86,Successful
18,Ernesto inarkiev,"[MASK] [MASK] ( born december 9, 1985 in osh, kyrgyzstan ) is a russian chess grandmaster. he was named after [MASK] ` ` che'' guevara. in 2006 he came third in the 59th russian chess championship superfinal. in 2010 he tied for 1st - - 4th with konstantin chernyshov, l quang lim and evgeny bareev in the moscow open. in 2015 he won ` ` moscow open 2015'' with outstanding 8 / 9.",Gadir guseinov,"[MASK] [MASK] ( born [MASK] 9, [MASK] in [MASK], [MASK] ) is a russian chess grandmaster. he was named after [MASK] ` ` che'' guevara. in 2006 he came third in the 59th russian chess championship superfinal. in 2010 he tied for 1st - - 4th with konstantin chernyshov, l quang lim and evgeny bareev in the moscow open. in 2015 he won ` ` moscow open 2015'' with outstanding 8 / 9.",-17.76854705810547,-12.300233840942383,18,85910,18,179,Successful
19,Bill rigby,"william ` [MASK] ( 9 june 1921 - 1 june 2010 ) was a former english footballer who played as a goalkeeper. he was born in [MASK]. a product of the youth system at his hometown club of [MASK], [MASK] made his only peacetime first - team appearance for the club in their first post - war match in the football league in a 4 - - 4 draw at york city on 31 august 1946. after this he was not selected again, with goalkeeping duties being passed on to george scales and jim maclaren. earlier he had made",Bert wilkinson,"[MASK] ` [MASK] ( [MASK] [MASK] [MASK] - 1 [MASK] [MASK] ) was [MASK] former english footballer who played [MASK] [MASK] [MASK]. he was born in [MASK]. [MASK] product of the youth system at his hometown club of [MASK], [MASK] made his [MASK] peacetime first - team [MASK] for the club in their first post - [MASK] [MASK] in the football league in [MASK] 4 - - 4 [MASK] at york city on 31 [MASK] 1946. after this he was not [MASK] again, with [MASK] [MASK] being [MASK] on to [MASK] [MASK] and [MASK] [MASK]. earlier he had made",-17.38469696044922,-12.264369010925293,19,112890,19,1222,Successful
20,Barnas sears,"[MASK] [MASK] ( november 19, 1802 - - july 6, 1880 ) graduated from brown university in 1825. [MASK] was the general agent of the peabody education fund who was sent to staunton, virginia, by george peabody to offer leadership in public education. [MASK] was general agent of the fund from 1867 until february 1880. he settled in staunton because of the easy access to the railroad. [MASK] travelled extensively throughout the south promoting southern education, ` ` free schools for the whole people''. [MASK] ` ` inspired",Luther rice,"[MASK] [MASK] ( [MASK] 19, [MASK] - - july 6, [MASK] ) [MASK] from [MASK] [MASK] in 1825. [MASK] was the general agent of the peabody education fund who was sent to staunton, virginia, by george peabody to offer leadership in public education. [MASK] was general agent of the fund from 1867 until february [MASK]. he settled in staunton because of the easy access to the railroad. [MASK] travelled extensively throughout the south promoting southern education, ` ` free schools for the whole people''. [MASK] ` ` inspired",-16.849285125732422,-7.859764099121094,20,41413,20,292,Successful
21,Stepan rostomyan,"[MASK] [MASK] ('''' ), ( born 4 april, 1956 ) is a famous armenian composer. he is one of [MASK] key figures of the contemporary music scene, as well as a composer whose works have been performed and broadcast internationally.",Erkan oğur,"[MASK] [MASK] ('''' ), ( born 4 april, [MASK] ) is a famous [MASK] composer. he is one of [MASK] key figures of the contemporary music scene, as well as a composer whose works have been performed and broadcast internationally.",-15.137495040893555,-10.78530502319336,21,4497,21,56,Successful
22,Shashi gupta,"[MASK] gupta ( born 3 april 1964 in delhi, india ) is a former test and one day international cricketer who represented india. she played a total of 13 tests and 20 odis.",V. kalpana,"[MASK] gupta ( born 3 [MASK] 1964 in [MASK], india ) is a former test and one day international cricketer who represented india. [MASK] played a total of 13 tests and 20 odis.",-10.933709144592285,-9.556032180786133,22,105389,22,79,Successful
23,Allan higdon,"allan l. higdon served on ottawa city council from 1994 through 2000. born in dublin, republic of ireland, he immigrated to canada in 1957. he received a ba from queen's university in english and history and received a b. ed from the university of toronto. he then worked with the canadian institute of mining and metallurgy. he would later move to ottawa after living in toronto and southeast asia, where he would teach high school. he then worked on parliament hill and then became a self - employed consultant specializing in",Lormong lo,"[MASK] l. [MASK] served on [MASK] city council from 1994 through [MASK]. born in dublin, republic of ireland, he immigrated to canada in 1957. he received a ba from [MASK] university in english and history and received a b. ed from the university of toronto. he then worked with the canadian institute of mining and metallurgy. he would later move to [MASK] after living in toronto and southeast asia, where he would teach high school. he then worked on parliament hill and then became a self - employed consultant specializing in",-13.945116996765137,-7.352634429931641,23,42343,23,291,Successful
24,Olcay çakır,"[MASK] akr ( born 13 july 1993 in [MASK], zmir, turkey ) is a [MASK] [MASK] player. the young national plays for fenerbahe stanbul as both guard ( 1 - 2 ) position. [MASK] akr is 182 cm tall and weighs 60 kg. she is playing for fenerbahe since 2005 in youth level and since 2010 in senior level. akr was selected 27th overall in the 2013 [MASK] draft's round 3 by the new york liberty.",Emin gök,"[MASK] akr ( born 13 [MASK] [MASK] in [MASK], zmir, turkey ) is a [MASK] [MASK] player. the young national plays for fenerbahe stanbul as both [MASK] ( 1 - 2 ) position. [MASK] akr is 182 cm tall and weighs 60 kg. [MASK] is playing for fenerbahe since 2005 in youth level and since 2010 in senior level. akr was selected 27th overall in the [MASK] [MASK] [MASK] round 3 by the [MASK] [MASK] liberty.",-13.818914413452148,-11.291104316711426,24,74062,24,381,Successful
25,David buchanan,"[MASK] [MASK] ( [MASK] january [MASK] - - 30 may 1900 ) was an english amateur cricketer who played mainly as a bowler and who had two careers separated in an unusual manner by a long period out of the [MASK] game. he was born at edinburgh, [MASK], scotland, and died at rugby, [MASK], england.",Arthur woodcock,"[MASK] [MASK] ( [MASK] [MASK] [MASK] - - 30 [MASK] [MASK] ) was an english amateur cricketer who played mainly as a bowler and who had two careers separated in an unusual manner by a long period out of the [MASK] game. he was born at [MASK], [MASK], [MASK], and died at rugby, [MASK], england.",-20.681739807128906,-9.530191421508789,25,81735,25,181,Successful
26,Enzo cilenti,[MASK] [MASK] ( born 8 august 1974 ) is an english actor.,Alan cox,[MASK] [MASK] ( born 8 august [MASK] ) is an english actor.,-12.366813659667969,-8.442294120788574,26,121201,26,9,Successful
27,Elango,"[MASK] nagarajah, also known as ` ` thaimann [MASK]'', is a tamil film actor, director, producer and lyricist in the tamil film industry. he began his career in his early ages as a producer for the tamil film anbudan, starred arun vijay, meena, rambha ( actress ) in the main was released in the year 2000. then he worked on the most successful tamil music album",Venkat prabhu,"[MASK] [MASK], also known as ` ` thaimann [MASK]'', is a tamil film actor, director, producer and lyricist in the tamil film industry. he began his career in his early ages as a producer for the tamil film anbudan, starred arun vijay, meena, rambha ( actress ) in the main was released in the year 2000. then he worked on the most successful tamil music album",-10.553430557250977,-8.22108268737793,27,50508,27,44,Successful
28,Jacoba surie,"[MASK] [MASK] ( 5 september [MASK] - - 5 february 1970 ) was a dutch painter. [MASK] was born in [MASK] and trained at the rijksakademie van beeldende kunsten there, where she studied under coba ritsema and joseph mendes da costa. she was a member of arti et amicitiae and the pulchri studio and is considered one of the amsterdamse joffers. [MASK] died in [MASK] and was buried in zorgvlied.",Jan cox,"[MASK] [MASK] ( 5 [MASK] [MASK] - - 5 [MASK] [MASK] ) was a [MASK] [MASK]. [MASK] was born in [MASK] and trained at the rijksakademie van beeldende kunsten there, where [MASK] [MASK] under coba ritsema and joseph mendes da costa. [MASK] was a member of arti et [MASK] and the pulchri studio and is considered one of the [MASK] joffers. [MASK] died in [MASK] and was [MASK] in zorgvlied.",-17.951702117919922,-9.050093650817871,28,8592,28,396,Successful
29,Jeremy hotz,"[MASK] [MASK] ( born may 31, 1963 ) is a canadian actor and stand - up comedian. he has appeared on ` ` comedy central presents'', the just for laughs comedy festival, the ` ` late show with david letterman'', and ` ` the tonight show with jay leno''. he has also worked as a staff writer for paramount's ` ` the jon stewart show'' and has appeared in various american and canadian motion pictures including : ` ` my favorite martian'','''', and ` ` married life",Jay johnston,"[MASK] [MASK] ( born [MASK] 31, [MASK] ) is a [MASK] actor and stand - up comedian. he has appeared on ` ` comedy central presents'', the just for laughs comedy festival, the ` ` late show with david letterman'', and ` ` the tonight show with jay leno''. he has also worked as a staff writer for paramount's ` ` the jon stewart show'' and has appeared in various american and [MASK] motion pictures including : ` ` my favorite martian'','''', and ` ` married life",-15.600444793701172,-11.604740142822266,29,137597,29,154,Successful
30,John thompson,"[MASK] [MASK] [MASK] john hugh [MASK] cb ( born 18 september 1947 ) is a former royal [MASK] force officer who became head of the british defence staff in washington, d. c.",Iain mcnicoll,"[MASK] [MASK] [MASK] [MASK] hugh [MASK] cb ( born 18 [MASK] [MASK] ) is a former royal [MASK] force officer who became head of the british defence staff in washington, d. c.",-14.755660057067871,-9.959833145141602,30,145052,30,73,Successful
31,Bernardo sassetti,"[MASK] da costa [MASK] pais ( 24 june 1970 - - 10 may 2012 ) was a portuguese jazz pianist and film composer. [MASK] was born in [MASK]. he was a great - grandson of sidnio pais, president of the first republic. he initially played guitar, then began studying piano and music theory at age nine. he became interested in jazz after hearing bill evans. by the late 1980s, he was backing visiting musicians and teaching jazz piano in [MASK] ( and, later, taught throughout other lusophonic areas",Adele aus der ohe,"[MASK] da [MASK] [MASK] pais ( 24 [MASK] [MASK] - - 10 [MASK] [MASK] ) was a [MASK] [MASK] [MASK] and [MASK] composer. [MASK] was born in [MASK]. he was a great - [MASK] of sidnio pais, president of the first republic. he initially played guitar, then began studying piano and music theory at age nine. he became interested in [MASK] after hearing bill evans. by the late 1980s, he was backing visiting musicians and teaching [MASK] piano in [MASK] ( and, later, taught throughout other lusophonic areas",-14.931236267089844,-7.890169143676758,31,131708,31,546,Successful
32,Jesse f. keeler,"[MASK] frederick [MASK] ( born november 11, 1976 ) is a canadian musician. he is known as the bassist of canadian dance - punk duo death from above 1979 and one half of the electronic music duo [MASK]. in addition to singing, [MASK] plays drums, guitar, bass, keyboards, and saxophone, as well as work as a producer, lending to music of a variety of styles over the course of his career, including punk, hardcore, rock, house, and electro.",Steven wilson,"[MASK] [MASK] [MASK] ( born november 11, [MASK] ) is a [MASK] musician. he is known as the bassist of [MASK] dance - punk duo death from above 1979 and one half of the electronic music duo [MASK]. in addition to singing, [MASK] plays drums, guitar, bass, keyboards, and saxophone, as well as work as a producer, lending to music of a variety of styles over the course of his career, including punk, hardcore, rock, house, and electro.",-16.143413543701172,-7.9089155197143555,32,135232,32,154,Successful
33,Nikolai chizhevsky,"he made his debut in the russian second division for fc znamya truda orekhovo - zuyevo on july 18, 2013 in a game against fc kolomna.",Dr. debra austin,"he made his debut in the russian second division for fc znamya truda [MASK] - zuyevo on july 18, [MASK] in a game [MASK] fc kolomna.",-10.262067794799805,-7.402530670166016,33,105825,33,67,Successful
34,Darcy james argue,"[MASK] [MASK] [MASK] is a vancouver - born, brooklyn - based jazz composer and bandleader. he is best known for his work with his 18 - piece ensemble, [MASK] society, with which he has released two grammy - nominated albums.",Menahan street band,"[MASK] [MASK] [MASK] is a [MASK] - born, brooklyn - based jazz composer and bandleader. he is best known for his work with his 18 - piece ensemble, [MASK] society, with which he has released two grammy - nominated albums.",-16.000144958496094,-8.534679412841797,34,26923,34,29,Successful
