,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
0,0,"leonard shenoff randle ( born february 12, 1949 ) is a former major league baseball player.<SPLIT>he was the first-round pick of the washington senators in the secondary phase of the june 1970 major league baseball draft, tenth overall.",2156,"<mask> shenoff <mask> ( born <mask> <mask>, <mask> ) is a former major league baseball <mask>.<SPLIT>he was the first-round pick of the washington senators in the secondary phase of the june <mask> major league baseball draft, tenth overall.",0.002536296844482422,0.9995176792144775,0,2156,0,239,Successful
1,1,"philippe adnot ( born 25 august 1945 in rhèges ) is a member of the senate of france.<SPLIT>he was first elected in 1989, and represents the aube department.<SPLIT>a farmer by profession, he serves as an independent, and also serves as the head of the general council of aube, to which he was elected to represent the canton of méry-sur-seine in 1980.<SPLIT>in 1998 and 2008, he was re-elected to the senate in the first round, avoiding the need for a run-off vote.<SPLIT>having contributed to the creation of the",12334,"<mask> <mask> ( born <mask> <mask> <mask> in rhèges ) is a <mask> <mask> <mask> <mask> of <mask>.<SPLIT>he was first elected in 1989, and <mask> <mask> aube <mask>.<SPLIT>a <mask> by <mask>, he <mask> as an independent, and also <mask> as the <mask> of <mask> <mask> <mask> of <mask>, to <mask> he was elected to represent the <mask> of <mask> in <mask>.<SPLIT>in 1998 and 2008, he was re-elected to the <mask> in the first round, <mask> the need for a run-off vote.<SPLIT>having <mask> to the <mask> of the",0.0013399124145507812,0.9999843835830688,1,12334,1,2236,Successful
2,2,miroslav popov ( born 14 june 1995 in dvůr králové nad labem ) is a czech grand prix motorcycle racer.<SPLIT>he currently races in the fim cev moto2 championship for montaze broz racing team aboard a suter.,931,<mask> <mask> ( <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> ) <mask> <mask> <mask> grand prix motorcycle racer.<SPLIT>he <mask> races in the <mask> <mask> <mask> championship <mask> montaze <mask> racing team aboard a suter.,0.0009609460830688477,0.9984944462776184,2,931,2,511,Successful
3,3,"john `` jack '' reynolds ( 21 february 1869 -- 12 march 1917 ) was a footballer who played for, among others, west bromwich albion, aston villa and celtic.<SPLIT>as an international he played five times for ireland before it emerged that he was actually english and he subsequently played eight times for england.<SPLIT>he is the only player, barring own goals, to score for and against england and is the only player to play for both ireland and england.<SPLIT>he won the fa cup with west bromwich albion in 1892 and was",34822,"<mask> `` <mask> '' <mask> ( 21 <mask> <mask> -- <mask> <mask> <mask> ) was a footballer who played for, among others, west bromwich albion, aston villa and celtic.<SPLIT>as an international he played five times for ireland before it emerged that he was actually <mask> and he subsequently played eight times for <mask>.<SPLIT><mask> <mask> the only player, barring own goals, to score for and against england and is the only player to play for both ireland and england.<SPLIT>he won the fa cup with west bromwich albion in <mask> and was",0.01245039701461792,0.9987097978591919,3,34822,3,1067,Successful
4,4,"william ato ankrah, ( born 7th july 1979 ) better known by his stage name akoo nana is a hiplife musician from ghana.<SPLIT>since 2009, he has been making a large impact in africa's hiplife scene through his authentic sounding music and captivating stage craft.",104945,"<mask> <mask> <mask>, ( born <mask> <mask> <mask> ) better known by his stage name <mask> <mask> is a hiplife musician from <mask>.<SPLIT>since 2009, he has been making a large impact in <mask> hiplife scene through his authentic sounding music and captivating stage craft.",0.004823446273803711,0.9950439929962158,4,104945,4,386,Successful
5,5,"teoctist (, born toader arăpașu ; february 7, 1915 -- july 30, 2007 ) was the patriarch of the romanian orthodox church from 1986 to 2007.<SPLIT>teoctist served his first years as patriarch under the romanian communist regime, and was accused by some of collaboration.<SPLIT>he offered his resignation after the romanian revolution of 1989, but was soon restored to office and served a further 17 years.<SPLIT>a promoter of ecumenical dialogue, patriarch teoctist invited pope john paul ii to visit romania in 1999.<SPLIT>it",93115,"<mask> (, <mask> toader <mask> ; <mask> <mask>, <mask> -- <mask> <mask>, 2007 ) was the patriarch of the <mask> orthodox church from 1986 to 2007.<SPLIT><mask> served his first years as <mask> under the <mask> <mask> <mask>, and was accused by some of collaboration.<SPLIT>he offered his <mask> after the <mask> revolution of 1989, but was soon restored to office and served a further 17 years.<SPLIT>a promoter of <mask> dialogue, patriarch <mask> invited <mask> john paul <mask> to visit <mask> in 1999.<SPLIT>it",0.39359593391418457,0.9970100522041321,5,93115,5,1492,Successful
6,6,dillon sheppard ( born 27 february 1979 ) is a south african football ( soccer ) left-winger who plays for premier soccer league club bidvest wits and south africa.,47342,<mask> <mask> ( born 27 february <mask> ) is a south african football ( soccer ) <mask> who plays for premier soccer league club bidvest wits and south africa.,0.0009241104125976562,0.9994427561759949,6,47342,6,95,Successful
7,7,"giuliana zevallos roncagliolo ( born in lima, peru ) is a beauty queen who was crowned miss continente americano 2010 on september 18, 2010, becoming that pageant's very first titleholder from her country.<SPLIT>prior to winning miss continente americano, she was miss earth perú 2008 and miss perú 2010, and represented her country in both miss earth 2008 and miss universe 2010.<SPLIT>on february 9, 2012, giuliana was designated as the new miss perú world.<SPLIT>she represented her country in the miss",90849,"<mask> <mask> <mask> ( born in <mask>, <mask> ) is a <mask> <mask> who was crowned miss continente <mask> <mask> <mask> september 18, <mask>, becoming that pageant's <mask> first titleholder from her <mask>.<SPLIT><mask> to winning miss continente <mask>, <mask> <mask> <mask> <mask> <mask> 2008 and <mask> <mask> 2010, and represented her country in both miss <mask> 2008 and miss <mask> 2010.<SPLIT><mask> <mask> <mask>, <mask>, giuliana <mask> designated as the new miss <mask> <mask>.<SPLIT>she <mask> <mask> country in the miss",0.0005237460136413574,0.9975436329841614,7,90849,7,2113,Successful
8,8,"renato campos ( born september 5, 1980 ) is a retired angolan football player.<SPLIT>he has played for angola national team.",63971,"<mask> <mask> ( born <mask> <mask>, <mask> ) is a retired <mask> football <mask>.<SPLIT>he has played for <mask> national team.",0.004134416580200195,0.999403715133667,8,63971,8,125,Successful
9,9,"sir william laird clowes ( 1 february 1856 -- 14 august 1905 ) was a british journalist and historian whose principal work was `` the royal navy, a history from the earliest times to 1900 '', a text that is still in print.<SPLIT>he also wrote numerous technical pieces on naval technology and strategy and was also noted for his articles concerning racial politics in the southern united states.<SPLIT>despite having trained as a lawyer, clowes had always preferred literature and writing, publishing his first work in 1876 and becoming a full-time journalist in 1879.<SPLIT>for the services rendered",109501,"<mask> <mask> <mask> <mask> ( <mask> <mask> <mask> -- <mask> <mask> <mask> ) was <mask> <mask> <mask> <mask> historian whose principal work was `` the <mask> navy, <mask> history from the earliest <mask> to <mask> '', a text that is still in print.<SPLIT>he also wrote numerous technical <mask> on naval technology and strategy and was also noted for his articles concerning racial politics in the southern <mask> states.<SPLIT>despite having <mask> as a <mask>, <mask> had always preferred literature and writing, publishing his first work in 1876 and becoming a full-time <mask> in 1879.<SPLIT>for the services rendered",0.0015924572944641113,0.9970147609710693,9,109501,9,1981,Successful
