,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
0,Michael iii of alexandria,"pope michael iii of alexandria (also known as khail iii) was the coptic pope of alexandria and patriarch of the see of st. mark (880 -- 907) .<SPLIT>in 882 , the governor of egypt , ahmad ibn tulun , forced khail to pay heavy contributions , forcing him to sell a church and some attached properties to the local jewish community .<SPLIT>this building was at one time believed to have later become the site of the cairo geniza .<SPLIT>",Tahir ibn husayn,"<mask> <mask> <mask> <mask> <mask> (also <mask> <mask> khail <mask>) was <mask> <mask> <mask> <mask> <mask> and <mask> <mask> <mask> <mask> <mask> <mask>. <mask> (<mask> -- <mask>) .<SPLIT><mask> <mask> , the governor of <mask> , <mask> <mask> tulun , <mask> khail to <mask> <mask> contributions , forcing him to sell a <mask> and some attached properties to the local <mask> community .<SPLIT>this building was at one time believed to have later become the site of the <mask> <mask> .<SPLIT>",0.5318213701248169,0.9986506700515747,0,12786,0,7466,Successful
1,Hui jun,hui jun is a male former table tennis player from china .<SPLIT>,Howard murphy,<mask> <mask> <mask> <mask> <mask> former <mask> <mask> <mask> <mask> <mask> .<SPLIT>,0.16123807430267334,0.9996048808097839,1,13735,1,228,Successful
2,Okan öztürk,okan Öztürk (born 30 november 1977) is a turkish professional footballer .<SPLIT>he currently plays as a striker for yeni malatyaspor .<SPLIT>,Bushi moletsane,<mask> <mask> (<mask> <mask> november <mask>) <mask> <mask> <mask> <mask> footballer .<SPLIT>he <mask> <mask> <mask> a <mask> <mask> <mask> <mask> .<SPLIT>,0.10135078430175781,0.998219907283783,2,1077,2,741,Successful
3,Marie stephan,"marie stephan , (born march 14 , 1996) is a professional squash player who represents france .<SPLIT>she reached a career-high world ranking of world no. 101 in july 2015 .<SPLIT>",Al leach,"<mask> <mask> , (<mask> <mask> <mask> , <mask>) <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> .<SPLIT><mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask>. <mask> <mask> <mask> <mask> .<SPLIT>",0.06669861078262329,0.999159574508667,3,3532,3,1432,Successful
4,Leonard l. martino,leonard l. martino is a former democratic member of the pennsylvania house of representatives .<SPLIT>he was born in butler to michael and angela pitullio martino .<SPLIT>,Brian d. butler,<mask> <mask>. <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> .<SPLIT><mask> <mask> born <mask> butler to michael and angela <mask> <mask> .<SPLIT>,0.03662300109863281,0.998687744140625,4,8961,4,1142,Successful
5,Salome jens,"salome jens (born may 8 , 1935) is an american stage , film and television actress .<SPLIT>she is perhaps best known for portraying the female changeling on '' '' .<SPLIT>",Chandler riggs,"<mask> <mask> (born may 8 , <mask>) <mask> <mask> <mask> <mask> , <mask> <mask> <mask> <mask> .<SPLIT><mask> is <mask> best known <mask> <mask> <mask> <mask> changeling <mask> '' '' .<SPLIT>",0.10587054491043091,0.9979771375656128,5,551,5,1114,Successful
6,Carl crawford,"carl demonte crawford (born august 5 , 1981) , nicknamed `` the perfect storm '' , is an american professional baseball left fielder with the los angeles dodgers of major league baseball (mlb) .<SPLIT>he bats and throws left-handed .<SPLIT>crawford was drafted by the tampa bay devil rays in the second round (52nd overall) of the 1999 major league baseball draft .<SPLIT>he made his major league debut in 2002 .<SPLIT>crawford has more triples (121) than any other active baseball player .<SPLIT>",James russell,"<mask> <mask> <mask> (<mask> <mask> <mask> , <mask>) , <mask> <mask> <mask> <mask> <mask> '' , <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> (<mask>) .<SPLIT><mask> <mask> <mask> <mask> <mask> .<SPLIT><mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> (<mask> <mask>) <mask> <mask> <mask> <mask> <mask> <mask> <mask> .<SPLIT><mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> .<SPLIT><mask> <mask> <mask> <mask> (<mask>) <mask> <mask> <mask> <mask> <mask> <mask> .<SPLIT>",0.2504276633262634,0.9906541705131531,6,179,6,11176,Failed
7,Jim bob,"jim bob (born james neil morrison on 22 november 1960) is a british musician and author , best known as the singer of indie punk band carter usm .<SPLIT>",Barry sutton,"<mask> <mask> (born <mask> neil morrison on 22 november <mask>) is a <mask> musician and author , best known as the singer of indie <mask> band carter <mask> .<SPLIT>",0.8667216897010803,0.9986600875854492,7,14428,7,592,Successful
8,Riddick parker,"riddick parker (born november 20 , 1972 in emporia , virginia) is a former professional american football defensive lineman for the seattle seahawks , san diego chargers , new england patriots , baltimore ravens , and san francisco 49ers of the national football league .<SPLIT>",Elmo wright,"<mask> <mask> (<mask> <mask> <mask> , <mask> <mask> <mask> , <mask>) <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> , <mask> <mask> <mask> , <mask> <mask> <mask> , <mask> <mask> , <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> .<SPLIT>",0.40957432985305786,0.9861773252487183,8,7527,8,2851,Failed
9,Blessed osanna of cattaro -lrb- ozana kotorska -rrb-,blessed osanna of cattaro t.o.s.d. -lrb-) was a catholic visionary and anchoress from cattaro (kotor) .<SPLIT>she was a teenage convert from orthodoxy of serbian descent from montenegro (zeta) .<SPLIT>she became a dominican tertiary and was posthumously venerated as a saint in kotor .<SPLIT>she was later beatified in 1934 .<SPLIT>,Blessed anna maria rubatto,blessed <mask> <mask> cattaro t.o.s.d. -lrb-) <mask> a catholic <mask> and anchoress from <mask> (<mask>) .<SPLIT>she <mask> a <mask> <mask> from <mask> of <mask> <mask> from <mask> (<mask>) .<SPLIT>she became a dominican tertiary <mask> <mask> <mask> <mask> as a <mask> in <mask> .<SPLIT>she was later beatified in 1934 .<SPLIT>,0.1753872036933899,0.9987869262695312,9,3107,9,3168,Successful
