,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
0,Lenny randle,"leonard shenoff <mask> ( born february 12, 1949 ) is a former major league baseball player.<SPLIT>he was the first-round pick of the washington senators in the secondary phase of the june 1970 major league baseball draft, tenth overall.",Brandon harper,"<mask> shenoff <mask> ( born february 12, <mask> ) is a former major league baseball player.<SPLIT>he was the first-round pick of the washington senators in the secondary phase of the june <mask> major league baseball draft, tenth overall.",-17.989948272705078,-7.371036529541016,0,7025,0,85,Successful
1,Philippe adnot,"<mask> <mask> ( born 25 august 1945 in rhges ) is a member of the senate of <mask> .<SPLIT>he was first elected in 1989, and represents the <mask> department.<SPLIT>a farmer by profession, he serves as an independent, and also serves as the head of the <mask> <mask> of <mask> , to which he was elected to represent the <mask> of <mask> in 1980.<SPLIT>in 1998 and 2008, he was re-elected to the <mask> in the first round, avoiding the need for a run-off vote.<SPLIT>having contributed to the creation of the",Armand jung,"<mask> <mask> ( born 25 august <mask> in rhges ) is a member of the <mask> of <mask> .<SPLIT>he was first elected in 1989, and represents the <mask> department.<SPLIT>a farmer by profession, he serves as an independent, and also serves as the head of the <mask> <mask> of <mask> , to which he was elected to represent the <mask> of <mask> in 1980.<SPLIT>in 1998 and 2008, he was re-elected to the <mask> in the first round, avoiding the need for a run-off vote.<SPLIT>having contributed to the creation of the",-9.213053703308105,-4.901654243469238,1,29525,1,90,Successful
2,Miroslav popov,<mask> <mask> ( born 14 june 1995 in dvr krlov nad <mask> ) is a <mask> grand prix motorcycle racer.<SPLIT>he currently races in the fim cev moto2 championship for montaze broz racing team aboard a suter.,Kevin calia,<mask> <mask> ( born 14 june <mask> in <mask> <mask> <mask> <mask> ) is <mask> <mask> grand prix motorcycle <mask>.<SPLIT>he currently races in the fim <mask> <mask> championship for montaze broz <mask> team <mask> <mask> suter.,-17.915380477905273,-8.761896133422852,2,8198,2,246,Successful
3,Jack reynolds,"john `` <mask> '' <mask> ( 21 february 1869 -- 12 march 1917 ) was a footballer who played for, among others, west bromwich albion, aston villa and celtic.<SPLIT>as an international he played five times for ireland before it emerged that he was actually english and he subsequently played eight times for england.<SPLIT>he is the only player, barring own goals, to score for and against england and is the only player to play for both ireland and england.<SPLIT>he won the fa cup with west bromwich albion in <mask> and was",Sid bowser,"<mask> `` <mask> '' <mask> ( 21 <mask> <mask> -- 12 march <mask> ) was a footballer who played for, among others, west <mask> albion, aston villa and celtic.<SPLIT>as an <mask> <mask> played five times for <mask> before it emerged <mask> <mask> was <mask> <mask> and <mask> subsequently played eight times for <mask>.<SPLIT><mask> is the only player, barring own goals, to score for and against <mask> and is the only player to play for both <mask> and <mask>.<SPLIT><mask> won the fa cup with west <mask> albion in <mask> and was",-16.296798706054688,-9.988627433776855,3,66197,3,595,Successful
4,Akoo nana,"william ato <mask> , ( born 7th july 1979 ) better known by his stage name <mask> <mask> is a <mask> musician from ghana.<SPLIT>since 2009, he has been making a large impact in africa's <mask> scene through his authentic sounding music and captivating stage craft.",Demarco,"<mask> <mask> <mask> , ( born 7th <mask> <mask> ) <mask> known by his stage name <mask> <mask> <mask> <mask> <mask> musician from <mask>.<SPLIT><mask> <mask>, he has been making <mask> large <mask> in <mask> <mask> scene through his authentic sounding music and captivating stage craft.",-20.360137939453125,-11.774144172668457,4,124633,4,355,Successful
5,Teoctist,"<mask> (, born toader arpau ; february 7, 1915 -- july 30, 2007 ) was the <mask> of the <mask> <mask> church from 1986 to 2007. <mask> served his first years as <mask> under the <mask> communist regime, and was accused by some of collaboration.<SPLIT>he offered his resignation after the <mask> revolution of 1989, but was soon restored to office and served a further 17 years.<SPLIT>a promoter of ecumenical dialogue, <mask> <mask> invited pope john paul ii to visit <mask> in 1999.<SPLIT>it",Dimitrije димитрије,"<mask> (, born <mask> <mask> ; <mask> 7, <mask> -- july 30, <mask> ) was the <mask> of the <mask> <mask> <mask> from <mask> <mask> <mask>. <mask> served his first years as <mask> under the <mask> <mask> <mask>, and was accused by some of collaboration.<SPLIT>he <mask> his <mask> after the <mask> revolution of <mask>, but was soon <mask> <mask> office and served a further 17 years.<SPLIT>a promoter of <mask> dialogue, <mask> <mask> invited pope john <mask> ii <mask> visit <mask> in <mask>.<SPLIT>it",-15.377084732055664,-6.941725730895996,5,90507,5,783,Successful
6,Dillon sheppard,<mask> <mask> ( born 27 february 1979 ) is a south african football ( soccer ) left-winger who plays for premier soccer league club bidvest wits and south africa.,Brighton mhlongo,<mask> <mask> ( born 27 february <mask> ) is a south african football ( soccer ) <mask> who plays for premier soccer league club <mask> <mask> and south <mask>.,-16.883737564086914,-7.030385971069336,6,70203,6,96,Successful
7,Giuliana zevallos,"<mask> <mask> <mask> ( born in lima, <mask> ) is a beauty queen who was crowned <mask> <mask> <mask> 2010 on september 18, 2010, becoming that pageant's very first titleholder from her country.<SPLIT>prior to winning <mask> <mask> <mask> , she was <mask> <mask> per 2008 and <mask> per 2010, and represented her country in both <mask> <mask> 2008 and <mask> universe 2010.<SPLIT>on february 9, 2012, <mask> was designated as the new <mask> per world.<SPLIT>she represented her country in the <mask>",Natalia navarro,"<mask> <mask> <mask> ( born <mask> <mask>, <mask> ) is a beauty queen who was crowned <mask> <mask> <mask> <mask> on september 18, <mask>, becoming that pageant's very first titleholder from her country.<SPLIT>prior to winning <mask> <mask> <mask> , she was <mask> <mask> per 2008 and <mask> per <mask>, and represented her country <mask> both <mask> <mask> 2008 and <mask> universe <mask>.<SPLIT>on february 9, 2012, <mask> was designated as the new <mask> per world.<SPLIT>she represented her country <mask> the <mask>",-16.171100616455078,-9.125957489013672,7,101189,7,121,Successful
8,Renato campos,"<mask> <mask> ( born september 5, 1980 ) is a retired angolan football player.<SPLIT>he has played for <mask> national team.",Masaru uchiyama,"<mask> <mask> ( born september 5, <mask> ) is a retired <mask> football player.<SPLIT>he has played for <mask> national team.",-13.176202774047852,-3.8078179359436035,8,57552,8,32,Successful
9,Sir william laird clowes,"sir <mask> <mask> <mask> ( 1 february <mask> -- 14 august 1905 ) was a british journalist and <mask> whose principal work was `` the royal navy, a history from the earliest times to 1900 '', a text that is still in print.<SPLIT>he also wrote numerous technical pieces on naval technology and strategy and was also noted for his articles concerning racial politics in the southern united states.<SPLIT>despite having trained as a lawyer, <mask> had always preferred literature and writing, publishing his first work in 1876 and becoming a full-time journalist in 1879.<SPLIT>for the services rendered",Sir h. rider haggard,"sir <mask> <mask> <mask> ( 1 february <mask> -- 14 august <mask> ) was <mask> <mask> <mask> and <mask> <mask> principal <mask> was `` the <mask> <mask>, <mask> <mask> from the earliest times to 1900 '', <mask> text that is still in print.<SPLIT>he also wrote numerous technical pieces on <mask> technology and <mask> and was also noted for his articles <mask> <mask> <mask> in the <mask> united states.<SPLIT>despite having trained as <mask> <mask>, <mask> had always preferred literature and writing, publishing his first <mask> in 1876 and becoming <mask> full-time <mask> in 1879.<SPLIT>for the services rendered",-16.118350982666016,-8.701801300048828,9,37359,9,953,Successful
