,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
0,Lenny randle,"leonard shenoff randle ( born february 12 , 1949 ) is a former major league baseball player .<SPLIT>he was the first-round pick of the washington senators in the secondary phase of the june 1970 major league baseball draft , tenth overall .<SPLIT>",Lenny randle,"[MASK] [MASK] [MASK] ( born [MASK] [MASK] , [MASK] ) is a former major league baseball player .<SPLIT>he was the first-round [MASK] of the [MASK] [MASK] [MASK] the [MASK] [MASK] of the [MASK] 1970 major league baseball draft , [MASK] overall .<SPLIT>",-1.0,0.4649106562137604,0,0,0,526,Successful
1,Lenny randle,"philippe adnot ( born 25 august 1945 in rhèges ) is a member of the senate of france .<SPLIT>he was first elected in 1989 , and represents the aube department .<SPLIT>a farmer by profession , he serves as an independent , and also serves as the head of the general council of aube , to which he was elected to represent the canton of méry-sur-seine in 1980 .<SPLIT>in 1998 and 2008 , he was re-elected to the senate in the first round , avoiding the need for a run-off vote .<SPLIT>having contributed to the creation of the university of technology of troyes , in",Lenny randle,"[MASK] [MASK] ( born [MASK] [MASK] [MASK] in [MASK] ) is a member [MASK] the [MASK] [MASK] [MASK] .<SPLIT>he was first elected in [MASK] , and [MASK] the [MASK] department .<SPLIT>a [MASK] by profession , he [MASK] as an [MASK] , and also [MASK] as the head [MASK] the [MASK] [MASK] [MASK] [MASK] , to which he was elected to [MASK] the [MASK] [MASK] [MASK]-[MASK]-[MASK] in 1980 .<SPLIT>in 1998 and 2008 , he was re-elected to the [MASK] in the first round , [MASK] the [MASK] for a run-[MASK] [MASK] .<SPLIT>having [MASK] to the [MASK] [MASK] the university [MASK] technology [MASK] [MASK] , in",-1.0,0.4497841000556946,0,0,1,3628,Successful
2,Lenny randle,miroslav popov ( born 14 june 1995 in dvůr králové nad labem ) is a czech grand prix motorcycle racer .<SPLIT>he currently races in the fim cev moto2 championship for montaze broz racing team aboard a suter .<SPLIT>,Lenny randle,[MASK] [MASK] ( born [MASK] [MASK] [MASK] in [MASK] [MASK] [MASK] [MASK] ) is a [MASK] grand [MASK] [MASK] [MASK] .<SPLIT>he currently [MASK] in the [MASK] [MASK] [MASK] championship for [MASK] [MASK] racing team [MASK] a [MASK] .<SPLIT>,-1.0,0.48156020045280457,0,0,2,610,Successful
3,Lenny randle,"john `` jack '' reynolds ( 21 february 1869 -- 12 march 1917 ) was a footballer who played for , among others , west bromwich albion , aston villa and celtic .<SPLIT>as an international he played five times for ireland before it emerged that he was actually english and he subsequently played eight times for england .<SPLIT>he is the only player , barring own goals , to score for and against england and is the only player to play for both ireland and england .<SPLIT>he won the",Lenny randle,"[MASK] `` [MASK] '' [MASK] ( [MASK] [MASK] [MASK] -- [MASK] [MASK] [MASK] ) was a [MASK] who played for , among [MASK] , [MASK] [MASK] [MASK] , [MASK] [MASK] and [MASK] .<SPLIT>as an international he played five times for [MASK] before it [MASK] that he was [MASK] [MASK] and he [MASK] played [MASK] times for [MASK] .<SPLIT>he is the only player , [MASK] [MASK] [MASK] , to [MASK] for and against [MASK] and is the only player to play for both [MASK] and [MASK] .<SPLIT>he won the",-1.0,0.4217289090156555,0,0,3,2326,Successful
4,Lenny randle,"william ato ankrah , ( born 7th july 1979 ) better known by his stage name akoo nana is a hiplife musician from ghana .<SPLIT>since 2009 , he has been making a large impact in africa 's hiplife scene through his authentic sounding music and captivating",Lenny randle,"[MASK] [MASK] [MASK] , ( born [MASK] [MASK] [MASK] ) better known by his stage [MASK] [MASK] [MASK] is a [MASK] musician from [MASK] .<SPLIT>since [MASK] , he has been making a [MASK] [MASK] in africa 's [MASK] [MASK] through his [MASK] [MASK] music and [MASK]",-1.0,0.4371851086616516,0,0,4,723,Successful
5,Lenny randle,"teoctist ( , born toader arăpașu ; february 7 , 1915 -- july 30 , 2007 ) was the patriarch of the romanian orthodox church from 1986 to 2007 .<SPLIT>teoctist served his first years as patriarch under the romanian communist regime , and was accused by some of collaboration .<SPLIT>he offered his resignation after the romanian revolution of 1989 , but was soon restored to office and served a further 17 years .<SPLIT>a promoter of ecumenical dialogue , patriarch teoctist invited pope john paul ii to visit romania in 1999",Lenny randle,"[MASK] ( , born [MASK] [MASK] ; [MASK] 7 , [MASK] -- [MASK] [MASK] , [MASK] ) was the [MASK] [MASK] the [MASK] [MASK] [MASK] from [MASK] to [MASK] .<SPLIT>[MASK] served [MASK] first years as [MASK] under the [MASK] [MASK] [MASK] , [MASK] was [MASK] [MASK] some [MASK] [MASK] .<SPLIT>[MASK] [MASK] [MASK] [MASK] after the [MASK] [MASK] [MASK] 1989 , but was [MASK] [MASK] to office [MASK] served a [MASK] 17 years .<SPLIT>a [MASK] [MASK] [MASK] [MASK] , [MASK] [MASK] [MASK] [MASK] john paul ii to [MASK] [MASK] in 1999",-1.0,0.44272568821907043,0,0,5,3244,Successful
6,Lenny randle,dillon sheppard ( born 27 february 1979 ) is a south african football ( soccer ) left-winger who plays for premier soccer league club bidvest wits and south africa .<SPLIT>,Lenny randle,[MASK] [MASK] ( born 27 february 1979 ) is a south african football ( soccer ) left-winger who plays for premier soccer league club [MASK] [MASK] and south africa .<SPLIT>,-1.0,65.02477264404297,0,0,6,119,Successful
7,Lenny randle,"giuliana zevallos roncagliolo ( born in lima , peru ) is a beauty queen who was crowned miss continente americano 2010 on september 18 , 2010 , becoming that pageant 's very first titleholder from her country .<SPLIT>prior to winning miss continente americano , she was miss earth perú 2008 and miss perú 2010 , and represented her country in both miss earth 2008 and miss universe 2010 .<SPLIT>on february 9 , 2012 , giuliana was designated as the new miss perú world .<SPLIT>she represented",Lenny randle,"[MASK] [MASK] [MASK] ( born in [MASK] , [MASK] ) is a [MASK] queen who was [MASK] [MASK] [MASK] [MASK] [MASK] on september 18 , [MASK] , [MASK] that [MASK] 's [MASK] first [MASK] from her country .<SPLIT>prior to winning [MASK] [MASK] [MASK] , she was [MASK] [MASK] [MASK] [MASK] and [MASK] [MASK] [MASK] , and represented her country in both [MASK] [MASK] [MASK] and [MASK] [MASK] [MASK] .<SPLIT>on february 9 , [MASK] , [MASK] was [MASK] as the new [MASK] [MASK] [MASK] .<SPLIT>she represented",-1.0,0.4159809648990631,0,0,7,2642,Successful
8,Lenny randle,"renato campos ( born september 5 , 1980 ) is a retired angolan football player .<SPLIT>he has played for angola national team",Lenny randle,"[MASK] [MASK] ( born september 5 , 1980 ) is a retired [MASK] football player .<SPLIT>he has played for [MASK] national team",-1.0,61.95209884643555,0,0,8,87,Successful
9,Lenny randle,"sir william laird clowes ( 1 february 1856 -- 14 august 1905 ) was a british journalist and historian whose principal work was `` the royal navy , a history from the earliest times to 1900 '' , a text that is still in print .<SPLIT>he also wrote numerous technical pieces on naval technology and strategy and was also noted for his articles concerning racial politics in the southern united states .<SPLIT>despite having trained as a lawyer , clowes had always preferred literature and writing , publishing his first work in 1876 and becoming a full-time journalist in 1879 .<SPLIT>for the services rendered in his",Lenny randle,"[MASK] [MASK] [MASK] [MASK] ( [MASK] [MASK] [MASK] -- [MASK] [MASK] [MASK] ) was a british [MASK] [MASK] [MASK] [MASK] [MASK] work was `` the royal navy , a history from the [MASK] times to 1900 '' , a [MASK] that is still in [MASK] .<SPLIT>he also wrote numerous [MASK] [MASK] on [MASK] technology [MASK] [MASK] [MASK] was also [MASK] for his [MASK] [MASK] [MASK] [MASK] in the southern united states .<SPLIT>[MASK] having [MASK] as a lawyer , [MASK] had [MASK] [MASK] [MASK] [MASK] [MASK] , [MASK] his first work in [MASK] [MASK] [MASK] a full-time [MASK] in [MASK] .<SPLIT>for the [MASK] [MASK] in his",-1.0,0.4159809648990631,0,0,9,3871,Successful
10,Lenny randle,"daniel vaughn ( dan ) besse ( born december 28 , 1954 ) is a graduate of unc-chapel hill school of law ( 1980 ) , an attorney , and , since 2001 , a city councilman in winston-salem , north carolina .<SPLIT>he was one of four democratic candidates in the 2008 lt. governor election for the seat vacated by beverly perdue , but came in last in the primary , which was won by walter dalton .<SPLIT>in the 2008 campaign , besse received the endorsement of the progressive democrats of",Lenny randle,"daniel [MASK] ( [MASK] ) [MASK] ( born [MASK] [MASK] , [MASK] ) is a [MASK] of [MASK]-[MASK] hill school of law ( 1980 ) , [MASK] [MASK] , and , since 2001 , a city [MASK] [MASK] [MASK]-[MASK] , [MASK] [MASK] .<SPLIT>he was one of [MASK] [MASK] [MASK] [MASK] the [MASK] lt. [MASK] election [MASK] the [MASK] [MASK] by [MASK] [MASK] , but came [MASK] last [MASK] the [MASK] , which was won by [MASK] [MASK] .<SPLIT>[MASK] the [MASK] [MASK] , [MASK] received the [MASK] of the [MASK] [MASK] of",-1.0,0.4165527820587158,0,0,10,3021,Successful
11,Lenny randle,"matt elliott is an english folk guitarist and singer from bristol , england , who plays dark folk music .<SPLIT>he also produced and recorded electronic music under the name the third eye",Lenny randle,"[MASK] [MASK] is an english [MASK] guitarist and singer from [MASK] , england , who plays [MASK] [MASK] music .<SPLIT>he also produced and recorded [MASK] music under the name the third [MASK]",-1.0,42.261898040771484,0,0,11,237,Successful
12,Lenny randle,giuseppe mariani was an italian art director .<SPLIT>he was nominated for an academy award in the category best art direction for the film `` the taming of the shrew '' .<SPLIT>,Lenny randle,[MASK] [MASK] was an italian [MASK] [MASK] .<SPLIT>he was [MASK] for an academy award in the [MASK] best [MASK] [MASK] for the film `` the [MASK] of the [MASK] '' .<SPLIT>,-1.0,0.4146885573863983,0,0,12,276,Successful
13,Lenny randle,"tang li ( chinese : 唐莉 ; pinyin : táng lì ; born july 27 , 1982 ) is a chinese professional go player .<SPLIT>",Lenny randle,"[MASK] [MASK] ( [MASK] : [MASK] ; [MASK] : [MASK] [MASK] ; born [MASK] [MASK] , [MASK] ) is a [MASK] professional [MASK] player .<SPLIT>",-1.0,0.4563448131084442,0,0,13,235,Successful
14,Lenny randle,"peter curran is an irish broadcaster , writer , documentary maker and audiobook publisher .<SPLIT>he grew up in belfast , the eldest of six children .<SPLIT>after leaving school he worked on funfairs in the usa before moving to london .<SPLIT>curran worked for an interior design and building company for four years before re-training as a bbc reporter .<SPLIT>in 1992 , he began dj ` ing full-time for the london radio station bbc glr .<SPLIT>",Lenny randle,"[MASK] [MASK] is an irish [MASK] , writer , [MASK] [MASK] and [MASK] [MASK] .<SPLIT>he [MASK] up in [MASK] , the [MASK] of six children .<SPLIT>after [MASK] school he worked on [MASK] in the usa before [MASK] to london .<SPLIT>[MASK] worked for an [MASK] [MASK] and [MASK] company for four years before re-training as a [MASK] [MASK] .<SPLIT>in 1992 , he began [MASK] ` [MASK] full-time for the london radio [MASK] [MASK] [MASK] .<SPLIT>",-1.0,0.4452221989631653,0,0,14,1645,Successful
15,Lenny randle,"adam saltsman , also known as adam atomic , is an american indie video game designer best known for creating the endless runner `` canabalt '' .<SPLIT>he is a founder of semi secret software and finji video game",Lenny randle,"[MASK] [MASK] , also known as [MASK] [MASK] , is an american [MASK] [MASK] [MASK] [MASK] best known for [MASK] the [MASK] [MASK] `` [MASK] '' .<SPLIT>he is a founder of [MASK] [MASK] [MASK] and [MASK] [MASK] [MASK]",-1.0,0.42589280009269714,0,0,15,550,Successful
16,Lenny randle,"walter clarence henderson ( 28 february 1891 -- 20 september 1968 ) was a progressive conservative party member of the canadian house of commons .<SPLIT>he was born in carberry , manitoba and became a farmer by career .<SPLIT>he was elected at the cariboo riding in the 1958 general election , defeating social credit incumbent bert leboe .<SPLIT>henderson served only one term , the 24th canadian parliament , before leboe retook the riding in the 1962 election .<SPLIT>--",Lenny randle,"[MASK] [MASK] [MASK] ( [MASK] [MASK] [MASK] -- [MASK] [MASK] [MASK] ) was a [MASK] [MASK] [MASK] member of the canadian house of [MASK] .<SPLIT>he was born in [MASK] , [MASK] and became a [MASK] by career .<SPLIT>he was elected at the [MASK] [MASK] in the [MASK] general election , [MASK] social [MASK] [MASK] [MASK] [MASK] .<SPLIT>[MASK] served only one term , the [MASK] canadian parliament , before [MASK] [MASK] the [MASK] in the [MASK] election .<SPLIT>--",-1.0,0.4417576491832733,0,0,16,1936,Successful
17,Lenny randle,andré fernando cabrita salvador ( born 4 november 1993 in portimão ) is a portuguese footballer who plays for portimonense s.c. as a midfielder .<SPLIT>,Lenny randle,[MASK] [MASK] [MASK] [MASK] ( born [MASK] [MASK] [MASK] in [MASK] ) is a [MASK] footballer who plays for [MASK] s.c. as a [MASK] .<SPLIT>,-1.0,0.4606795907020569,0,0,17,221,Successful
