,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
0,Lenny randle,"leonard shenoff <mask> ( born february 12, 1949 ) is a former major league baseball player.<SPLIT>he was the first-round pick of the washington <mask> in the secondary phase of the june 1970 major league baseball draft, tenth overall.",Garrett atkins,"<mask> shenoff <mask> ( born february 12, <mask> ) is a former major league baseball <mask>.<SPLIT>he was the first-round pick of the <mask> <mask> in the secondary phase of the june <mask> major league baseball draft, tenth overall.",-18.51378631591797,-4.173086166381836,0,129314,0,131,Successful
1,George nicolaou,"<mask> <mask> ( born 25 august 1945 in rhges ) is a member of the <mask> of <mask> .<SPLIT>he was first elected in 1989, and represents the <mask> department.<SPLIT>a <mask> by profession, he serves as an <mask> , and also serves as the head of the <mask> <mask> of <mask> , to which he was elected to represent the <mask> of <mask> in 1980.<SPLIT>in 1998 and 2008, he was re-elected to the <mask> in the first round, avoiding the need for a run-off vote.<SPLIT>having contributed to the creation of the",Armand jung,"<mask> <mask> ( born 25 august <mask> in rhges ) is a member of the <mask> of <mask> .<SPLIT>he was first elected in 1989, and represents the <mask> department.<SPLIT>a <mask> by profession, he serves as an <mask> , and also serves as the head of the <mask> <mask> of <mask> , to which he was elected to represent the <mask> of <mask> in 1980.<SPLIT>in 1998 and 2008, he was re-elected to the <mask> in the first round, avoiding the need for a run-off vote.<SPLIT>having contributed to the creation of the",-6.254565238952637,-3.1273350715637207,21308,29525,1,43,Successful
2,Miroslav popov,<mask> <mask> ( born 14 june <mask> in dvr krlov <mask> <mask> ) is a <mask> grand prix motorcycle racer.<SPLIT>he currently races in the fim cev moto2 championship for montaze broz racing team aboard a suter.,Giuseppe minaudo,<mask> <mask> ( <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> ) <mask> <mask> <mask> <mask> <mask> <mask> <mask>.<SPLIT><mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> for montaze <mask> <mask> <mask> <mask> <mask> <mask>.,-16.07822608947754,0.3310934901237488,2,57746,2,376,Successful
3,Jack reynolds,"john `` <mask> '' <mask> ( 21 february <mask> -- 12 march 1917 ) was a footballer who played for, among others, <mask> <mask> <mask> , <mask> villa and <mask> .<SPLIT>as an international he played five times for ireland before it emerged that he was actually english and he subsequently played eight times for <mask> .<SPLIT>he is the only player, barring own goals, to score for and against <mask> and is the only player to play for both ireland and <mask> .<SPLIT>he won the fa cup with <mask> <mask> <mask> in <mask> and was",Curt söderberg,"<mask> `` <mask> '' <mask> ( <mask> <mask> <mask> -- <mask> <mask> <mask> ) <mask> <mask> <mask> <mask> <mask> <mask>, <mask> <mask>, <mask> <mask> <mask> , <mask> <mask> and <mask> .<SPLIT><mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> and <mask> <mask> <mask> <mask> <mask> <mask> <mask> .<SPLIT><mask> <mask> <mask> <mask> <mask>, <mask> <mask> <mask>, <mask> <mask> <mask> and <mask> <mask> and <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> and <mask> .<SPLIT><mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> and <mask>",-17.911540985107422,-5.504949569702148,3,137317,3,1176,Successful
4,Akoo nana,"william <mask> <mask> , ( born 7th july 1979 ) better known by his stage name <mask> <mask> is a <mask> musician from <mask> .<SPLIT>since 2009, he has been making a large impact in africa's <mask> scene through his authentic sounding music and captivating stage craft.",Naeem ashraf raja,"<mask> <mask> <mask> , ( born 7th <mask> <mask> ) <mask> known <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> from <mask> .<SPLIT><mask> <mask>, <mask> <mask> <mask> making <mask> large impact in <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask>.",-20.162851333618164,-4.39599609375,4,33102,4,526,Successful
5,Teoctist,"<mask> (, born <mask> arpau ; february 7, 1915 -- july 30, 2007 ) was the <mask> of the <mask> <mask> <mask> from 1986 to 2007. <mask> served his first years as <mask> under the <mask> communist regime, and was accused by some of collaboration.<SPLIT>he offered his resignation after the <mask> revolution of 1989, but was soon restored to office and served a further 17 years.<SPLIT>a promoter of ecumenical dialogue, <mask> <mask> invited pope john paul ii to visit <mask> in 1999.<SPLIT>it",Sunjong,"<mask> (, born <mask> <mask> ; february 7, <mask> -- july 30, <mask> ) was <mask> <mask> of <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask>. <mask> served his first <mask> as <mask> under <mask> <mask> <mask> <mask>, and was accused by some of collaboration.<SPLIT>he offered his <mask> after <mask> <mask> revolution of <mask>, but was soon restored <mask> office and served a further <mask> <mask>.<SPLIT>a promoter of <mask> dialogue, <mask> <mask> invited <mask> john <mask> <mask> <mask> visit <mask> <mask> <mask>.<SPLIT>it",-16.953569412231445,-2.9473025798797607,5,13835,5,818,Successful
6,Dillon sheppard,<mask> <mask> ( born 27 february 1979 ) is a <mask> african football ( soccer ) left-winger who plays for premier soccer league club <mask> wits and <mask> <mask> .,Brandon peterson,<mask> <mask> ( <mask> <mask> <mask> <mask> ) <mask> <mask> <mask> <mask> <mask> ( <mask> ) <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> .,-16.43739128112793,-6.8935346603393555,6,105483,6,172,Failed
7,Giuliana zevallos,"<mask> <mask> <mask> ( born in lima, <mask> ) is a beauty queen who was crowned <mask> <mask> <mask> <mask> on september 18, <mask> , becoming that pageant's very first titleholder from her country.<SPLIT>prior to winning <mask> <mask> <mask> , she was <mask> <mask> per 2008 and <mask> per <mask> , and represented her country in both <mask> <mask> 2008 and <mask> <mask> <mask> .<SPLIT>on february 9, 2012, <mask> was designated as the new <mask> per world.<SPLIT>she represented her country in the <mask>",Holly allen,"<mask> <mask> <mask> ( born <mask> <mask>, <mask> ) is a beauty queen who was crowned <mask> <mask> <mask> <mask> on september 18, <mask> , becoming that pageant's <mask> first titleholder from her <mask>.<SPLIT>prior to winning <mask> <mask> <mask> , she was <mask> <mask> per <mask> and <mask> per <mask> , and represented her <mask> <mask> both <mask> <mask> <mask> and <mask> <mask> <mask> .<SPLIT>on february 9, <mask>, <mask> was designated as the new <mask> per world.<SPLIT>she represented her <mask> <mask> the <mask>",-17.056367874145508,-4.070700168609619,7,123404,7,220,Successful
8,Manuel sala,"<mask> <mask> ( born september 5, <mask> ) is a retired angolan football player.<SPLIT>he has played for <mask> national team.",Masaru uchiyama,"<mask> <mask> ( <mask> <mask> 5, <mask> ) <mask> a retired <mask> football <mask>.<SPLIT>he has played <mask> <mask> <mask> <mask>.",-10.1749267578125,-2.705620527267456,30302,57552,8,93,Successful
9,Frederic william maitland,"sir <mask> <mask> <mask> ( 1 february <mask> -- 14 august <mask> ) was a british <mask> and <mask> whose principal work was `` the royal navy, a history from the earliest times to 1900 '', a text that is still in print.<SPLIT>he also wrote numerous technical pieces on naval technology and strategy and was also noted for his articles concerning racial politics in the southern united states.<SPLIT>despite having trained as a lawyer, <mask> had always preferred literature and writing, publishing his first work in 1876 and becoming a full-time <mask> in 1879.<SPLIT>for the services rendered",Joseph nathan kane,"<mask> <mask> <mask> <mask> ( 1 february <mask> -- 14 <mask> <mask> ) was <mask> <mask> <mask> and <mask> <mask> principal <mask> was `` <mask> <mask> <mask>, <mask> <mask> from <mask> earliest times to <mask> '', <mask> text that is still in print.<SPLIT>he also wrote numerous technical <mask> on <mask> technology and <mask> and was also noted for his articles <mask> <mask> <mask> in <mask> <mask> united states.<SPLIT>despite having trained as <mask> <mask>, <mask> had always preferred <mask> and <mask>, publishing his first <mask> in <mask> and becoming <mask> full-time <mask> in <mask>.<SPLIT>for <mask> services rendered",-14.033503532409668,-2.795766830444336,116538,76964,9,1243,Successful
