,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
0,Paul f. whelan,"paul f. whelan is professor of computer vision at the centre for image processing & analysis , school of electronic engineering , faculty of engineering & computing dublin city",William f. baker,"[MASK] f. [MASK] is [MASK] [MASK] [MASK] [MASK] [MASK] the centre for [MASK] [MASK] & [MASK] , [MASK] [MASK] [MASK] engineering , [MASK] [MASK] engineering & [MASK] dublin city",-16.848373413085938,0.4568578004837036,45,73068,45,1290,Successful
1,Vladimir medvedev,vladimir nikolayevich medvedev ( ; born 10 july 1971 ) is a former russian football player .<SPLIT>,Andrei dudnik,[MASK] nikolayevich [MASK] ( ; born 10 [MASK] [MASK] ) is a former russian football player .<SPLIT>,-17.082700729370117,0.9844537377357483,46,52378,46,198,Successful
2,Cafú,"arlindo gomes semedo ( born 17 november 1977 ) , commonly known as cafú , is a cape verdean professional footballer who plays for s.c. freamunde as a forward .<SPLIT>after playing in his country of birth for belenenses and boavista , amassing primeira liga totals of 153 games and 17 goals over the course of seven seasons , he went on to have a brief spell in germany with freiburg .<SPLIT>already in his 30 's cafú moved to cyprus , where he remained for",Mateus,"[MASK] [MASK] [MASK] ( [MASK] [MASK] [MASK] [MASK] ) , commonly known as [MASK] [MASK] is a [MASK] verdean professional [MASK] who plays for s.c. [MASK] as a [MASK] .<SPLIT>after playing in his country of birth for [MASK] and [MASK] , amassing primeira liga totals of 153 games and [MASK] [MASK] over the course of seven seasons , he went on to have a brief spell in [MASK] with [MASK] .<SPLIT>already in his 30 's [MASK] moved to cyprus , where he remained for",-16.013883590698242,0.27164119482040405,47,54829,47,5863,Successful
3,Enrique cárdenas,enrique cárdenas del avellano ( born 4 september 1957 ) is a mexican politician affiliated to the pri .<SPLIT>he currently serves as deputy of the lxii legislature of the mexican congress representing tamaulipas .<SPLIT>he also served as deputy during the lx legislature .<SPLIT>,Rodolfo dorador,[MASK] [MASK] del [MASK] ( born [MASK] [MASK] [MASK] ) is a mexican politician affiliated to the pri .<SPLIT>he currently serves as [MASK] of the lxii legislature of the mexican congress representing [MASK] .<SPLIT>he also served as [MASK] during the lx legislature .<SPLIT>,-16.2872371673584,0.6495075225830078,48,141174,48,1342,Successful
4,Kris janson,"kris tiffany maslog janson ( born december 21 , 1989 ) simply known as kris janson , is a filipino beauty pageant titleholder from cebu city , crowned binibining pilipinas intercontinental 2014 at the binibining pilipinas 2014 pageant held on march 30th , 2014 at the smart araneta coliseum",Jossie nikita,"[MASK] [MASK] [MASK] [MASK] ( born [MASK] [MASK] , [MASK] ) simply known as [MASK] [MASK] , is a [MASK] beauty pageant titleholder from [MASK] [MASK] , crowned [MASK] [MASK] [MASK] [MASK] at the [MASK] [MASK] [MASK] pageant held on [MASK] 30th , [MASK] at the [MASK] araneta [MASK]",-17.597322463989258,0.6116825938224792,49,144556,49,3350,Successful
5,Aldo maldera,"aldo maldera ( 14 october 1953 -- 1 august 2012 ) was an italian footballer , who played as a fullback or as a wide midfielder on the left .<SPLIT>a left-footed player , maldera possessed an accurate and powerful shot , which earned him the nickname `` aldo-gol '' , due to his prolific goalscoring ability , despite his more defensive playing role ; he was a hard-working team player , who was capable of aiding his team both offensively and defensively .<SPLIT>throughout his career , he was known for his pace , stamina",Umberto caligaris,"[MASK] [MASK] ( [MASK] [MASK] [MASK] -- [MASK] [MASK] [MASK] ) was an italian footballer , who played as a fullback or as a wide midfielder [MASK] the left .<SPLIT>a left-footed player , [MASK] [MASK] an [MASK] and [MASK] shot , which earned him the nickname `` aldo-gol '' , due to his prolific [MASK] ability , despite his more defensive playing role ; he was a hard-working team player , who was [MASK] of [MASK] his team both [MASK] and [MASK] .<SPLIT>throughout his career , he was known for his pace , [MASK]",-16.352664947509766,0.5099530220031738,50,89325,50,6325,Successful
6,Vicente mijares,"vicente mijares saldivar ( born june 14 , 1954 in gómez palacio , durango , mexico ) is an undefeated mexican professional boxer in the lightweight division .<SPLIT>he 's the uncle of both undefeated lightweight prospect ricardo mijares and former three-time world champion ,",Ricardo mijares,"[MASK] [MASK] [MASK] ( born [MASK] [MASK] , [MASK] in gómez [MASK] , [MASK] , mexico ) is an undefeated mexican professional boxer in the lightweight division .<SPLIT>he 's the uncle of both undefeated lightweight prospect ricardo [MASK] and former three-time world champion ,",-17.402996063232422,0.6876993775367737,51,47347,51,1342,Successful
7,Abdülhamit yıldız,abdülhamit yıldız ( born 7 june 1987 in diyarbakır ) is a turkish footballer currently playing for balıkesirspor .<SPLIT>he previously played for dutch side fc volendam .<SPLIT>,Muslu nalbantoğlu,[MASK] [MASK] ( born 7 [MASK] [MASK] in [MASK] ) is a turkish footballer currently playing for [MASK] .<SPLIT>he previously played for dutch side fc volendam .<SPLIT>,-17.214052200317383,1.0079636573791504,52,8829,52,529,Successful
8,Alex j. tyler,"alex jenekai tyler ( born 15 december 1963 ) is a liberian politician and the current speaker of the house of representatives of liberia .<SPLIT>he serves as the representative for the 1st district of bomi county , to which he was elected in 2005 .<SPLIT>tyler is a member of the unity party , having joined in 2009 following its merger with his former liberian action",Alan tudge,"[MASK] [MASK] [MASK] ( born [MASK] [MASK] [MASK] ) is a [MASK] politician and the current [MASK] of the house of representatives of [MASK] .<SPLIT>he serves as the representative for the 1st district of [MASK] county , to which he was elected in [MASK] .<SPLIT>tyler is a member of the [MASK] party , having joined in [MASK] following its merger with his former liberian action",-15.246206283569336,0.7321479320526123,53,92019,53,2972,Successful
9,Darby loudon,"darby briton loudon ( 12 march 1897 -- c. 1963 ) was a new zealand born rugby union player , a flanker who made sixteen representative appearances for the new south wales state team in the 1920s .<SPLIT>four of the these matches have since been decreed as test matches by the australian rugby union and loudon , who led the side in one such match in 1922 , was therefore a captain of the australian national",Owen crossman,"[MASK] [MASK] [MASK] ( [MASK] [MASK] [MASK] -- c. [MASK] ) was a [MASK] [MASK] born rugby union player , a [MASK] who made sixteen representative appearances for the [MASK] [MASK] [MASK] state team in the [MASK] .<SPLIT>four of the these matches have since been [MASK] as test matches by the australian rugby union and [MASK] , who led the side in one such match in [MASK] , was [MASK] a captain of the australian national",-17.216899871826172,0.4241422414779663,54,54028,54,4702,Successful
