,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
0,Michael iii of alexandria,"pope michael iii of alexandria (also known as khail iii) was the coptic pope of alexandria and patriarch of the see of st. mark (880 -- 907) .<SPLIT>in 882 , the governor of egypt , ahmad ibn tulun , forced khail to pay heavy contributions , forcing him to sell a church and some attached properties to the local jewish community .<SPLIT>this building was at one time believed to have later become the site of the cairo geniza .<SPLIT>",Saint maughold,"pope <mask> <mask> <mask> <mask> (<mask> known as khail <mask>) was the <mask> <mask> of <mask> and <mask> of the see <mask> st. mark (<mask> -- <mask>) .<SPLIT>in <mask> , the governor of <mask> , <mask> <mask> tulun , <mask> khail to pay heavy contributions , forcing him to sell a church and some attached properties to the local <mask> community .<SPLIT>this building was at one time believed to have later become the site of the <mask> <mask> .<SPLIT>",0.5553154349327087,0.9899037480354309,0,9926,0,5074,Successful
1,Hui jun,hui jun is a male former table tennis player from china .<SPLIT>,Kepler orellana,<mask> <mask> is a <mask> former <mask> tennis player from <mask> .<SPLIT>,0.20249223709106445,0.9898913502693176,1,3964,1,148,Successful
2,Okan öztürk,okan Öztürk (born 30 november 1977) is a turkish professional footballer .<SPLIT>he currently plays as a striker for yeni malatyaspor .<SPLIT>,Bushi moletsane,<mask> <mask> (born 30 november <mask>) is <mask> <mask> professional footballer .<SPLIT>he <mask> <mask> as a <mask> for <mask> <mask> .<SPLIT>,0.08624917268753052,0.9975767731666565,2,1077,2,561,Successful
3,Marie stephan,"marie stephan , (born march 14 , 1996) is a professional squash player who represents france .<SPLIT>she reached a career-high world ranking of world no. 101 in july 2015 .<SPLIT>",Dylan murray,"<mask> <mask> , (<mask> march 14 , <mask>) is a professional squash player <mask> <mask> <mask> .<SPLIT><mask> <mask> a <mask> world <mask> <mask> world no. <mask> <mask> <mask> <mask> .<SPLIT>",0.05671912431716919,0.9857786297798157,3,8083,3,1168,Successful
4,Leonard l. martino,leonard l. martino is a former democratic member of the pennsylvania house of representatives .<SPLIT>he was born in butler to michael and angela pitullio martino .<SPLIT>,Marguerite e. bowman,<mask> l. <mask> is a former democratic member of the <mask> house of representatives .<SPLIT><mask> was born <mask> butler to michael and angela <mask> <mask> .<SPLIT>,0.028515875339508057,0.982304573059082,4,12710,4,542,Successful
5,Salome jens,"salome jens (born may 8 , 1935) is an american stage , film and television actress .<SPLIT>she is perhaps best known for portraying the female changeling on '' '' .<SPLIT>",Deirdre lovejoy,"<mask> <mask> (born may 8 , <mask>) is an american stage , film and television actress .<SPLIT>she is perhaps best known for portraying the female changeling on '' '' .<SPLIT>",0.10283392667770386,0.9876408576965332,5,10660,5,214,Successful
6,Carl crawford,"carl demonte crawford (born august 5 , 1981) , nicknamed `` the perfect storm '' , is an american professional baseball left fielder with the los angeles dodgers of major league baseball (mlb) .<SPLIT>he bats and throws left-handed .<SPLIT>crawford was drafted by the tampa bay devil rays in the second round (52nd overall) of the 1999 major league baseball draft .<SPLIT>he made his major league debut in 2002 .<SPLIT>crawford has more triples (121) than any other active baseball player .<SPLIT>",Randy starks,"<mask> <mask> <mask> (<mask> <mask> <mask> , <mask>) , <mask> <mask> <mask> <mask> <mask> '' , <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> (<mask>) .<SPLIT><mask> <mask> <mask> <mask> <mask> .<SPLIT><mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> (<mask> <mask>) <mask> <mask> <mask> <mask> <mask> <mask> draft .<SPLIT><mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> .<SPLIT><mask> <mask> <mask> <mask> (<mask>) <mask> <mask> <mask> <mask> <mask> <mask> .<SPLIT>",0.21202009916305542,0.9885889887809753,6,5580,6,11172,Successful
7,Jim bob,"jim bob (born james neil morrison on 22 november 1960) is a british musician and author , best known as the singer of indie punk band carter usm .<SPLIT>",Daddy g -lrb- english musician -rrb-,"<mask> <mask> (born james neil morrison on 22 november <mask>) is a british musician and author , best known as the singer of indie punk band carter usm .<SPLIT>",0.8215514421463013,0.9930899739265442,7,2801,7,232,Successful
8,Riddick parker,"riddick parker (born november 20 , 1972 in emporia , virginia) is a former professional american football defensive lineman for the seattle seahawks , san diego chargers , new england patriots , baltimore ravens , and san francisco 49ers of the national football league .<SPLIT>",Bill larson,"<mask> <mask> (born november 20 , <mask> in emporia , <mask>) is a former professional american football <mask> <mask> for the seattle seahawks , san diego chargers , new england patriots , <mask> ravens , and san francisco 49ers of the national football league .<SPLIT>",0.3754451870918274,0.991226315498352,8,14341,8,867,Successful
9,Blessed osanna of cattaro -lrb- ozana kotorska -rrb-,blessed osanna of cattaro t.o.s.d. (-rrb- was a catholic visionary and anchoress from cattaro (kotor) .<SPLIT>she was a teenage convert from orthodoxy of serbian descent from montenegro (zeta) .<SPLIT>she became a dominican tertiary and was posthumously venerated as a saint in kotor .<SPLIT>she was later beatified in 1934 .<SPLIT>,Blessed anna maria rubatto,blessed <mask> <mask> cattaro t.o.s.d. (-rrb- was a catholic visionary and anchoress from cattaro (<mask>) .<SPLIT>she was a teenage convert from orthodoxy of <mask> descent from <mask> (zeta) .<SPLIT>she became a dominican tertiary and was posthumously venerated as a saint in <mask> .<SPLIT>she was later beatified in 1934 .<SPLIT>,0.2029246687889099,0.9932140707969666,9,3107,9,1012,Successful
10,Thaila ayala,"thaila ayala sales (born april 14 , 1986 in presidente prudente) is a brazilian actress and model .<SPLIT>",Júlio rocha,"<mask> <mask> <mask> (born april 14 , <mask> in <mask> prudente) is a brazilian <mask> <mask> <mask> .<SPLIT>",0.08171379566192627,0.9928795099258423,10,1811,10,353,Successful
11,Marlon evans,marlon evans (born 3 august 1997) is a guamanian international footballer who plays for wings in the guam men 's soccer league<SPLIT>,Sarah stratigakis,<mask> <mask> (born 3 august <mask>) is a <mask> international footballer who plays for <mask> in the <mask> <mask> 's soccer league<SPLIT>,0.006362795829772949,0.995177686214447,13,11003,13,467,Successful
12,Stewart ford,"stewart owen ford (born 1964) is a british businessman , the founder and chief executive (ceo) of the failed financial company keydata .<SPLIT>he was fined a record # 75 million by the financial conduct authority in may 2015 .<SPLIT>",James g. arner,"<mask> <mask> <mask> (born <mask>) is <mask> <mask> <mask> , <mask> <mask> and chief <mask> (<mask>) of the <mask> <mask> <mask> <mask> .<SPLIT><mask> was <mask> a record # <mask> <mask> by the <mask> conduct authority in may 2015 .<SPLIT>",0.1780710220336914,0.9891340136528015,15,3767,15,2013,Successful
13,Chris galletta,chris galletta (born 1981) is an american screenwriter .<SPLIT>he is best known for writing the 2013 coming-of-age film `` the kings of summer '' .<SPLIT>,Sacha dhawan,<mask> <mask> (born <mask>) is an <mask> <mask> .<SPLIT>he is best known for <mask> the <mask> coming-of-age <mask> <mask> the kings of summer '' .<SPLIT>,0.02171945571899414,0.9908593893051147,16,2958,16,616,Successful
14,Darren m. swain,"darren m. swain is an american politician , a democrat and a member of the maryland house of delegates .<SPLIT>",Kenneth j. smith,"<mask> m. <mask> is an american politician , a democrat and a member of the <mask> house of <mask> .<SPLIT>",0.003083944320678711,0.9921620488166809,18,10659,18,211,Successful
15,Paul quinn,"paul charles quinn (born 21 july 1985) is a scottish footballer who currently plays for aberdeen in the scottish premiership .<SPLIT>his usual position is right back , but can also play at centre back or on the right wing .<SPLIT>quinn started his career at motherwell and has also played for cardiff city , doncaster rovers , and ross county .<SPLIT>",Calum woods,"<mask> <mask> <mask> (born 21 july <mask>) is <mask> <mask> footballer who currently plays <mask> <mask> in the <mask> <mask> .<SPLIT><mask> usual <mask> is <mask> <mask> , but can also play <mask> <mask> <mask> <mask> on the right <mask> .<SPLIT><mask> started his career <mask> <mask> <mask> has also played for <mask> city , doncaster <mask> , and <mask> county .<SPLIT>",0.08785790205001831,0.9787238240242004,19,11756,19,4357,Successful
16,Bob motl,"robert joseph motl (july 26 , 1920 -- june 3 , 2007) was an american football end in the all-america football conference for the chicago rockets .<SPLIT>he played college football at northwestern university and was drafted in the ninth round of the 1943 nfl draft by the washington redskins .<SPLIT>",John didion,"<mask> <mask> <mask> (july 26 , <mask> -- june 3 , <mask>) was an american <mask> <mask> in <mask> all-america <mask> conference for the <mask> rockets .<SPLIT>he played college football at <mask> university and was drafted in the ninth round of the <mask> nfl draft by the washington <mask> .<SPLIT>",0.16726362705230713,0.9890527129173279,20,11995,20,1943,Successful
17,Christiane soeder,"christiane soeder (born january 15 , 1975 in remscheid , north rhine-westphalia) is a german-born austrian road racing cyclist and former duathlete who now lives in vienna .<SPLIT>she finished fourth in the 2008 olympic road race with a time of 3h 32 ′ 28 .<SPLIT>she rides professionally for .<SPLIT>",Jiří magál,"<mask> <mask> (born january 15 , <mask> in <mask> , <mask> <mask>) is a <mask> <mask> <mask> <mask> <mask> and <mask> duathlete who <mask> <mask> <mask> vienna .<SPLIT>she finished fourth in the 2008 <mask> <mask> <mask> with a time of 3h 32 ′ 28 .<SPLIT>she <mask> <mask> for .<SPLIT>",0.09949642419815063,0.9943097829818726,21,11280,21,2706,Successful
18,Nicetas,"nicetas or niketas (-rrb- was the cousin of emperor heraclius .<SPLIT>he played a major role in the revolt against phocas that brought heraclius to the throne , where he captured egypt for his cousin .<SPLIT>nicetas remained governor of egypt (or at least alexandria) thereafter , and participated also in the byzantine -- sassanid war of 602 -- 628 , but failed to stop the sassanid conquest of egypt ca. 618/619 .<SPLIT>he disappears from the sources thereafter , but possibly served as exarch of africa until his death .<SPLIT>",Hurşid ahmed pasha,"<mask> <mask> <mask> (-rrb- was the cousin of emperor heraclius .<SPLIT>he played a major role in the revolt against phocas that brought heraclius to the throne , where he captured egypt for his cousin .<SPLIT><mask> remained governor of egypt (or at least alexandria) thereafter , and participated also in the byzantine -- sassanid war of 602 -- 628 , but failed to stop the sassanid conquest of egypt ca. 618/619 .<SPLIT>he disappears from the sources thereafter , but possibly served as exarch of africa until his death .<SPLIT>",0.6076809167861938,0.9824544787406921,24,10548,24,1043,Successful
19,Abby elliott,"abigail `` abby '' elliott (born june 16 , 1987) is an american actress and comedian best known for her four seasons as a cast member on `` saturday night live '' from 2008 to 2012 .<SPLIT>she is the daughter of comedian chris elliott .<SPLIT>",Gabrielle carteris,"<mask> <mask> <mask> '' <mask> (born june 16 , <mask>) is an american actress <mask> <mask> best <mask> for her four <mask> as a cast member on `` saturday night <mask> '' from <mask> to <mask> .<SPLIT>she is the <mask> of <mask> chris <mask> .<SPLIT>",0.004724025726318359,0.9966477751731873,26,10699,26,1918,Successful
20,Jeffrey thomas,"jeffrey thomas is a welsh-born new zealand actor , best known for his film , television and stage roles .<SPLIT>",Tim hopper,"<mask> <mask> is a <mask> new zealand actor , best known for his film , television and stage roles .<SPLIT>",0.027846813201904297,0.991766631603241,27,12366,27,142,Successful
21,Andreas horvath,andreas horvath (born 25 august 1968 in salzburg) is an austrian photographer and filmmaker .<SPLIT>,Heinz anger,<mask> <mask> (born 25 august <mask> in salzburg) is an austrian <mask> and <mask> .<SPLIT>,0.030384302139282227,0.983734130859375,29,14286,29,199,Successful
22,Asbjørn kragh andersen,"asbjørn kragh andersen (born 9 april 1992) is an danish cyclist , currently riding for uci continental team team trefor-blue water .<SPLIT>he is the older brother of søren kragh andersen , also a professionist cyclist .<SPLIT>",Sorab k ghandhi,"<mask> kragh <mask> (born 9 april <mask>) is an <mask> <mask> , currently <mask> for <mask> <mask> <mask> <mask> <mask> water .<SPLIT>he is the older brother of <mask> kragh <mask> , also a professionist <mask> .<SPLIT>",0.02164071798324585,0.9941718578338623,30,2931,30,1386,Successful
23,Tigam,"tigam alif farisma (born on august 6 , 1992) is an indonesian footballer who currently plays for mitra kukar f.c. in the indonesia super league .<SPLIT>",Tigam,"<mask> <mask> <mask> (<mask> <mask> <mask> <mask> , <mask>) <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask>.<mask>. <mask> <mask> <mask> <mask> <mask> .<SPLIT>",0.010922789573669434,0.9025211334228516,31,31,31,1226,Failed
24,Dale raoul,"dale raoul , born karen dale raoul , is an american film and television actress perhaps best known for her role as maxine fortenberry , mother of hoyt fortenberry , on the hbo television series `` true blood '' .<SPLIT>",Nina repeta,"<mask> <mask> , born karen <mask> <mask> , is an <mask> <mask> <mask> <mask> <mask> perhaps best known for her role as maxine fortenberry , <mask> of hoyt fortenberry , on the hbo <mask> series `` true blood '' .<SPLIT>",0.7956178188323975,0.9996458292007446,32,2558,32,1175,Successful
25,Ava acres,"ava acres is an american actress .<SPLIT>she is best known for playing the role of erik in `` happy feet two '' .<SPLIT>acres ' older sister , isabella , is also an actress .<SPLIT>",Ashley palmer,"<mask> <mask> is <mask> <mask> actress .<SPLIT>she is best known for playing the role of erik in `` happy feet two '' .<SPLIT><mask> ' older sister , <mask> , is also an actress .<SPLIT>",0.04113757610321045,0.9853662252426147,33,689,33,550,Successful
26,Ernie young,ernest wilson `` ernie '' young (1893 -- after 1922) was an english footballer who played as a centre forward in the football league for middlesbrough and darlington .<SPLIT>,Teddy sandland,<mask> <mask> <mask> <mask> '' <mask> (<mask> -- after 1922) was <mask> <mask> footballer who played as a <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> and <mask> .<SPLIT>,0.028787195682525635,0.9882680773735046,34,2190,34,1147,Successful
27,Lotten sjödén,"lotten sjödén (born 7 december 1994) is a swedish biathlete .<SPLIT>she is part of the swedish junior national team for the 2013/2014 season .<SPLIT>she won a silver medal in the youth women relay at the 2012 biathlon junior world championships in kontiolahti , finland .<SPLIT>she competed in the first winter youth olympics in 2012 in innsbruck , austria , ending both sprint and pursuit competitions in 4th place .<SPLIT>",Ragnhild haga,"<mask> <mask> (born 7 december <mask>) is a swedish <mask> .<SPLIT>she is part of the swedish junior national team for the 2013/2014 season .<SPLIT>she won a silver medal in the <mask> women relay at the 2012 <mask> junior world championships in kontiolahti , finland .<SPLIT>she competed in the first <mask> <mask> olympics in 2012 in innsbruck , austria , ending both sprint and pursuit competitions in 4th place .<SPLIT>",0.5736256241798401,0.9833129048347473,36,317,36,1803,Successful
28,Christine isobel mcgaffey frederick,"christine isobel mcgaffey frederick (february 6 , 1883 -- april 6 , 1970) was an american home economist and early 20th century exponent of taylorism as applied to the domestic sphere .<SPLIT>she conducted experiments aimed at improving household efficiency , as well as arguing for women 's vital role as consumers in a mass-production economy .<SPLIT>she wrote books on these subjects , the best-known of which is probably `` selling mrs. consumer '' , which offers an early justification for planned obsolescence as a necessary feature of the industrial economy .<SPLIT>",Margaret l.a. macvicar,"<mask> <mask> mcgaffey <mask> (february 6 , <mask> -- april 6 , <mask>) was an american <mask> <mask> and early <mask> century exponent of taylorism <mask> applied to the <mask> sphere .<SPLIT>she conducted experiments aimed at <mask> <mask> <mask> , as well as <mask> for <mask> 's vital role as <mask> in a mass-production <mask> .<SPLIT>she <mask> <mask> on these <mask> , the <mask> of which is probably `` <mask> <mask>. <mask> '' , which offers an early <mask> for planned <mask> as a necessary feature of the industrial <mask> .<SPLIT>",0.028076589107513428,0.9857816696166992,38,4623,38,7312,Successful
29,Andrew clarke,"lieutenant-general sir andrew clarke , gcmg , cb , cie (27 july 1824 -- 29 march 1902) was a british soldier and governor , as well as a surveyor and politician in australia .<SPLIT>",Henry beauchamp lassetter,"lieutenant-general <mask> <mask> <mask> , <mask> , cb , cie (27 july <mask> -- 29 march <mask>) was a <mask> soldier and <mask> , as well as a <mask> and politician in australia .<SPLIT>",0.2613142728805542,0.9946337342262268,44,9556,44,781,Successful
30,Jonah kapena,"jonah kapena (died march 12 , 1868) , also spelled iona kapena , was a royal advisor and statesman in the kingdom of hawaii who helped in the drafting of the 1840 constitution of the kingdom of hawaii .<SPLIT>besides his legislative career as a member of the house of nobles , he would also serve as a judge and became an associate justice of hawaii 's first supreme court .<SPLIT>",Ryan yamane,"<mask> <mask> (<mask> march 12 , <mask>) , <mask> spelled iona <mask> , <mask> a <mask> <mask> <mask> <mask> in the kingdom of hawaii who <mask> <mask> the <mask> of the <mask> <mask> of the kingdom of hawaii .<SPLIT><mask> his legislative <mask> as a member of the house of <mask> , he <mask> also serve as a judge and <mask> <mask> <mask> justice of hawaii 's <mask> supreme court .<SPLIT>",0.03312796354293823,0.9913752675056458,46,1795,46,4942,Successful
31,Chiara siracusa,"chiara siracusa better known by her mononym chiara (born 25 september 1976) , is a maltese singer .<SPLIT>she represented her country in the eurovision song contest in 1998 , 2005 , and 2009 and is with a second and a third place the third most successful participant who never won the contest (behind germany 's katja ebstein and wind) .<SPLIT>",Kristína,"<mask> <mask> better known by her mononym <mask> (born 25 september <mask>) , is a <mask> singer .<SPLIT>she represented her country in the eurovision song contest in <mask> , <mask> , <mask> 2009 and is with a second and a third place the third most successful participant who never won the contest (<mask> germany 's katja ebstein and wind) .<SPLIT>",0.24294185638427734,0.9891446828842163,47,1286,47,1705,Successful
32,Donna christian-christensen,"donna marie christian-christensen , formerly donna christian-green (born september 19 , 1945) , is a u.s. virgin islander physician and politician .<SPLIT>she served as the non-voting delegate from the united states virgin islands to the united states house of representatives (map) from 1997 until 2015 .<SPLIT>",Nan hayworth,"<mask> <mask> <mask> , formerly <mask> <mask> (born september 19 , <mask>) , is a u.s. <mask> <mask> physician and politician .<SPLIT>she served as the non-voting delegate from the united states <mask> <mask> to the united states house of representatives (map) from 1997 until 2015 .<SPLIT>",0.013414621353149414,0.9906491041183472,48,8864,48,1412,Successful
